time_ms,src,dst,direction,distance_km,delay_ms,jitter_ms,loss_pct,bw_mbps,max_queue_pkt,type,status
300000,SAT_62474,SAT_60445,BIDIR,131.327,0.438,0.044,0.0,100,10,SAT-SAT,UP
300000,SAT_62474,SAT_64928,BIDIR,232.441,0.775,0.077,0.0,100,12,SAT-SAT,UP
300000,SAT_62474,SAT_57931,BIDIR,235.897,0.786,0.079,0.0,100,13,SAT-SAT,UP
300000,SAT_62474,SAT_44768,BIDIR,317.328,1.058,0.106,0.0,100,17,SAT-SAT,UP
300000,SAT_62474,SAT_58748,BIDIR,344.522,1.148,0.115,0.0,100,19,SAT-SAT,UP
300000,SAT_62474,SAT_53996,BIDIR,395.435,1.318,0.132,0.0,100,21,SAT-SAT,UP
300000,SAT_62474,UAV_10,BIDIR,410.865,1.37,0.137,0.0,20,10,SAT-UAV,UP
300000,SAT_62474,UAV_08,BIDIR,411.007,1.37,0.137,0.0,20,10,SAT-UAV,UP
300000,SAT_62474,UAV_06,BIDIR,411.295,1.371,0.137,0.0,20,10,SAT-UAV,UP
300000,SAT_62474,UAV_01,BIDIR,411.921,1.373,0.137,0.0,20,10,SAT-UAV,UP
300000,SAT_62474,UAV_07,BIDIR,411.992,1.373,0.137,0.0,20,10,SAT-UAV,UP
300000,SAT_62474,UAV_03,BIDIR,412.048,1.373,0.137,0.0,20,10,SAT-UAV,UP
300000,SAT_62474,GS_01,BIDIR,412.066,1.374,0.137,0.0,20,10,SAT-GS,UP
300000,SAT_62474,UAV_02,BIDIR,412.377,1.375,0.137,0.0,20,10,SAT-UAV,UP
300000,SAT_62474,UAV_04,BIDIR,412.483,1.375,0.137,0.0,20,10,SAT-UAV,UP
300000,SAT_62474,UAV_05,BIDIR,412.834,1.376,0.138,0.0,20,10,SAT-UAV,UP
300000,SAT_62474,UAV_09,BIDIR,412.932,1.376,0.138,0.0,20,10,SAT-UAV,UP
300000,SAT_62474,SAT_48386,BIDIR,448.864,1.496,0.15,0.0,100,24,SAT-SAT,UP
300000,SAT_62474,SAT_64911,BIDIR,521.327,1.738,0.174,0.0,100,28,SAT-SAT,UP
300000,SAT_58748,SAT_57931,BIDIR,287.203,0.957,0.096,0.0,100,15,SAT-SAT,UP
300000,SAT_58748,SAT_64911,BIDIR,319.838,1.066,0.107,0.0,100,17,SAT-SAT,UP
300000,SAT_58748,SAT_57925,BIDIR,355.375,1.185,0.118,0.0,100,19,SAT-SAT,UP
300000,SAT_58748,SAT_60445,BIDIR,370.915,1.236,0.124,0.0,100,20,SAT-SAT,UP
300000,SAT_58748,SAT_55287,BIDIR,387.214,1.291,0.129,0.0,100,21,SAT-SAT,UP
300000,SAT_58748,SAT_53996,BIDIR,396.316,1.321,0.132,0.0,100,22,SAT-SAT,UP
300000,SAT_58748,SAT_57671,BIDIR,400.414,1.335,0.133,0.0,100,22,SAT-SAT,UP
300000,SAT_58748,SAT_60935,BIDIR,403.349,1.344,0.134,0.0,100,22,SAT-SAT,UP
300000,SAT_58748,SAT_59943,BIDIR,408.033,1.36,0.136,0.0,100,22,SAT-SAT,UP
300000,SAT_58748,SAT_55636,BIDIR,409.628,1.365,0.137,0.0,100,22,SAT-SAT,UP
300000,SAT_58748,SAT_49444,BIDIR,415.546,1.385,0.139,0.0,100,23,SAT-SAT,UP
