time_ms,src,dst,direction,distance_km,delay_ms,jitter_ms,loss_pct,bw_mbps,max_queue_pkt,type,status
60000,SAT_67311,SAT_57919,BIDIR,105.657,0.352,0.035,0.0,100,10,SAT-SAT,UP
60000,SAT_67311,SAT_56544,BIDIR,127.234,0.424,0.042,0.0,100,10,SAT-SAT,UP
60000,SAT_67311,SAT_67334,BIDIR,194.042,0.647,0.065,0.0,100,10,SAT-SAT,UP
60000,SAT_67311,SAT_56555,BIDIR,208.764,0.696,0.07,0.0,100,11,SAT-SAT,UP
60000,SAT_67311,SAT_56770,BIDIR,263.318,0.878,0.088,0.0,100,14,SAT-SAT,UP
60000,SAT_67311,SAT_63578,BIDIR,288.935,0.963,0.096,0.0,100,16,SAT-SAT,UP
60000,SAT_67311,SAT_64921,BIDIR,291.426,0.971,0.097,0.0,100,16,SAT-SAT,UP
60000,SAT_67311,SAT_55452,BIDIR,299.709,0.999,0.1,0.0,100,16,SAT-SAT,UP
60000,SAT_67311,SAT_51809,BIDIR,306.842,1.023,0.102,0.0,100,17,SAT-SAT,UP
60000,SAT_67311,SAT_56547,BIDIR,319.011,1.063,0.106,0.0,100,17,SAT-SAT,UP
60000,SAT_67311,SAT_49453,BIDIR,322.101,1.074,0.107,0.0,100,17,SAT-SAT,UP
60000,SAT_67311,SAT_66405,BIDIR,341.134,1.137,0.114,0.0,100,18,SAT-SAT,UP
60000,SAT_67311,SAT_47739,BIDIR,372.825,1.243,0.124,0.0,100,20,SAT-SAT,UP
60000,SAT_67311,SAT_60444,BIDIR,434.796,1.449,0.145,0.0,100,24,SAT-SAT,UP
60000,SAT_67311,SAT_63188,BIDIR,461.69,1.539,0.154,0.0,100,25,SAT-SAT,UP
60000,SAT_67311,SAT_62528,BIDIR,484.687,1.616,0.162,0.0,100,26,SAT-SAT,UP
60000,SAT_67311,SAT_54054,BIDIR,507.26,1.691,0.169,0.0,100,28,SAT-SAT,UP
60000,SAT_67311,UAV_07,BIDIR,513.121,1.71,0.171,0.0,20,10,SAT-UAV,UP
60000,SAT_67311,UAV_04,BIDIR,513.296,1.711,0.171,0.0,20,10,SAT-UAV,UP
60000,SAT_56544,SAT_55452,BIDIR,181.788,0.606,0.061,0.0,100,10,SAT-SAT,UP
60000,SAT_56544,SAT_57919,BIDIR,215.013,0.717,0.072,0.0,100,11,SAT-SAT,UP
60000,SAT_56544,SAT_56555,BIDIR,234.976,0.783,0.078,0.0,100,13,SAT-SAT,UP
60000,SAT_56544,SAT_67334,BIDIR,292.539,0.975,0.098,0.0,100,16,SAT-SAT,UP
60000,SAT_56544,SAT_51809,BIDIR,303.298,1.011,0.101,0.0,100,16,SAT-SAT,UP
60000,SAT_56544,SAT_64921,BIDIR,306.637,1.022,0.102,0.0,100,17,SAT-SAT,UP
60000,SAT_56544,SAT_56770,BIDIR,315.939,1.053,0.105,0.0,100,17,SAT-SAT,UP
60000,SAT_56544,SAT_56547,BIDIR,356.537,1.188,0.119,0.0,100,19,SAT-SAT,UP
60000,SAT_56544,SAT_66405,BIDIR,380.538,1.268,0.127,0.0,100,21,SAT-SAT,UP
60000,SAT_56544,SAT_63578,BIDIR,384.503,1.282,0.128,0.0,100,21,SAT-SAT,UP
60000,SAT_56544,SAT_49453,BIDIR,399.336,1.331,0.133,0.0,100,22,SAT-SAT,UP
60000,SAT_56544,SAT_62528,BIDIR,401.403,1.338,0.134,0.0,100,22,SAT-SAT,UP
60000,SAT_56544,SAT_54054,BIDIR,412.182,1.374,0.137,0.0,100,22,SAT-SAT,UP
60000,SAT_56544,SAT_59533,BIDIR,464.432,1.548,0.155,0.0,100,25,SAT-SAT,UP
60000,SAT_56544,SAT_47739,BIDIR,489.138,1.63,0.163,0.0,100,27,SAT-SAT,UP
60000,SAT_56544,SAT_62448,BIDIR,490.304,1.634,0.163,0.0,100,27,SAT-SAT,UP
60000,SAT_56544,SAT_63579,BIDIR,498.359,1.661,0.166,0.0,100,27,SAT-SAT,UP
60000,SAT_56544,SAT_60444,BIDIR,516.862,1.723,0.172,0.0,100,28,SAT-SAT,UP
60000,SAT_64921,SAT_56555,BIDIR,119.765,0.399,0.04,0.0,100,10,SAT-SAT,UP
60000,SAT_64921,SAT_56547,BIDIR,132.033,0.44,0.044,0.0,100,10,SAT-SAT,UP
60000,SAT_64921,SAT_48371,BIDIR,299.992,1.0,0.1,0.0,100,16,SAT-SAT,UP
60000,SAT_64921,SAT_60444,BIDIR,308.474,1.028,0.103,0.0,100,17,SAT-SAT,UP
60000,SAT_64921,SAT_57919,BIDIR,338.967,1.13,0.113,0.0,100,18,SAT-SAT,UP
60000,SAT_64921,SAT_55452,BIDIR,356.466,1.188,0.119,0.0,100,19,SAT-SAT,UP
60000,SAT_64921,SAT_54054,BIDIR,406.87,1.356,0.136,0.0,100,22,SAT-SAT,UP
60000,SAT_64921,SAT_47739,BIDIR,456.292,1.521,0.152,0.0,100,25,SAT-SAT,UP
60000,SAT_64921,SAT_67334,BIDIR,459.679,1.532,0.153,0.0,100,25,SAT-SAT,UP
60000,SAT_64921,SAT_56770,BIDIR,542.099,1.807,0.181,0.0,100,30,SAT-SAT,UP
60000,SAT_64921,SAT_63578,BIDIR,546.532,1.822,0.182,0.0,100,30,SAT-SAT,UP
60000,SAT_64921,UAV_08,BIDIR,566.092,1.887,0.189,0.0,20,10,SAT-UAV,UP
60000,SAT_64921,UAV_07,BIDIR,566.238,1.887,0.189,0.0,20,10,SAT-UAV,UP
60000,SAT_64921,UAV_06,BIDIR,566.261,1.888,0.189,0.0,20,10,SAT-UAV,UP
60000,SAT_64921,UAV_10,BIDIR,566.375,1.888,0.189,0.0,20,10,SAT-UAV,UP
60000,SAT_64921,UAV_04,BIDIR,566.492,1.888,0.189,0.0,20,10,SAT-UAV,UP
60000,SAT_64921,UAV_03,BIDIR,566.653,1.889,0.189,0.0,20,10,SAT-UAV,UP
60000,SAT_55452,SAT_54054,BIDIR,254.753,0.849,0.085,0.0,100,14,SAT-SAT,UP
60000,SAT_55452,SAT_56555,BIDIR,334.113,1.114,0.111,0.0,100,18,SAT-SAT,UP
60000,SAT_55452,SAT_62528,BIDIR,340.292,1.134,0.113,0.0,100,18,SAT-SAT,UP
