time_ms,node_id,name,type,ecef_x,ecef_y,ecef_z,altitude_km,orbit_id,ip,norad_id,distance_km,radius_km
540000,SAT_64914,STARLINK-34571,SAT,-1581456.73,5777896.06,3320801.0,476.2,-1,10.0.3.144,64914,503.02,6849.292485405103
540000,SAT_60442,STARLINK-32252,SAT,-1384444.22,5642914.48,3625850.34,476.67,-1,10.0.3.7,60442,535.73,6848.792617313156
540000,SAT_67347,STARLINK-36420,SAT,-1690799.01,5644082.5,3508783.44,485.03,-1,10.0.3.27,67347,563.37,6857.552755017016
540000,SAT_67325,STARLINK-36473,SAT,-1615993.44,5597549.95,3614843.68,484.29,-1,10.0.3.5,67325,573.81,6856.463743921059
541000,SAT_64914,STARLINK-34571,SAT,-1585367.25,5774021.63,3325655.06,476.21,-1,10.0.3.144,64914,503.02,6849.284391758311
541000,SAT_60442,STARLINK-32252,SAT,-1389952.88,5644509.8,3621271.43,476.66,-1,10.0.3.7,60442,535.73,6848.800381136143
541000,SAT_67347,STARLINK-36420,SAT,-1697194.41,5644305.11,3505345.34,485.03,-1,10.0.3.27,67347,563.37,6857.557509257001
541000,SAT_67325,STARLINK-36473,SAT,-1621323.38,5593873.18,3618138.55,484.3,-1,10.0.3.5,67325,573.81,6856.45923370467
542000,SAT_64914,STARLINK-34571,SAT,-1589276.38,5770140.63,3330504.99,476.21,-1,10.0.3.144,64914,503.02,6849.276296837324
542000,SAT_60442,STARLINK-32252,SAT,-1395459.58,5646098.95,3616688.02,476.65,-1,10.0.3.7,60442,535.73,6848.808146430765
542000,SAT_67347,STARLINK-36420,SAT,-1703587.68,5644521.7,3501902.89,485.02,-1,10.0.3.27,67347,563.37,6857.5622531778035
542000,SAT_67325,STARLINK-36473,SAT,-1626651.85,5590190.3,3621428.94,484.3,-1,10.0.3.5,67325,573.81,6856.454725205443
543000,SAT_64914,STARLINK-34571,SAT,-1593184.12,5766253.08,3335350.77,476.22,-1,10.0.3.144,64914,503.02,6849.268207755428
543000,SAT_60442,STARLINK-32252,SAT,-1400964.33,5647681.94,3612100.12,476.65,-1,10.0.3.7,60442,535.73,6848.815928774735
543000,SAT_67347,STARLINK-36420,SAT,-1709978.83,5644732.28,3498456.1,485.01,-1,10.0.3.27,67347,563.37,6857.56700262924
543000,SAT_67325,STARLINK-36473,SAT,-1631978.86,5586501.31,3624714.84,484.31,-1,10.0.3.5,67325,573.81,6856.450215485768
544000,SAT_64914,STARLINK-34571,SAT,-1597090.46,5762358.98,3340192.41,476.23,-1,10.0.3.144,64914,503.02,6849.260127023303
544000,SAT_60442,STARLINK-32252,SAT,-1406467.12,5649258.75,3607507.72,476.64,-1,10.0.3.7,60442,535.73,6848.823704400067
544000,SAT_67347,STARLINK-36420,SAT,-1716367.84,5644936.85,3495004.98,485.01,-1,10.0.3.27,67347,563.37,6857.571757765207
544000,SAT_67325,STARLINK-36473,SAT,-1637304.4,5582806.23,3627996.24,484.32,-1,10.0.3.5,67325,573.81,6856.445713154908
545000,SAT_64914,STARLINK-34571,SAT,-1600995.39,5758458.34,3345029.89,476.23,-1,10.0.3.144,64914,503.02,6849.252050940323
545000,SAT_60442,STARLINK-32252,SAT,-1411967.95,5650829.39,3602910.83,476.63,-1,10.0.3.7,60442,535.73,6848.831486877616
545000,SAT_67347,STARLINK-36420,SAT,-1722754.71,5645135.4,3491549.53,485.0,-1,10.0.3.27,67347,563.37,6857.576510371836
545000,SAT_67325,STARLINK-36473,SAT,-1642628.47,5579105.06,3631273.15,484.32,-1,10.0.3.5,67325,573.81,6856.4412234688525
546000,SAT_64914,STARLINK-34571,SAT,-1604898.91,5754551.15,3349863.21,476.24,-1,10.0.3.144,64914,503.02,6849.243971052354
546000,SAT_60442,STARLINK-32252,SAT,-1417466.8,5652393.85,3598309.47,476.62,-1,10.0.3.7,60442,535.73,6848.83927439619
546000,SAT_67347,STARLINK-36420,SAT,-1729139.44,5645327.95,3488089.75,485.0,-1,10.0.3.27,67347,563.37,6857.5812769568965
546000,SAT_67325,STARLINK-36473,SAT,-1647951.05,5575397.79,3634545.56,484.33,-1,10.0.3.5,67325,573.81,6856.436728188243
547000,SAT_64914,STARLINK-34571,SAT,-1608801.02,5750637.42,3354692.37,476.25,-1,10.0.3.144,64914,503.02,6849.235895747314
547000,SAT_60442,STARLINK-32252,SAT,-1422963.68,5653952.13,3593703.63,476.62,-1,10.0.3.7,60442,535.73,6848.84706379153
547000,SAT_67347,STARLINK-36420,SAT,-1735522.01,5645514.47,3484625.65,484.99,-1,10.0.3.27,67347,563.37,6857.586032913604
547000,SAT_67325,STARLINK-36473,SAT,-1653272.15,5571684.45,3637813.47,484.33,-1,10.0.3.5,67325,573.81,6856.432254084544
548000,SAT_64914,STARLINK-34571,SAT,-1612701.72,5746717.16,3359517.35,476.25,-1,10.0.3.144,64914,503.02,6849.227823607596
548000,SAT_60442,STARLINK-32252,SAT,-1428458.57,5655504.24,3589093.32,476.61,-1,10.0.3.7,60442,535.73,6848.854864466983
548000,SAT_67347,STARLINK-36420,SAT,-1741902.42,5645694.99,3481157.24,484.98,-1,10.0.3.27,67347,563.37,6857.590808040195
548000,SAT_67325,STARLINK-36473,SAT,-1658591.75,5567965.02,3641076.87,484.34,-1,10.0.3.5,67325,573.81,6856.427774749812
549000,SAT_64914,STARLINK-34571,SAT,-1616601.0,5742790.38,3364338.16,476.26,-1,10.0.3.144,64914,503.02,6849.219765539264
549000,SAT_60442,STARLINK-32252,SAT,-1433951.47,5657050.16,3584478.55,476.6,-1,10.0.3.7,60442,535.73,6848.86266517889
549000,SAT_67347,STARLINK-36420,SAT,-1748280.66,5645869.49,3477684.51,484.98,-1,10.0.3.27,67347,563.37,6857.595578286666
549000,SAT_67325,STARLINK-36473,SAT,-1663909.86,5564239.51,3644335.75,484.35,-1,10.0.3.5,67325,573.81,6856.4232953908495
550000,SAT_64914,STARLINK-34571,SAT,-1620498.86,5738857.07,3369154.78,476.27,-1,10.0.3.144,64914,503.02,6849.211703309157
550000,SAT_60442,STARLINK-32252,SAT,-1439442.38,5658589.9,3579859.32,476.6,-1,10.0.3.7,60442,535.73,6848.870474225143
550000,SAT_67347,STARLINK-36420,SAT,-1754656.72,5646037.97,3474207.47,484.97,-1,10.0.3.27,67347,563.37,6857.600346209064
550000,SAT_67325,STARLINK-36473,SAT,-1669226.46,5560507.93,3647590.12,484.35,-1,10.0.3.5,67325,573.81,6856.418824567139
551000,SAT_64914,STARLINK-34571,SAT,-1624395.28,5734917.24,3373967.21,476.27,-1,10.0.3.144,64914,503.02,6849.203640533014
551000,SAT_60442,STARLINK-32252,SAT,-1444931.28,5660123.46,3575235.63,476.59,-1,10.0.3.7,60442,535.73,6848.878287456005
551000,SAT_67347,STARLINK-36420,SAT,-1761030.6,5646200.44,3470726.13,484.96,-1,10.0.3.27,67347,563.37,6857.605125133507
551000,SAT_67325,STARLINK-36473,SAT,-1674541.55,5556770.29,3650839.96,484.36,-1,10.0.3.5,67325,573.81,6856.414359709884
552000,SAT_64914,STARLINK-34571,SAT,-1628290.28,5730970.9,3378775.45,476.28,-1,10.0.3.144,64914,503.02,6849.195590294673
552000,SAT_60442,STARLINK-32252,SAT,-1450418.18,5661650.82,3570607.51,476.58,-1,10.0.3.7,60442,535.73,6848.886106145261
552000,SAT_67347,STARLINK-36420,SAT,-1767402.29,5646356.89,3467240.49,484.96,-1,10.0.3.27,67347,563.37,6857.609904291959
552000,SAT_67325,STARLINK-36473,SAT,-1679855.13,5553026.58,3654085.28,484.37,-1,10.0.3.5,67325,573.81,6856.409898006864
553000,SAT_64914,STARLINK-34571,SAT,-1632183.84,5727018.05,3383579.48,476.29,-1,10.0.3.144,64914,503.02,6849.187537953681
553000,SAT_60442,STARLINK-32252,SAT,-1455903.06,5663171.99,3565974.94,476.57,-1,10.0.3.7,60442,535.73,6848.8939239227475
553000,SAT_67347,STARLINK-36420,SAT,-1773771.79,5646507.33,3463750.55,484.95,-1,10.0.3.27,67347,563.37,6857.6146919587745
553000,SAT_67325,STARLINK-36473,SAT,-1685167.19,5549276.81,3657326.07,484.37,-1,10.0.3.5,67325,573.81,6856.405439773665
554000,SAT_64914,STARLINK-34571,SAT,-1636075.97,5723058.7,3388379.31,476.29,-1,10.0.3.144,64914,503.02,6849.179499158509
554000,SAT_60442,STARLINK-32252,SAT,-1461385.93,5664686.97,3561337.93,476.57,-1,10.0.3.7,60442,535.73,6848.901748174405
554000,SAT_67347,STARLINK-36420,SAT,-1780139.08,5646651.74,3460256.32,484.95,-1,10.0.3.27,67347,563.37,6857.619471586931
554000,SAT_67325,STARLINK-36473,SAT,-1690477.72,5545520.99,3660562.33,484.38,-1,10.0.3.5,67325,573.81,6856.400990619059
555000,SAT_64914,STARLINK-34571,SAT,-1639966.65,5719092.84,3393174.92,476.3,-1,10.0.3.144,64914,503.02,6849.1714508667765
555000,SAT_60442,STARLINK-32252,SAT,-1466866.77,5666195.76,3556696.5,476.56,-1,10.0.3.7,60442,535.73,6848.909585086115
555000,SAT_67347,STARLINK-36420,SAT,-1786504.16,5646790.14,3456757.8,484.94,-1,10.0.3.27,67347,563.37,6857.624259665979
555000,SAT_67325,STARLINK-36473,SAT,-1695786.72,5541759.12,3663794.06,484.39,-1,10.0.3.5,67325,573.81,6856.396550515644
556000,SAT_64914,STARLINK-34571,SAT,-1643855.88,5715120.49,3397966.31,476.31,-1,10.0.3.144,64914,503.02,6849.163409740158
556000,SAT_60442,STARLINK-32252,SAT,-1472345.57,5667698.35,3552050.65,476.55,-1,10.0.3.7,60442,535.73,6848.917424254491
556000,SAT_67347,STARLINK-36420,SAT,-1792867.02,5646922.52,3453255.0,484.93,-1,10.0.3.27,67347,563.37,6857.629050430755
556000,SAT_67325,STARLINK-36473,SAT,-1701094.18,5537991.2,3667021.24,484.39,-1,10.0.3.5,67325,573.81,6856.392106284357
557000,SAT_64914,STARLINK-34571,SAT,-1647743.67,5711141.65,3402753.48,476.31,-1,10.0.3.144,64914,503.02,6849.155378150061
557000,SAT_60442,STARLINK-32252,SAT,-1477822.35,5669194.73,3547400.38,476.54,-1,10.0.3.7,60442,535.73,6848.925261735847
