time_ms,node_id,name,type,ecef_x,ecef_y,ecef_z,altitude_km,orbit_id,ip,norad_id,distance_km,radius_km
0,SAT_63188,STARLINK-11642 [DTC],SAT,-1424950.12,5555769.32,3522800.84,358.8,-1,10.0.3.203,63188,410.25,6731.060937166294
0,SAT_63578,STARLINK-33719,SAT,-1318438.27,5739202.2,3512226.72,484.06,-1,10.0.3.83,63578,507.47,6856.563125718846
0,SAT_57919,STARLINK-30496,SAT,-1344075.15,5874462.64,3335853.65,514.84,-1,10.0.3.34,57919,536.18,6887.943734658524
0,SAT_67311,STARLINK-36495,SAT,-1264715.39,5896193.89,3264951.16,484.17,-1,10.0.3.246,67311,544.95,6857.442196866228
1000,SAT_63188,STARLINK-11642 [DTC],SAT,-1430429.85,5552222.15,3526161.91,358.81,-1,10.0.3.203,63188,410.25,6731.056245067078
1000,SAT_63578,STARLINK-33719,SAT,-1323890.38,5735840.4,3515656.27,484.06,-1,10.0.3.83,63578,507.47,6856.558162906446
1000,SAT_57919,STARLINK-30496,SAT,-1349395.46,5871162.36,3339503.36,514.85,-1,10.0.3.34,57919,536.18,6887.938607188705
1000,SAT_67311,STARLINK-36495,SAT,-1270062.92,5892976.26,3268671.41,484.18,-1,10.0.3.246,67311,544.95,6857.436970780986
2000,SAT_63188,STARLINK-11642 [DTC],SAT,-1435908.24,5548668.56,3529518.35,358.81,-1,10.0.3.203,63188,410.25,6731.051555694629
2000,SAT_63578,STARLINK-33719,SAT,-1329341.35,5732472.34,3519081.47,484.07,-1,10.0.3.83,63578,507.47,6856.553211795433
2000,SAT_57919,STARLINK-30496,SAT,-1354714.62,5867855.72,3343148.99,514.85,-1,10.0.3.34,57919,536.18,6887.93347976855
2000,SAT_67311,STARLINK-36495,SAT,-1275409.36,5889752.16,3272387.6,484.18,-1,10.0.3.246,67311,544.95,6857.431745663535
3000,SAT_63188,STARLINK-11642 [DTC],SAT,-1441385.27,5545108.54,3532870.18,358.82,-1,10.0.3.203,63188,410.25,6731.046866995292
3000,SAT_63578,STARLINK-33719,SAT,-1334791.18,5729098.01,3522502.3,484.07,-1,10.0.3.83,63578,507.47,6856.548253742333
3000,SAT_57919,STARLINK-30496,SAT,-1360032.61,5864542.74,3346790.54,514.86,-1,10.0.3.34,57919,536.18,6887.928365494491
3000,SAT_67311,STARLINK-36495,SAT,-1280754.7,5886521.6,3276099.74,484.19,-1,10.0.3.246,67311,544.95,6857.426532983544
4000,SAT_63188,STARLINK-11642 [DTC],SAT,-1446860.95,5541542.11,3536217.38,358.83,-1,10.0.3.203,63188,410.25,6731.042187072684
4000,SAT_63578,STARLINK-33719,SAT,-1340239.86,5725717.43,3525918.77,484.08,-1,10.0.3.83,63578,507.47,6856.543308634237
4000,SAT_57919,STARLINK-30496,SAT,-1365349.44,5861223.42,3350427.99,514.86,-1,10.0.3.34,57919,536.18,6887.9232565875955
4000,SAT_67311,STARLINK-36495,SAT,-1286098.94,5883284.57,3279807.82,484.19,-1,10.0.3.246,67311,544.95,6857.421319359221
5000,SAT_63188,STARLINK-11642 [DTC],SAT,-1452335.27,5537969.27,3539559.94,358.83,-1,10.0.3.203,63188,410.25,6731.037508497714
5000,SAT_63578,STARLINK-33719,SAT,-1345687.38,5722330.6,3529330.87,484.09,-1,10.0.3.83,63578,507.47,6856.538369346632
5000,SAT_57919,STARLINK-30496,SAT,-1370665.09,5857897.75,3354061.34,514.87,-1,10.0.3.34,57919,536.18,6887.918140547429
5000,SAT_67311,STARLINK-36495,SAT,-1291442.06,5880041.08,3283511.84,484.2,-1,10.0.3.246,67311,544.95,6857.416109603149
6000,SAT_63188,STARLINK-11642 [DTC],SAT,-1457808.22,5534390.02,3542897.86,358.84,-1,10.0.3.203,63188,410.25,6731.032829081117
6000,SAT_63578,STARLINK-33719,SAT,-1351133.74,5718937.52,3532738.59,484.09,-1,10.0.3.83,63578,507.47,6856.533430699898
6000,SAT_57919,STARLINK-30496,SAT,-1375979.56,5854565.74,3357690.59,514.88,-1,10.0.3.34,57919,536.18,6887.9130258514515
6000,SAT_67311,STARLINK-36495,SAT,-1296784.07,5876791.13,3287211.78,484.21,-1,10.0.3.246,67311,544.95,6857.4108959886025
7000,SAT_63188,STARLINK-11642 [DTC],SAT,-1463279.8,5530804.37,3546231.15,358.85,-1,10.0.3.203,63188,410.25,6731.028162289136
7000,SAT_63578,STARLINK-33719,SAT,-1356578.93,5715538.19,3536141.93,484.1,-1,10.0.3.83,63578,507.47,6856.528490699397
7000,SAT_57919,STARLINK-30496,SAT,-1381292.85,5851227.41,3361315.74,514.88,-1,10.0.3.34,57919,536.18,6887.907929478165
7000,SAT_67311,STARLINK-36495,SAT,-1302124.96,5873534.74,3290907.65,484.21,-1,10.0.3.246,67311,544.95,6857.40569853282
8000,SAT_63188,STARLINK-11642 [DTC],SAT,-1468750.0,5527212.32,3549559.79,358.85,-1,10.0.3.203,63188,410.25,6731.023495401322
8000,SAT_63578,STARLINK-33719,SAT,-1362022.95,5712132.63,3539540.9,484.1,-1,10.0.3.83,63578,507.47,6856.523571155446
8000,SAT_57919,STARLINK-30496,SAT,-1386604.95,5847882.74,3364936.77,514.89,-1,10.0.3.34,57919,536.18,6887.902822648738
8000,SAT_67311,STARLINK-36495,SAT,-1307464.72,5870271.89,3294599.44,484.22,-1,10.0.3.246,67311,544.95,6857.400493380648
9000,SAT_63188,STARLINK-11642 [DTC],SAT,-1474218.81,5523613.88,3552883.78,358.86,-1,10.0.3.203,63188,410.25,6731.01883441679
9000,SAT_63578,STARLINK-33719,SAT,-1367465.79,5708720.83,3542935.47,484.11,-1,10.0.3.83,63578,507.47,6856.518646243175
9000,SAT_57919,STARLINK-30496,SAT,-1391915.86,5844531.75,3368553.69,514.89,-1,10.0.3.34,57919,536.18,6887.89772720895
