time_ms,node_id,name,type,ecef_x,ecef_y,ecef_z,altitude_km,orbit_id,ip,norad_id,distance_km,radius_km
480000,SAT_46681,STARLINK-1775,SAT,-1310413.88,5748606.98,3215127.3,342.49,-1,10.0.3.16,46681,387.7,6715.706240047033
480000,SAT_67325,STARLINK-36473,SAT,-1293743.15,5806821.31,3409102.17,483.91,-1,10.0.3.5,67325,504.49,6856.7428615882
480000,SAT_47733,STARLINK-2143,SAT,-1597124.38,5684461.52,3470676.21,476.42,-1,10.0.3.48,47733,509.77,6849.051205255445
480000,SAT_63587,STARLINK-33830,SAT,-1334826.78,5659904.23,3633181.48,484.73,-1,10.0.3.92,63587,548.9,6856.842282858201
481000,SAT_46681,STARLINK-1775,SAT,-1315738.78,5750155.54,3210196.71,342.48,-1,10.0.3.16,46681,387.7,6715.714421287091
481000,SAT_67325,STARLINK-36473,SAT,-1299150.19,5803518.61,3412658.45,483.92,-1,10.0.3.5,67325,504.49,6856.738085208576
481000,SAT_47733,STARLINK-2143,SAT,-1602571.99,5685821.5,3465950.13,476.42,-1,10.0.3.48,47733,509.77,6849.059308886281
481000,SAT_63587,STARLINK-33830,SAT,-1340345.26,5656493.44,3636450.98,484.73,-1,10.0.3.92,63587,548.9,6856.8374038408165
482000,SAT_46681,STARLINK-1775,SAT,-1321061.72,5751697.35,3205261.88,342.47,-1,10.0.3.16,46681,387.7,6715.722611411783
482000,SAT_67325,STARLINK-36473,SAT,-1304556.11,5800209.56,3416210.5,483.92,-1,10.0.3.5,67325,504.49,6856.73331582642
482000,SAT_47733,STARLINK-2143,SAT,-1608017.43,5687175.26,3461219.73,476.41,-1,10.0.3.48,47733,509.77,6849.067419180595
482000,SAT_63587,STARLINK-33830,SAT,-1345862.58,5653076.5,3639715.98,484.74,-1,10.0.3.92,63587,548.9,6856.832535082352
483000,SAT_46681,STARLINK-1775,SAT,-1326382.72,5753232.4,3200322.83,342.47,-1,10.0.3.16,46681,387.7,6715.730815372484
483000,SAT_67325,STARLINK-36473,SAT,-1309960.91,5796894.15,3419758.31,483.93,-1,10.0.3.5,67325,504.49,6856.728539970523
483000,SAT_47733,STARLINK-2143,SAT,-1613460.68,5688522.79,3456485.03,476.4,-1,10.0.3.48,47733,509.77,6849.075533301523
483000,SAT_63587,STARLINK-33830,SAT,-1351378.74,5649653.41,3642976.46,484.75,-1,10.0.3.92,63587,548.9,6856.827665922686
484000,SAT_46681,STARLINK-1775,SAT,-1331701.75,5754760.68,3195379.55,342.46,-1,10.0.3.16,46681,387.7,6715.739013957088
484000,SAT_67325,STARLINK-36473,SAT,-1315364.59,5793572.4,3423301.88,483.94,-1,10.0.3.5,67325,504.49,6856.723774535413
484000,SAT_47733,STARLINK-2143,SAT,-1618901.74,5689864.08,3451746.04,476.4,-1,10.0.3.48,47733,509.77,6849.08364800029
484000,SAT_63587,STARLINK-33830,SAT,-1356893.74,5646224.18,3646232.43,484.75,-1,10.0.3.92,63587,548.9,6856.822809877149
485000,SAT_46681,STARLINK-1775,SAT,-1337018.81,5756282.2,3190432.06,342.45,-1,10.0.3.16,46681,387.7,6715.747225276314
485000,SAT_67325,STARLINK-36473,SAT,-1320767.13,5790244.3,3426841.22,483.94,-1,10.0.3.5,67325,504.49,6856.71901221437
485000,SAT_47733,STARLINK-2143,SAT,-1624340.61,5691199.15,3447002.75,476.39,-1,10.0.3.48,47733,509.77,6849.091774882525
485000,SAT_63587,STARLINK-33830,SAT,-1362407.57,5642788.8,3649483.88,484.76,-1,10.0.3.92,63587,548.9,6856.817951395428
486000,SAT_46681,STARLINK-1775,SAT,-1342333.9,5757796.95,3185480.36,342.45,-1,10.0.3.16,46681,387.7,6715.755440787301
486000,SAT_67325,STARLINK-36473,SAT,-1326168.53,5786909.87,3430376.3,483.95,-1,10.0.3.5,67325,504.49,6856.71425487948
486000,SAT_47733,STARLINK-2143,SAT,-1629777.27,5692527.98,3442255.17,476.38,-1,10.0.3.48,47733,509.77,6849.0998976714645
486000,SAT_63587,STARLINK-33830,SAT,-1367920.23,5639347.28,3652730.81,484.76,-1,10.0.3.92,63587,548.9,6856.8130986931465
487000,SAT_46681,STARLINK-1775,SAT,-1347647.01,5759304.92,3180524.45,342.44,-1,10.0.3.16,46681,387.7,6715.763649961629
487000,SAT_67325,STARLINK-36473,SAT,-1331568.78,5783569.1,3433907.13,483.95,-1,10.0.3.5,67325,504.49,6856.709497113781
487000,SAT_47733,STARLINK-2143,SAT,-1635211.74,5693850.57,3437503.31,476.38,-1,10.0.3.48,47733,509.77,6849.108026187359
487000,SAT_63587,STARLINK-33830,SAT,-1373431.71,5635899.62,3655973.22,484.77,-1,10.0.3.92,63587,548.9,6856.808249769483
488000,SAT_46681,STARLINK-1775,SAT,-1352958.13,5760806.13,3175564.35,342.43,-1,10.0.3.16,46681,387.7,6715.771877451586
488000,SAT_67325,STARLINK-36473,SAT,-1336967.88,5780222.01,3437433.7,483.96,-1,10.0.3.5,67325,504.49,6856.70475074841
488000,SAT_47733,STARLINK-2143,SAT,-1640643.99,5695166.93,3432747.18,476.37,-1,10.0.3.48,47733,509.77,6849.116166651482
488000,SAT_63587,STARLINK-33830,SAT,-1378942.0,5632445.84,3659211.09,484.78,-1,10.0.3.92,63587,548.9,6856.803408373051
489000,SAT_46681,STARLINK-1775,SAT,-1358267.26,5762300.56,3170600.05,342.43,-1,10.0.3.16,46681,387.7,6715.780101404766
489000,SAT_67325,STARLINK-36473,SAT,-1342365.83,5776868.58,3440956.02,483.97,-1,10.0.3.5,67325,504.49,6856.700003917121
489000,SAT_47733,STARLINK-2143,SAT,-1646074.02,5696477.05,3427986.78,476.36,-1,10.0.3.48,47733,509.77,6849.124310767795
489000,SAT_63587,STARLINK-33830,SAT,-1384451.1,5628985.93,3662444.43,484.78,-1,10.0.3.92,63587,548.9,6856.79857158333
490000,SAT_46681,STARLINK-1775,SAT,-1363574.4,5763788.22,3165631.57,342.42,-1,10.0.3.16,46681,387.7,6715.788339899255
490000,SAT_67325,STARLINK-36473,SAT,-1347762.61,5773508.84,3444474.07,483.97,-1,10.0.3.5,67325,504.49,6856.695267938813
490000,SAT_47733,STARLINK-2143,SAT,-1651501.83,5697780.92,3423222.12,476.36,-1,10.0.3.48,47733,509.77,6849.13245525787
490000,SAT_63587,STARLINK-33830,SAT,-1389958.99,5625519.9,3665673.23,484.79,-1,10.0.3.92,63587,548.9,6856.793738207126
491000,SAT_46681,STARLINK-1775,SAT,-1368879.53,5765269.09,3160658.92,342.41,-1,10.0.3.16,46681,387.7,6715.796576455991
491000,SAT_67325,STARLINK-36473,SAT,-1353158.23,5770142.77,3447987.84,483.98,-1,10.0.3.5,67325,504.49,6856.690522868001
491000,SAT_47733,STARLINK-2143,SAT,-1656927.41,5699078.55,3418453.19,476.35,-1,10.0.3.48,47733,509.77,6849.14060107548
491000,SAT_63587,STARLINK-33830,SAT,-1395465.69,5622047.75,3668897.49,484.79,-1,10.0.3.92,63587,548.9,6856.788912266115
492000,SAT_46681,STARLINK-1775,SAT,-1374182.65,5766743.19,3155682.09,342.41,-1,10.0.3.16,46681,387.7,6715.804823557573
492000,SAT_67325,STARLINK-36473,SAT,-1358552.67,5766770.39,3451497.35,483.99,-1,10.0.3.5,67325,504.49,6856.685791634462
492000,SAT_47733,STARLINK-2143,SAT,-1662350.75,5700369.93,3413680.02,476.34,-1,10.0.3.48,47733,509.77,6849.148752496252
492000,SAT_63587,STARLINK-33830,SAT,-1400971.17,5618569.48,3672117.2,484.8,-1,10.0.3.92,63587,548.9,6856.784082300863
493000,SAT_46681,STARLINK-1775,SAT,-1379483.76,5768210.5,3150701.1,342.4,-1,10.0.3.16,46681,387.7,6715.813073482257
493000,SAT_67325,STARLINK-36473,SAT,-1363945.93,5763391.7,3455002.58,483.99,-1,10.0.3.5,67325,504.49,6856.681064144599
493000,SAT_47733,STARLINK-2143,SAT,-1667771.86,5701655.06,3408902.6,476.34,-1,10.0.3.48,47733,509.77,6849.156906986305
493000,SAT_63587,STARLINK-33830,SAT,-1406475.44,5615085.1,3675332.36,484.81,-1,10.0.3.92,63587,548.9,6856.779258516958
494000,SAT_46681,STARLINK-1775,SAT,-1384782.84,5769671.02,3145715.95,342.39,-1,10.0.3.16,46681,387.7,6715.821322151945
494000,SAT_67325,STARLINK-36473,SAT,-1369338.01,5760006.7,3458503.52,484.0,-1,10.0.3.5,67325,504.49,6856.676335333909
494000,SAT_47733,STARLINK-2143,SAT,-1673190.72,5702933.94,3404120.94,476.33,-1,10.0.3.48,47733,509.77,6849.165064710044
494000,SAT_63587,STARLINK-33830,SAT,-1411978.49,5611594.62,3678542.97,484.81,-1,10.0.3.92,63587,548.9,6856.774447039369
495000,SAT_46681,STARLINK-1775,SAT,-1390079.9,5771124.76,3140726.65,342.39,-1,10.0.3.16,46681,387.7,6715.82958493508
495000,SAT_67325,STARLINK-36473,SAT,-1374728.89,5756615.4,3462000.18,484.0,-1,10.0.3.5,67325,504.49,6856.671614627452
495000,SAT_47733,STARLINK-2143,SAT,-1678607.32,5704206.57,3399335.05,476.32,-1,10.0.3.48,47733,509.77,6849.173228218662
