time_ms,node_id,name,type,ecef_x,ecef_y,ecef_z,altitude_km,orbit_id,ip,radius_km
360000,SAT_35,STARLINK-33699,SAT,-3371094.42,5913951.76,851520.9,482.53,-1,10.0.3.35,6860.334601992751
360000,SAT_36,STARLINK-34641,SAT,-2307808.97,6555857.1,190330.93,574.68,-1,10.0.3.36,6952.803062114411
360000,SAT_37,STARLINK-31222,SAT,-3385809.44,3571588.62,4759588.21,478.65,-1,10.0.3.37,6846.431973172422
360000,SAT_38,STARLINK-31825,SAT,-3971640.16,5183939.29,2072665.98,475.33,-1,10.0.3.38,6851.50322101507
360000,SAT_39,STARLINK-1789,SAT,-2097794.93,4124610.06,4839429.27,328.82,-1,10.0.3.39,6695.761896507345
360000,SAT_40,STARLINK-30375,SAT,-3842820.65,3760982.58,4375084.93,562.48,-1,10.0.3.40,6932.072464987868
360000,SAT_41,STARLINK-6365,SAT,-3028045.13,6153461.45,1034539.15,558.08,-1,10.0.3.41,6935.734739653438
360000,SAT_42,STARLINK-30999,SAT,-2264083.52,6391608.57,990592.87,475.05,-1,10.0.3.42,6852.7373021098565
360000,SAT_43,STARLINK-35930,SAT,-4155694.51,4676735.53,2810580.76,484.11,-1,10.0.3.43,6858.645368182459
360000,SAT_44,STARLINK-3807,SAT,-3191156.27,3241181.89,5202343.89,544.37,-1,10.0.3.44,6910.363256258286
360000,SAT_45,STARLINK-4147,SAT,-2073646.82,4654047.05,4669885.9,543.09,-1,10.0.3.45,6911.439748469824
360000,SAT_46,STARLINK-31746,SAT,-4416895.33,5004355.7,1580673.03,482.38,-1,10.0.3.46,6859.378073562331
360000,SAT_47,STARLINK-11420 [DTC],SAT,-2541801.31,4803727.74,3969336.24,359.27,-1,10.0.3.47,6729.946826367988
360000,SAT_48,STARLINK-32631,SAT,-3184117.08,4296094.83,4277961.78,478.3,-1,10.0.3.48,6848.064643287271
360000,SAT_49,STARLINK-11369 [DTC],SAT,-3544258.79,4722090.48,3234345.54,358.9,-1,10.0.3.49,6732.0799121754935
360000,SAT_50,STARLINK-30993,SAT,-3869584.64,4783624.04,3195993.9,559.76,-1,10.0.3.50,6933.334064577233
361000,SAT_01,STARLINK-31405,SAT,-3326847.3,4151000.97,4324344.41,485.95,-1,10.0.3.1,6855.558079890832
361000,SAT_02,STARLINK-31055,SAT,-2952377.29,5999788.89,1496717.45,475.2,-1,10.0.3.2,6852.3106695632005
361000,SAT_03,STARLINK-11276 [DTC],SAT,-3584142.75,5564138.48,1257425.21,359.59,-1,10.0.3.3,6736.975169594869
361000,SAT_04,STARLINK-11707 [DTC],SAT,-3743277.53,5103511.78,2289958.14,355.01,-1,10.0.3.4,6730.666195715988
361000,SAT_05,STARLINK-35901,SAT,-3874767.53,5284362.89,1894366.12,444.59,-1,10.0.3.5,6821.065720351571
361000,SAT_06,STARLINK-5790,SAT,-3446668.3,5726082.89,1851714.83,558.55,-1,10.0.3.6,6935.156483095213
361000,SAT_07,STARLINK-3086,SAT,-1964235.43,3911437.48,5394098.02,581.28,-1,10.0.3.7,6946.499653335049
361000,SAT_08,STARLINK-5564,SAT,-3270022.74,4124909.24,4511161.75,563.37,-1,10.0.3.8,6932.424200308111
361000,SAT_09,STARLINK-32545,SAT,-2955968.86,4362155.11,4384569.33,485.6,-1,10.0.3.9,6854.968804784268
361000,SAT_10,STARLINK-34752,SAT,-3419136.64,5866454.93,932133.43,476.07,-1,10.0.3.10,6853.806354138944
361000,SAT_11,STARLINK-32596,SAT,-3046199.58,3534115.4,5010924.23,480.14,-1,10.0.3.11,6846.799630521579
361000,SAT_12,STARLINK-11641 [DTC],SAT,-2988525.74,4016230.65,4501346.57,363.72,-1,10.0.3.12,6732.274183059743
361000,SAT_13,STARLINK-5118,SAT,-3113684.18,3728008.41,4916185.44,543.71,-1,10.0.3.13,6911.002471297561
361000,SAT_14,STARLINK-31758,SAT,-3914791.49,5460601.68,1381585.55,482.22,-1,10.0.3.14,6859.485530982921
361000,SAT_15,STARLINK-35678,SAT,-2977049.93,5973722.5,1402911.35,443.06,-1,10.0.3.15,6820.289366931442
361000,SAT_16,STARLINK-6047,SAT,-2895947.62,6134234.49,1518964.74,574.33,-1,10.0.3.16,6951.445840791143
361000,SAT_17,STARLINK-4153,SAT,-2989980.52,5874377.51,2093624.78,539.87,-1,10.0.3.17,6916.036390838564
361000,SAT_18,STARLINK-35760,SAT,-2358585.03,4476110.69,4613950.63,479.01,-1,10.0.3.18,6847.4105082833885
361000,SAT_19,STARLINK-3130,SAT,-3094363.19,4190492.19,4542643.23,542.77,-1,10.0.3.19,6911.650733445868
361000,SAT_20,STARLINK-3725,SAT,-2640213.96,6110717.99,1877187.13,539.76,-1,10.0.3.20,6916.316622952289
361000,SAT_21,STARLINK-35776,SAT,-3045693.01,3383648.01,5113470.2,480.19,-1,10.0.3.21,6846.378404165801
361000,SAT_22,STARLINK-30951,SAT,-3985704.14,5496021.27,1417133.27,558.2,-1,10.0.3.22,6935.441874664256
361000,SAT_23,STARLINK-31965,SAT,-3317514.41,3798418.73,4645401.97,488.35,-1,10.0.3.23,6856.649777540949
361000,SAT_24,STARLINK-32673,SAT,-2801942.82,4736903.46,4089169.84,485.91,-1,10.0.3.24,6856.416552126566
361000,SAT_25,STARLINK-2109,SAT,-2676012.24,6330886.35,844199.43,547.05,-1,10.0.3.25,6924.870840879162
361000,SAT_26,STARLINK-5799,SAT,-4260039.52,5011188.4,2196979.24,558.47,-1,10.0.3.26,6934.454821631428
361000,SAT_27,STARLINK-32078,SAT,-3994323.42,5276426.5,1776108.02,475.3,-1,10.0.3.27,6851.996489503702
361000,SAT_28,STARLINK-30767,SAT,-3232339.64,3945660.7,4693277.33,563.01,-1,10.0.3.28,6931.31372858939
361000,SAT_29,STARLINK-33674,SAT,-2741729.7,5920427.62,2116158.74,482.96,-1,10.0.3.29,6859.057716946209
361000,SAT_30,STARLINK-1337,SAT,-3914299.87,5532552.87,1007561.5,474.05,-1,10.0.3.30,6851.719850366731
361000,SAT_31,STARLINK-11102 [DTC],SAT,-3349603.31,3343730.97,4786130.43,363.78,-1,10.0.3.31,6731.078934841878
361000,SAT_32,STARLINK-32648,SAT,-2388162.5,3878282.39,5111530.19,480.13,-1,10.0.3.32,6846.322757968091
361000,SAT_33,STARLINK-33907,SAT,-4364234.78,4935003.65,1909868.42,482.71,-1,10.0.3.33,6859.183888932289
361000,SAT_34,STARLINK-3796,SAT,-2231371.53,4190716.56,5021938.85,544.11,-1,10.0.3.34,6910.932932990458
361000,SAT_35,STARLINK-33699,SAT,-3375862.3,5911971.55,846404.61,482.53,-1,10.0.3.35,6860.339251115789
361000,SAT_36,STARLINK-34641,SAT,-2309839.03,6555351.43,183216.49,574.69,-1,10.0.3.36,6952.80928815988
361000,SAT_37,STARLINK-31222,SAT,-3388153.01,3565326.67,4762606.28,478.66,-1,10.0.3.37,6846.426342354147
361000,SAT_38,STARLINK-31825,SAT,-3976165.88,5182738.79,2067012.18,475.33,-1,10.0.3.38,6851.511937004503
361000,SAT_39,STARLINK-1789,SAT,-2102233.28,4119261.37,4842050.51,328.83,-1,10.0.3.39,6695.756278368046
361000,SAT_40,STARLINK-30375,SAT,-3846407.64,3755033.15,4377038.28,562.48,-1,10.0.3.40,6932.069661741337
361000,SAT_41,STARLINK-6365,SAT,-3032965.39,6151890.84,1029489.7,558.08,-1,10.0.3.41,6935.739975418618
361000,SAT_42,STARLINK-30999,SAT,-2268268.6,6391062.27,984585.91,475.05,-1,10.0.3.42,6852.746076933979
361000,SAT_43,STARLINK-35930,SAT,-4161165.41,4674374.06,2806422.31,484.11,-1,10.0.3.43,6858.649765387287
361000,SAT_44,STARLINK-3807,SAT,-3194178.61,3234871.37,5204411.29,544.38,-1,10.0.3.44,6910.35937187833
361000,SAT_45,STARLINK-4147,SAT,-2077723.52,4648946.04,4673144.59,543.1,-1,10.0.3.45,6911.433618826063
361000,SAT_46,STARLINK-31746,SAT,-4421595.41,5001756.67,1575775.62,482.38,-1,10.0.3.46,6859.383686615653
361000,SAT_47,STARLINK-11420 [DTC],SAT,-2546711.88,4798945.31,3971965.39,359.28,-1,10.0.3.47,6729.94253671322
361000,SAT_48,STARLINK-32631,SAT,-3186688.42,4290376.9,4281772.25,478.3,-1,10.0.3.48,6848.057434855944
361000,SAT_49,STARLINK-11369 [DTC],SAT,-3550274.29,4720128.45,3230619.52,358.89,-1,10.0.3.49,6732.084565848786
361000,SAT_50,STARLINK-30993,SAT,-3875342.23,4781515.76,3192180.87,559.75,-1,10.0.3.50,6933.338955333405
362000,SAT_01,STARLINK-31405,SAT,-3331147.82,4145489.66,4326314.94,485.96,-1,10.0.3.1,6855.55477550321
362000,SAT_02,STARLINK-31055,SAT,-2956727.41,5999119.12,1490841.99,475.2,-1,10.0.3.2,6852.319098826473
362000,SAT_03,STARLINK-11276 [DTC],SAT,-3588302.55,5562817.7,1251435.43,359.59,-1,10.0.3.3,6736.983493317249
362000,SAT_04,STARLINK-11707 [DTC],SAT,-3748708.05,5101572.78,2285406.17,355.01,-1,10.0.3.4,6730.671455036697
362000,SAT_05,STARLINK-35901,SAT,-3879891.54,5282314.71,1889601.05,444.58,-1,10.0.3.5,6821.07023756588
362000,SAT_06,STARLINK-5790,SAT,-3451862.46,5724498.23,1846953.36,558.55,-1,10.0.3.6,6935.161940578293
362000,SAT_07,STARLINK-3086,SAT,-1965405.99,3905315.73,5398098.11,581.29,-1,10.0.3.7,6946.49370990134
362000,SAT_08,STARLINK-5564,SAT,-3274622.6,4119567.96,4512702.51,563.37,-1,10.0.3.8,6932.422180828979
362000,SAT_09,STARLINK-32545,SAT,-2960816.02,4357052.38,4386365.46,485.61,-1,10.0.3.9,6854.96454367441
362000,SAT_10,STARLINK-34752,SAT,-3423115.06,5865098.23,926115.5,476.07,-1,10.0.3.10,6853.815279163
362000,SAT_11,STARLINK-32596,SAT,-3049295.2,3527939.44,5013386.7,480.15,-1,10.0.3.11,6846.79517093855
362000,SAT_12,STARLINK-11641 [DTC],SAT,-2993755.5,4011187.19,4502367.21,363.73,-1,10.0.3.12,6732.273402104487
362000,SAT_13,STARLINK-5118,SAT,-3116563.98,3721910.53,4918972.63,543.72,-1,10.0.3.13,6910.99708938207
362000,SAT_14,STARLINK-31758,SAT,-3919616.69,5458401.95,1376614.49,482.22,-1,10.0.3.14,6859.490819176619
362000,SAT_15,STARLINK-35678,SAT,-2982197.32,5972328.35,1397937.04,443.06,-1,10.0.3.15,6820.295795889858
362000,SAT_16,STARLINK-6047,SAT,-2898562.8,6134716.97,1512042.09,574.33,-1,10.0.3.16,6951.4523582832235
362000,SAT_17,STARLINK-4153,SAT,-2994617.11,5874030.24,2087993.2,539.87,-1,10.0.3.17,6916.045004132452
362000,SAT_18,STARLINK-35760,SAT,-2362334.63,4470730.62,4617237.83,479.01,-1,10.0.3.18,6847.404059896417
362000,SAT_19,STARLINK-3130,SAT,-3097108.36,4184687.56,4546112.55,542.78,-1,10.0.3.19,6911.644484901415
362000,SAT_20,STARLINK-3725,SAT,-2644746.58,6110523.1,1871464.07,539.76,-1,10.0.3.20,6916.325237679057
362000,SAT_21,STARLINK-35776,SAT,-3048913.15,3377431.61,5115654.62,480.2,-1,10.0.3.21,6846.374067168508
362000,SAT_22,STARLINK-30951,SAT,-3990495.46,5493821.84,1412196.12,558.2,-1,10.0.3.22,6935.447376145583
362000,SAT_23,STARLINK-31965,SAT,-3322595.13,3793264.93,4645981.31,488.35,-1,10.0.3.23,6856.6492953874285
362000,SAT_24,STARLINK-32673,SAT,-2806622.35,4731950.99,4091686.32,485.91,-1,10.0.3.24,6856.412044834868
362000,SAT_25,STARLINK-2109,SAT,-2680071.19,6329975.44,838203.12,547.06,-1,10.0.3.25,6924.879430347431
362000,SAT_26,STARLINK-5799,SAT,-4265121.71,5008879.18,2192396.57,558.47,-1,10.0.3.26,6934.460077114769
362000,SAT_27,STARLINK-32078,SAT,-3998653.17,5275099.79,1770330.21,475.3,-1,10.0.3.27,6852.005109517048
362000,SAT_28,STARLINK-30767,SAT,-3237529.44,3940683.92,4693879.94,563.01,-1,10.0.3.28,6931.312683997721
362000,SAT_29,STARLINK-33674,SAT,-2747252.19,5919531.29,2111519.99,482.96,-1,10.0.3.29,6859.064218748682
362000,SAT_30,STARLINK-1337,SAT,-3918197.67,5530892.51,1001566.19,474.05,-1,10.0.3.30,6851.728232447536
362000,SAT_31,STARLINK-11102 [DTC],SAT,-3351971.48,3337305.57,4788948.34,363.79,-1,10.0.3.31,6731.07327797545
362000,SAT_32,STARLINK-32648,SAT,-2392443.09,3872744.7,5113720.49,480.14,-1,10.0.3.32,6846.318185719437
362000,SAT_33,STARLINK-33907,SAT,-4369136.71,4932507.82,1905118.02,482.71,-1,10.0.3.33,6859.188265032496
362000,SAT_34,STARLINK-3796,SAT,-2235638.46,4185375.14,5024488.43,544.12,-1,10.0.3.34,6910.928184373287
362000,SAT_35,STARLINK-33699,SAT,-3380626.32,5909984.75,841287.27,482.53,-1,10.0.3.35,6860.343893083885
362000,SAT_36,STARLINK-34641,SAT,-2311866.43,6554838.31,176101.83,574.69,-1,10.0.3.36,6952.815509916392
362000,SAT_37,STARLINK-31222,SAT,-3390493.3,3559060.66,4765618.43,478.67,-1,10.0.3.37,6846.420715911358
362000,SAT_38,STARLINK-31825,SAT,-3980686.87,5181532.55,2061355.81,475.33,-1,10.0.3.38,6851.520655965408
362000,SAT_39,STARLINK-1789,SAT,-2106669.64,4113907.89,4844665.32,328.83,-1,10.0.3.39,6695.750679521504
362000,SAT_40,STARLINK-30375,SAT,-3849990.93,3749079.79,4378986.38,562.49,-1,10.0.3.40,6932.066874251447
362000,SAT_41,STARLINK-6365,SAT,-3037882.27,6150313.62,1024439.02,558.08,-1,10.0.3.41,6935.745209884546
362000,SAT_42,STARLINK-30999,SAT,-2272450.96,6390508.68,978577.73,475.06,-1,10.0.3.42,6852.754842281476
362000,SAT_43,STARLINK-35930,SAT,-4166631.52,4672007.64,2802260.38,484.1,-1,10.0.3.43,6858.654157266833
362000,SAT_44,STARLINK-3807,SAT,-3197198.04,3228557.4,5206472.4,544.38,-1,10.0.3.44,6910.355493318442
362000,SAT_45,STARLINK-4147,SAT,-2081798.47,4643840.04,4676397.62,543.1,-1,10.0.3.45,6911.427485486859
362000,SAT_46,STARLINK-31746,SAT,-4426290.42,4999152.18,1570876.25,482.38,-1,10.0.3.46,6859.38930181081
362000,SAT_47,STARLINK-11420 [DTC],SAT,-2551619.83,4794157.34,3974589.33,359.28,-1,10.0.3.47,6729.938238919801
362000,SAT_48,STARLINK-32631,SAT,-3189256.66,4284654.04,4285577.4,478.31,-1,10.0.3.48,6848.050228877811
362000,SAT_49,STARLINK-11369 [DTC],SAT,-3556285.45,4718161.16,3226889.26,358.88,-1,10.0.3.49,6732.089217317132
362000,SAT_50,STARLINK-30993,SAT,-3881095.51,4779402.63,3188364.0,559.75,-1,10.0.3.50,6933.343843621855
363000,SAT_01,STARLINK-31405,SAT,-3335445.06,4139973.88,4328280.11,485.96,-1,10.0.3.1,6855.551486640756
363000,SAT_02,STARLINK-31055,SAT,-2961073.98,5998442.58,1484964.67,475.2,-1,10.0.3.2,6852.327529514209
363000,SAT_03,STARLINK-11276 [DTC],SAT,-3592457.88,5561490.29,1245444.01,359.59,-1,10.0.3.3,6736.991809953702
363000,SAT_04,STARLINK-11707 [DTC],SAT,-3754133.97,5099627.93,2280851.2,355.01,-1,10.0.3.4,6730.676718256901
363000,SAT_05,STARLINK-35901,SAT,-3885010.99,5280260.66,1884833.59,444.58,-1,10.0.3.5,6821.07474610539
363000,SAT_06,STARLINK-5790,SAT,-3457052.74,5722907.5,1842189.67,558.55,-1,10.0.3.6,6935.167386657115
363000,SAT_07,STARLINK-3086,SAT,-1966575.12,3899189.54,5402091.78,581.31,-1,10.0.3.7,6946.4877723200525
363000,SAT_08,STARLINK-5564,SAT,-3279219.34,4114222.45,4514237.87,563.37,-1,10.0.3.8,6932.420168660882
363000,SAT_09,STARLINK-32545,SAT,-2965660.29,4351945.0,4388156.15,485.61,-1,10.0.3.9,6854.960294231522
363000,SAT_10,STARLINK-34752,SAT,-3427089.46,5863734.86,920096.41,476.07,-1,10.0.3.10,6853.824193756155
363000,SAT_11,STARLINK-32596,SAT,-3052387.96,3521759.57,5015842.95,480.15,-1,10.0.3.11,6846.790724587999
363000,SAT_12,STARLINK-11641 [DTC],SAT,-2998982.1,4006139.28,4503381.97,363.73,-1,10.0.3.12,6732.272627768457
363000,SAT_13,STARLINK-5118,SAT,-3119440.93,3715808.6,4921753.88,543.72,-1,10.0.3.13,6910.991717755729
363000,SAT_14,STARLINK-31758,SAT,-3924437.4,5456196.21,1371641.71,482.22,-1,10.0.3.14,6859.496116271869
363000,SAT_15,STARLINK-35678,SAT,-2987341.17,5970927.47,1392960.98,443.06,-1,10.0.3.15,6820.302222759643
363000,SAT_16,STARLINK-6047,SAT,-2901174.49,6135192.57,1505117.64,574.33,-1,10.0.3.16,6951.458868658373
363000,SAT_17,STARLINK-4153,SAT,-2999250.16,5873676.59,2082359.09,539.86,-1,10.0.3.17,6916.053613577593
363000,SAT_18,STARLINK-35760,SAT,-2366082.09,4465345.57,4620519.3,479.02,-1,10.0.3.18,6847.397616453267
363000,SAT_19,STARLINK-3130,SAT,-3099850.66,4178878.32,4549576.37,542.79,-1,10.0.3.19,6911.6382482108265
363000,SAT_20,STARLINK-3725,SAT,-2649276.04,6110321.54,1865738.75,539.76,-1,10.0.3.20,6916.333851221875
363000,SAT_21,STARLINK-35776,SAT,-3052130.43,3371211.52,5117832.69,480.21,-1,10.0.3.21,6846.369747329261
363000,SAT_22,STARLINK-30951,SAT,-3995282.35,5491616.55,1407257.28,558.2,-1,10.0.3.22,6935.45286485089
363000,SAT_23,STARLINK-31965,SAT,-3327672.52,3788107.2,4646554.9,488.36,-1,10.0.3.23,6856.648816861558
363000,SAT_24,STARLINK-32673,SAT,-2811299.14,4726993.38,4094197.73,485.92,-1,10.0.3.24,6856.407537585971
363000,SAT_25,STARLINK-2109,SAT,-2684127.06,6329057.55,832205.8,547.06,-1,10.0.3.25,6924.888016350148
363000,SAT_26,STARLINK-5799,SAT,-4270199.15,5006564.75,2187811.27,558.47,-1,10.0.3.26,6934.46533841956
363000,SAT_27,STARLINK-32078,SAT,-4002978.18,5273767.19,1764550.2,475.3,-1,10.0.3.27,6852.013725336272
363000,SAT_28,STARLINK-30767,SAT,-3242716.12,3935703.21,4694476.93,563.01,-1,10.0.3.28,6931.311653533867
363000,SAT_29,STARLINK-33674,SAT,-2752771.42,5918628.47,2106878.62,482.96,-1,10.0.3.29,6859.070707907629
363000,SAT_30,STARLINK-1337,SAT,-3922090.89,5529225.88,995569.64,474.05,-1,10.0.3.30,6851.736618520336
363000,SAT_31,STARLINK-11102 [DTC],SAT,-3354336.23,3330876.18,4791759.99,363.79,-1,10.0.3.31,6731.067632415144
363000,SAT_32,STARLINK-32648,SAT,-2396721.54,3867202.86,5115904.44,480.14,-1,10.0.3.32,6846.313631429973
363000,SAT_33,STARLINK-33907,SAT,-4374033.63,4930006.63,1900365.26,482.7,-1,10.0.3.33,6859.192641239187
363000,SAT_34,STARLINK-3796,SAT,-2239903.49,4180029.31,5027031.94,544.13,-1,10.0.3.34,6910.923440666481
363000,SAT_35,STARLINK-33699,SAT,-3385386.46,5907991.37,836168.89,482.53,-1,10.0.3.35,6860.348527891979
363000,SAT_36,STARLINK-34641,SAT,-2313891.18,6554317.73,168986.96,574.7,-1,10.0.3.36,6952.821721526031
363000,SAT_37,STARLINK-31222,SAT,-3392830.33,3552790.6,4768624.66,478.68,-1,10.0.3.37,6846.415108914766
363000,SAT_38,STARLINK-31825,SAT,-3985203.11,5180320.57,2055696.87,475.33,-1,10.0.3.38,6851.5293662981985
363000,SAT_39,STARLINK-1789,SAT,-2111104.01,4108549.63,4847273.69,328.84,-1,10.0.3.39,6695.745098865206
363000,SAT_40,STARLINK-30375,SAT,-3853570.51,3743122.48,4380929.24,562.49,-1,10.0.3.40,6932.064092441009
363000,SAT_41,STARLINK-6365,SAT,-3042795.76,6148729.79,1019387.1,558.08,-1,10.0.3.41,6935.75043720244
363000,SAT_42,STARLINK-30999,SAT,-2276630.6,6389947.81,972568.33,475.06,-1,10.0.3.42,6852.763607472472
363000,SAT_43,STARLINK-35930,SAT,-4172092.86,4669636.27,2798094.98,484.09,-1,10.0.3.43,6858.658560073076
363000,SAT_44,STARLINK-3807,SAT,-3200214.56,3222240.01,5208527.23,544.39,-1,10.0.3.44,6910.351642118675
363000,SAT_45,STARLINK-4147,SAT,-2085871.67,4638729.07,4679645.01,543.11,-1,10.0.3.45,6911.421375389404
363000,SAT_46,STARLINK-31746,SAT,-4430980.37,4996542.21,1565974.94,482.38,-1,10.0.3.46,6859.39491561355
363000,SAT_47,STARLINK-11420 [DTC],SAT,-2556525.17,4789363.85,3977208.06,359.29,-1,10.0.3.47,6729.933951017596
363000,SAT_48,STARLINK-32631,SAT,-3191821.79,4278926.27,4289377.23,478.32,-1,10.0.3.48,6848.043033192577
363000,SAT_49,STARLINK-11369 [DTC],SAT,-3562292.28,4716188.61,3223154.78,358.88,-1,10.0.3.49,6732.093881481316
363000,SAT_50,STARLINK-30993,SAT,-3886844.49,4777284.65,3184543.32,559.74,-1,10.0.3.50,6933.348748874934
364000,SAT_01,STARLINK-31405,SAT,-3339739.0,4134453.64,4330239.92,485.97,-1,10.0.3.1,6855.54820960307
364000,SAT_02,STARLINK-31055,SAT,-2965417.0,5997759.27,1479085.5,475.2,-1,10.0.3.2,6852.335963820672
364000,SAT_03,STARLINK-11276 [DTC],SAT,-3596608.73,5560156.26,1239450.96,359.59,-1,10.0.3.3,6737.000124281898
364000,SAT_04,STARLINK-11707 [DTC],SAT,-3759555.28,5097677.23,2276293.24,355.0,-1,10.0.3.4,6730.681983209877
364000,SAT_05,STARLINK-35901,SAT,-3890125.88,5278200.75,1880063.76,444.57,-1,10.0.3.5,6821.079259267677
364000,SAT_06,STARLINK-5790,SAT,-3462239.14,5721310.72,1837423.77,558.54,-1,10.0.3.6,6935.172840520693
364000,SAT_07,STARLINK-3086,SAT,-1967742.83,3893058.92,5406079.03,581.32,-1,10.0.3.7,6946.481848980368
364000,SAT_08,STARLINK-5564,SAT,-3283812.97,4108872.72,4515767.81,563.38,-1,10.0.3.8,6932.418161430585
364000,SAT_09,STARLINK-32545,SAT,-2970501.66,4346832.96,4389941.4,485.61,-1,10.0.3.9,6854.956045784617
364000,SAT_10,STARLINK-34752,SAT,-3431059.83,5862364.84,914076.19,476.08,-1,10.0.3.10,6853.833114063456
364000,SAT_11,STARLINK-32596,SAT,-3055477.86,3515575.81,5018292.96,480.16,-1,10.0.3.11,6846.786287097977
364000,SAT_12,STARLINK-11641 [DTC],SAT,-3004205.55,4001086.92,4504390.84,363.73,-1,10.0.3.12,6732.271857814551
364000,SAT_13,STARLINK-5118,SAT,-3122315.03,3709702.63,4924529.18,543.73,-1,10.0.3.13,6910.9863546576535
364000,SAT_14,STARLINK-31758,SAT,-3929253.59,5453984.46,1366667.24,482.22,-1,10.0.3.14,6859.501411133217
364000,SAT_15,STARLINK-35678,SAT,-2992481.49,5969519.86,1387983.15,443.06,-1,10.0.3.15,6820.308647826062
