time_ms,node_id,name,type,ecef_x,ecef_y,ecef_z,altitude_km,orbit_id,ip,radius_km
60000,SAT_47,STARLINK-11420 [DTC],SAT,-976638.69,5964617.63,2963488.52,357.5,-1,10.0.3.47,6731.47463867194
60000,SAT_48,STARLINK-32631,SAT,-2284867.95,5761347.28,2918131.66,476.25,-1,10.0.3.48,6850.491691462369
60000,SAT_49,STARLINK-11369 [DTC],SAT,-1577776.05,5066397.39,4140943.16,360.89,-1,10.0.3.49,6730.911530521197
60000,SAT_50,STARLINK-30993,SAT,-1977366.11,5190157.75,4147991.22,561.61,-1,10.0.3.50,6932.066456985152
61000,SAT_01,STARLINK-31405,SAT,-1910005.98,5575588.14,3504447.13,484.32,-1,10.0.3.1,6856.854646082973
61000,SAT_02,STARLINK-31055,SAT,-1508220.5,5896061.74,3143392.63,476.14,-1,10.0.3.2,6849.758415072052
61000,SAT_03,STARLINK-11276 [DTC],SAT,-2156323.69,5659125.29,2945694.35,360.4,-1,10.0.3.3,6734.42990219623
61000,SAT_04,STARLINK-11707 [DTC],SAT,-1936499.88,5414799.66,3494553.97,356.84,-1,10.0.3.4,6729.189742637585
61000,SAT_05,STARLINK-35901,SAT,-2158787.94,5627648.46,3190221.28,446.26,-1,10.0.3.5,6819.699727597591
61000,SAT_06,STARLINK-5790,SAT,-1738784.67,5924121.03,3155235.19,559.86,-1,10.0.3.6,6933.548241047264
61000,SAT_07,STARLINK-3086,SAT,-1552153.59,5517415.98,3928246.87,577.26,-1,10.0.3.7,6948.5382156950145
61000,SAT_08,STARLINK-5564,SAT,-1772317.6,5511128.39,3815375.85,561.67,-1,10.0.3.8,6933.306475491832
61000,SAT_09,STARLINK-32545,SAT,-1395776.79,5658044.26,3612660.84,484.42,-1,10.0.3.9,6856.6009101078025
61000,SAT_10,STARLINK-34752,SAT,-2063226.06,5970395.98,2652191.02,476.11,-1,10.0.3.10,6851.03256007676
61000,SAT_11,STARLINK-32596,SAT,-2003866.86,5179647.48,4007353.56,477.79,-1,10.0.3.11,6848.584741720094
61000,SAT_12,STARLINK-11641 [DTC],SAT,-1306121.79,5302585.2,3937904.06,361.99,-1,10.0.3.12,6732.7893416723155
61000,SAT_13,STARLINK-5118,SAT,-2134850.96,5344984.12,3829276.8,541.46,-1,10.0.3.13,6913.01704579725
61000,SAT_14,STARLINK-31758,SAT,-2288552.93,5841862.67,2768706.91,483.25,-1,10.0.3.14,6857.8839245085555
61000,SAT_15,STARLINK-35678,SAT,-1299548.65,6085111.21,2787982.5,443.83,-1,10.0.3.15,6818.376020145174
61000,SAT_16,STARLINK-6047,SAT,-1964417.85,5686708.12,3477907.49,576.58,-1,10.0.3.16,6949.347252833943
61000,SAT_17,STARLINK-4153,SAT,-1461417.16,5693490.74,3639362.18,541.31,-1,10.0.3.17,6913.503742620132
61000,SAT_18,STARLINK-35760,SAT,-1155743.81,5838955.41,3389543.53,476.8,-1,10.0.3.18,6849.682428849271
61000,SAT_19,STARLINK-3130,SAT,-2153926.2,5695320.29,3274930.99,540.52,-1,10.0.3.19,6913.844391508569
61000,SAT_20,STARLINK-3725,SAT,-1159887.17,5871300.68,3461577.51,541.0,-1,10.0.3.20,6913.756488323614
61000,SAT_21,STARLINK-35776,SAT,-1967113.87,5050189.66,4186066.8,478.02,-1,10.0.3.21,6848.1463063795245
61000,SAT_22,STARLINK-30951,SAT,-2371902.7,5885187.82,2795719.61,559.14,-1,10.0.3.22,6933.7872935851
61000,SAT_23,STARLINK-31965,SAT,-1669618.61,5142411.2,4217590.1,487.1,-1,10.0.3.23,6857.11932989078
61000,SAT_24,STARLINK-32673,SAT,-1298337.41,5966782.58,3121567.52,484.32,-1,10.0.3.24,6858.014156380542
61000,SAT_25,STARLINK-2109,SAT,-1338128.0,6288574.61,2565214.25,547.03,-1,10.0.3.25,6922.216503283014
61000,SAT_26,STARLINK-5799,SAT,-2547038.24,5460634.66,3429281.61,560.07,-1,10.0.3.26,6932.958030069114
61000,SAT_27,STARLINK-32078,SAT,-2503448.41,5406760.98,3378490.61,476.5,-1,10.0.3.27,6849.41727727551
61000,SAT_28,STARLINK-30767,SAT,-1560609.55,5237789.64,4264101.24,561.97,-1,10.0.3.28,6931.991190517489
61000,SAT_29,STARLINK-33674,SAT,-966037.9,5896295.51,3364722.09,484.21,-1,10.0.3.29,6857.17760513876
61000,SAT_30,STARLINK-1337,SAT,-2556845.03,5743936.5,2716686.66,474.38,-1,10.0.3.30,6849.134940420572
61000,SAT_31,STARLINK-11102 [DTC],SAT,-2497276.51,5057348.79,3677333.94,361.46,-1,10.0.3.31,6733.197728968619
61000,SAT_32,STARLINK-32648,SAT,-1028901.74,5324047.85,4182498.13,478.03,-1,10.0.3.32,6848.168726536908
61000,SAT_33,STARLINK-33907,SAT,-2693044.8,5433298.2,3202747.8,484.45,-1,10.0.3.33,6857.901508138995
61000,SAT_34,STARLINK-3796,SAT,-886101.22,5568359.17,3999339.02,541.82,-1,10.0.3.34,6912.778877926238
61000,SAT_35,STARLINK-33699,SAT,-1795597.81,6204917.28,2306287.01,483.16,-1,10.0.3.35,6858.872335844584
61000,SAT_36,STARLINK-34641,SAT,-1588603.04,6374618.04,2269923.2,574.83,-1,10.0.3.36,6950.680981636901
61000,SAT_37,STARLINK-31222,SAT,-2549768.73,5230917.07,3610860.95,476.34,-1,10.0.3.37,6848.513033494067
61000,SAT_38,STARLINK-31825,SAT,-2429294.09,5284001.73,3617455.59,476.8,-1,10.0.3.38,6848.950941857751
61000,SAT_39,STARLINK-1789,SAT,-704952.93,5480686.39,3785547.95,326.87,-1,10.0.3.39,6698.153120136626
61000,SAT_40,STARLINK-30375,SAT,-2621676.06,5335042.64,3568349.5,560.73,-1,10.0.3.40,6933.179897301493
61000,SAT_41,STARLINK-6365,SAT,-1428398.75,6322881.89,2462327.49,558.7,-1,10.0.3.41,6934.134052057346
61000,SAT_42,STARLINK-30999,SAT,-910208.45,6229855.45,2698817.48,475.25,-1,10.0.3.42,6850.050667016972
61000,SAT_43,STARLINK-35930,SAT,-2334523.62,5152522.51,3876395.19,486.19,-1,10.0.3.43,6857.472451089376
61000,SAT_44,STARLINK-3807,SAT,-2171705.19,4942958.35,4315854.66,542.22,-1,10.0.3.44,6911.99986460875
61000,SAT_45,STARLINK-4147,SAT,-795338.2,5931215.91,3462108.98,540.86,-1,10.0.3.45,6913.615813220533
61000,SAT_46,STARLINK-31746,SAT,-2808776.11,5527025.26,2931020.41,483.49,-1,10.0.3.46,6857.704579859165
61000,SAT_47,STARLINK-11420 [DTC],SAT,-982072.67,5961726.57,2967494.55,357.5,-1,10.0.3.47,6731.468957730148
61000,SAT_48,STARLINK-32631,SAT,-2288246.19,5757375.93,2923297.64,476.25,-1,10.0.3.48,6850.48299884194
61000,SAT_49,STARLINK-11369 [DTC],SAT,-1584751.05,5066073.86,4138679.72,360.89,-1,10.0.3.49,6730.914504745301
61000,SAT_50,STARLINK-30993,SAT,-1984118.24,5189567.61,4145510.28,561.6,-1,10.0.3.50,6932.069867698066
62000,SAT_01,STARLINK-31405,SAT,-1915073.0,5571679.21,3507886.93,484.33,-1,10.0.3.1,6856.849460804871
62000,SAT_02,STARLINK-31055,SAT,-1513420.66,5897403.72,3138389.97,476.14,-1,10.0.3.2,6849.766735778764
62000,SAT_03,STARLINK-11276 [DTC],SAT,-2161600.65,5659804.23,2940536.97,360.39,-1,10.0.3.3,6734.43828124834
62000,SAT_04,STARLINK-11707 [DTC],SAT,-1943006.25,5414669.71,3491150.57,356.83,-1,10.0.3.4,6729.194131420334
62000,SAT_05,STARLINK-35901,SAT,-2165005.8,5627415.45,3186425.87,446.25,-1,10.0.3.5,6819.704142111856
62000,SAT_06,STARLINK-5790,SAT,-1744885.03,5924384.43,3151381.8,559.85,-1,10.0.3.6,6933.553338059481
62000,SAT_07,STARLINK-3086,SAT,-1553716.56,5512918.29,3933926.51,577.27,-1,10.0.3.7,6948.530852425966
62000,SAT_08,STARLINK-5564,SAT,-1777622.03,5507300.78,3818427.03,561.67,-1,10.0.3.8,6933.302744462018
62000,SAT_09,STARLINK-32545,SAT,-1401244.69,5654577.72,3615957.95,484.42,-1,10.0.3.9,6856.594473128901
62000,SAT_10,STARLINK-34752,SAT,-2068214.64,5971052.24,2646846.84,476.11,-1,10.0.3.10,6851.041880206056
62000,SAT_11,STARLINK-32596,SAT,-2007664.25,5174945.1,4011513.65,477.8,-1,10.0.3.11,6848.57753791825
62000,SAT_12,STARLINK-11641 [DTC],SAT,-1312008.09,5299126.81,3940597.41,362.0,-1,10.0.3.12,6732.78680223761
62000,SAT_13,STARLINK-5118,SAT,-2138446.6,5340389.29,3833664.71,541.47,-1,10.0.3.13,6913.009238999876
62000,SAT_14,STARLINK-31758,SAT,-2294479.04,5841529.88,2764514.06,483.24,-1,10.0.3.14,6857.889135285712
62000,SAT_15,STARLINK-35678,SAT,-1305491.65,6085757.18,2783807.87,443.82,-1,10.0.3.15,6818.382151156916
62000,SAT_16,STARLINK-6047,SAT,-1967969.02,5689169.09,3471884.33,576.57,-1,10.0.3.16,6949.354487949994
62000,SAT_17,STARLINK-4153,SAT,-1466890.02,5695020.66,3634778.97,541.31,-1,10.0.3.17,6913.511756651369
62000,SAT_18,STARLINK-35760,SAT,-1159950.13,5835325.15,3394337.94,476.81,-1,10.0.3.18,6849.67400401165
62000,SAT_19,STARLINK-3130,SAT,-2157403.86,5691172.52,3279831.71,540.53,-1,10.0.3.19,6913.836280493454
62000,SAT_20,STARLINK-3725,SAT,-1165146.31,5873065.45,3456830.68,540.99,-1,10.0.3.20,6913.7646802505205
62000,SAT_21,STARLINK-35776,SAT,-1971025.75,5045389.19,4190001.7,478.03,-1,10.0.3.21,6848.139078007603
62000,SAT_22,STARLINK-30951,SAT,-2377783.45,5884802.02,2791546.47,559.13,-1,10.0.3.22,6933.792659422363
62000,SAT_23,STARLINK-31965,SAT,-1675430.44,5138677.86,4219830.92,487.1,-1,10.0.3.23,6857.1167630076725
62000,SAT_24,STARLINK-32673,SAT,-1303600.34,5963601.64,3125437.28,484.33,-1,10.0.3.24,6858.00820634334
62000,SAT_25,STARLINK-2109,SAT,-1342920.98,6289752.9,2559839.03,547.02,-1,10.0.3.25,6922.2253763579465
62000,SAT_26,STARLINK-5799,SAT,-2553281.95,5459960.36,3425719.52,560.06,-1,10.0.3.26,6932.962575888908
62000,SAT_27,STARLINK-32078,SAT,-2508974.63,5407212.2,3373682.47,476.49,-1,10.0.3.27,6849.425587463358
62000,SAT_28,STARLINK-30767,SAT,-1566473.11,5234219.72,4266328.75,561.97,-1,10.0.3.28,6931.9878162520245
62000,SAT_29,STARLINK-33674,SAT,-972255.77,5897339.67,3361111.18,484.2,-1,10.0.3.29,6857.183447303637
62000,SAT_30,STARLINK-1337,SAT,-2561923.01,5744185.84,2711392.04,474.37,-1,10.0.3.30,6849.143542677386
62000,SAT_31,STARLINK-11102 [DTC],SAT,-2500543.37,5052450.14,3681829.95,361.47,-1,10.0.3.31,6733.189537147606
62000,SAT_32,STARLINK-32648,SAT,-1033608.62,5320028.48,4186437.9,478.04,-1,10.0.3.32,6848.161220203992
62000,SAT_33,STARLINK-33907,SAT,-2699189.25,5432487.99,3198956.05,484.44,-1,10.0.3.33,6857.905524184582
62000,SAT_34,STARLINK-3796,SAT,-890732.27,5564591.41,4003539.56,541.83,-1,10.0.3.34,6912.771553114579
62000,SAT_35,STARLINK-33699,SAT,-1801283.23,6204955.72,2301760.49,483.16,-1,10.0.3.35,6858.877321775408
62000,SAT_36,STARLINK-34641,SAT,-1591354.95,6376312.83,2263249.52,574.83,-1,10.0.3.36,6950.6887624675255
62000,SAT_37,STARLINK-31222,SAT,-2552974.18,5226170.95,3615450.3,476.35,-1,10.0.3.37,6848.5050072363
62000,SAT_38,STARLINK-31825,SAT,-2434998.6,5284524.71,3612868.7,476.79,-1,10.0.3.38,6848.959033024086
62000,SAT_39,STARLINK-1789,SAT,-709750.78,5477045.56,3789900.54,326.87,-1,10.0.3.39,6698.143051556798
62000,SAT_40,STARLINK-30375,SAT,-2626192.31,5330545.27,3571739.45,560.73,-1,10.0.3.40,6933.175435780405
62000,SAT_41,STARLINK-6365,SAT,-1434095.42,6323317.01,2457909.91,558.7,-1,10.0.3.41,6934.139370411913
62000,SAT_42,STARLINK-30999,SAT,-915009.6,6231462.2,2693502.0,475.24,-1,10.0.3.42,6850.059615954083
62000,SAT_43,STARLINK-35930,SAT,-2341130.1,5151717.07,3873486.11,486.18,-1,10.0.3.43,6857.475742488509
62000,SAT_44,STARLINK-3807,SAT,-2175448.25,4937978.15,4319657.86,542.23,-1,10.0.3.44,6911.993006779251
62000,SAT_45,STARLINK-4147,SAT,-799747.01,5927842.52,3466851.39,540.87,-1,10.0.3.45,6913.607653191553
62000,SAT_46,STARLINK-31746,SAT,-2814742.16,5526145.3,2926966.15,483.48,-1,10.0.3.46,6857.709978355703
62000,SAT_47,STARLINK-11420 [DTC],SAT,-987505.8,5958828.54,2971496.7,357.51,-1,10.0.3.47,6731.463281654522
62000,SAT_48,STARLINK-32631,SAT,-2291622.18,5753397.97,2928459.99,476.26,-1,10.0.3.48,6850.474314242691
62000,SAT_49,STARLINK-11369 [DTC],SAT,-1591724.04,5065744.75,4136410.86,360.88,-1,10.0.3.49,6730.917477906888
62000,SAT_50,STARLINK-30993,SAT,-1990868.09,5188972.28,4143024.36,561.6,-1,10.0.3.50,6932.073277306152
63000,SAT_01,STARLINK-31405,SAT,-1920138.24,5567764.17,3511322.39,484.33,-1,10.0.3.1,6856.844291652057
63000,SAT_02,STARLINK-31055,SAT,-1518618.76,5898739.18,3133383.4,476.13,-1,10.0.3.2,6849.775060780213
63000,SAT_03,STARLINK-11276 [DTC],SAT,-2166874.7,5660476.58,2935375.74,360.39,-1,10.0.3.3,6734.446659764197
63000,SAT_04,STARLINK-11707 [DTC],SAT,-1949510.12,5414533.65,3487742.6,356.83,-1,10.0.3.4,6729.198525739859
63000,SAT_05,STARLINK-35901,SAT,-2171221.0,5627176.31,3182626.45,446.25,-1,10.0.3.5,6819.7085696462
63000,SAT_06,STARLINK-5790,SAT,-1750983.29,5924641.67,3147524.62,559.84,-1,10.0.3.6,6933.5584394498155
63000,SAT_07,STARLINK-3086,SAT,-1555278.35,5508414.32,3939601.48,577.28,-1,10.0.3.7,6948.5235041682035
63000,SAT_08,STARLINK-5564,SAT,-1782924.89,5503467.39,3821473.64,561.68,-1,10.0.3.8,6933.2990168742745
63000,SAT_09,STARLINK-32545,SAT,-1406711.37,5651105.03,3619250.58,484.43,-1,10.0.3.9,6856.588050875517
63000,SAT_10,STARLINK-34752,SAT,-2073200.56,5971701.85,2641499.37,476.11,-1,10.0.3.10,6851.051194450974
63000,SAT_11,STARLINK-32596,SAT,-2011459.86,5170236.9,4015668.74,477.81,-1,10.0.3.11,6848.570347154655
63000,SAT_12,STARLINK-11641 [DTC],SAT,-1317893.18,5295662.39,3943285.6,362.01,-1,10.0.3.12,6732.784261055628
63000,SAT_13,STARLINK-5118,SAT,-2142040.34,5335788.59,3838047.99,541.48,-1,10.0.3.13,6913.001451533519
63000,SAT_14,STARLINK-31758,SAT,-2300402.36,5841190.77,2760317.78,483.24,-1,10.0.3.14,6857.894347101804
63000,SAT_15,STARLINK-35678,SAT,-1311432.93,6086396.39,2779629.72,443.82,-1,10.0.3.15,6818.388279234375
63000,SAT_16,STARLINK-6047,SAT,-1971517.5,5691623.86,3465857.03,576.56,-1,10.0.3.16,6949.361723851189
63000,SAT_17,STARLINK-4153,SAT,-1472360.9,5696544.54,3630191.36,541.3,-1,10.0.3.17,6913.519771163692
63000,SAT_18,STARLINK-35760,SAT,-1164155.55,5831688.3,3399128.13,476.81,-1,10.0.3.18,6849.665584326725
63000,SAT_19,STARLINK-3130,SAT,-2160879.53,5687018.42,3284728.46,540.53,-1,10.0.3.19,6913.828165967555
63000,SAT_20,STARLINK-3725,SAT,-1170403.8,5874823.94,3452079.68,540.99,-1,10.0.3.20,6913.772884476353
63000,SAT_21,STARLINK-35776,SAT,-1974935.9,5040583.07,4193931.4,478.04,-1,10.0.3.21,6848.131868077994
63000,SAT_22,STARLINK-30951,SAT,-2383661.42,5884410.08,2787369.98,559.13,-1,10.0.3.22,6933.798032839378
63000,SAT_23,STARLINK-31965,SAT,-1681240.75,5134939.05,4222066.52,487.11,-1,10.0.3.23,6857.114203947633
63000,SAT_24,STARLINK-32673,SAT,-1308862.14,5960414.13,3129303.17,484.33,-1,10.0.3.24,6858.00226249606
63000,SAT_25,STARLINK-2109,SAT,-1347712.18,6290924.36,2554460.72,547.02,-1,10.0.3.25,6922.234248664566
63000,SAT_26,STARLINK-5799,SAT,-2559522.72,5459280.47,3422153.33,560.06,-1,10.0.3.26,6932.967129472756
63000,SAT_27,STARLINK-32078,SAT,-2514497.7,5407657.54,3368870.14,476.49,-1,10.0.3.27,6849.433901674485
63000,SAT_28,STARLINK-30767,SAT,-1572335.31,5230644.42,4268551.14,561.98,-1,10.0.3.28,6931.984435235355
63000,SAT_29,STARLINK-33674,SAT,-978472.29,5898377.48,3357496.11,484.2,-1,10.0.3.29,6857.189296463539
63000,SAT_30,STARLINK-1337,SAT,-2566997.8,5744428.82,2706094.05,474.37,-1,10.0.3.30,6849.152150499858
63000,SAT_31,STARLINK-11102 [DTC],SAT,-2503807.69,5047545.41,3686321.14,361.48,-1,10.0.3.31,6733.181355178702
63000,SAT_32,STARLINK-32648,SAT,-1038314.82,5316003.24,4190372.47,478.05,-1,10.0.3.32,6848.1537329747525
63000,SAT_33,STARLINK-33907,SAT,-2705330.49,5431671.99,3195160.33,484.43,-1,10.0.3.33,6857.9095358192
63000,SAT_34,STARLINK-3796,SAT,-895362.8,5560817.65,4007735.27,541.84,-1,10.0.3.34,6912.764242658456
63000,SAT_35,STARLINK-33699,SAT,-1806966.43,6204987.35,2297231.13,483.15,-1,10.0.3.35,6858.88231109472
63000,SAT_36,STARLINK-34641,SAT,-1594104.73,6378000.48,2256573.15,574.82,-1,10.0.3.36,6950.696540231743
63000,SAT_37,STARLINK-31222,SAT,-2556177.17,5221418.84,3620035.15,476.35,-1,10.0.3.37,6848.4969821393415
63000,SAT_38,STARLINK-31825,SAT,-2440700.03,5285042.0,3608277.31,476.79,-1,10.0.3.38,6848.967128265899
63000,SAT_39,STARLINK-1789,SAT,-714548.22,5473398.19,3794248.1,326.88,-1,10.0.3.39,6698.132989822915
63000,SAT_40,STARLINK-30375,SAT,-2630706.09,5326042.21,3575125.12,560.74,-1,10.0.3.40,6933.170975702227
63000,SAT_41,STARLINK-6365,SAT,-1439790.31,6323745.43,2453489.39,558.7,-1,10.0.3.41,6934.144690375184
63000,SAT_42,STARLINK-30999,SAT,-919809.37,6233061.96,2688183.17,475.24,-1,10.0.3.42,6850.068571175772
63000,SAT_43,STARLINK-35930,SAT,-2347733.83,5150906.25,3870572.24,486.18,-1,10.0.3.43,6857.479041008741
63000,SAT_44,STARLINK-3807,SAT,-2179189.42,4932992.57,4323455.85,542.24,-1,10.0.3.44,6911.986162516123
63000,SAT_45,STARLINK-4147,SAT,-804155.34,5924462.66,3471589.61,540.87,-1,10.0.3.45,6913.599499598219
63000,SAT_46,STARLINK-31746,SAT,-2820704.87,5525259.41,2922908.27,483.48,-1,10.0.3.46,6857.715382419255
63000,SAT_47,STARLINK-11420 [DTC],SAT,-992938.07,5955923.55,2975494.95,357.51,-1,10.0.3.47,6731.457609000849
63000,SAT_48,STARLINK-32631,SAT,-2294995.92,5749413.39,2933618.7,476.26,-1,10.0.3.48,6850.465624971606
63000,SAT_49,STARLINK-11369 [DTC],SAT,-1598695.0,5065410.08,4134136.58,360.87,-1,10.0.3.49,6730.920460359393
63000,SAT_50,STARLINK-30993,SAT,-1997615.67,5188371.76,4140533.48,561.59,-1,10.0.3.50,6932.076700671737
64000,SAT_01,STARLINK-31405,SAT,-1925201.68,5563843.02,3514753.49,484.34,-1,10.0.3.1,6856.839122755084
64000,SAT_02,STARLINK-31055,SAT,-1523814.79,5900068.12,3128372.94,476.12,-1,10.0.3.2,6849.78339705624
64000,SAT_03,STARLINK-11276 [DTC],SAT,-2172145.84,5661142.34,2930210.67,360.38,-1,10.0.3.3,6734.455042136062
64000,SAT_04,STARLINK-11707 [DTC],SAT,-1956011.46,5414391.49,3484330.05,356.82,-1,10.0.3.4,6729.202919809207
64000,SAT_05,STARLINK-35901,SAT,-2177433.51,5626931.03,3178823.01,446.24,-1,10.0.3.5,6819.712987784254
64000,SAT_06,STARLINK-5790,SAT,-1757079.42,5924892.74,3143663.67,559.84,-1,10.0.3.6,6933.563538237038
64000,SAT_07,STARLINK-3086,SAT,-1556838.96,5503904.06,3945271.75,577.29,-1,10.0.3.7,6948.516145941263
64000,SAT_08,STARLINK-5564,SAT,-1788226.2,5499628.22,3824515.66,561.69,-1,10.0.3.8,6933.295286815069
64000,SAT_09,STARLINK-32545,SAT,-1412176.83,5647626.18,3622538.72,484.43,-1,10.0.3.9,6856.581629799902
64000,SAT_10,STARLINK-34752,SAT,-2078183.83,5972344.82,2636148.61,476.1,-1,10.0.3.10,6851.060514567013
64000,SAT_11,STARLINK-32596,SAT,-2015253.66,5165522.86,4019818.85,477.82,-1,10.0.3.11,6848.563157198837
64000,SAT_12,STARLINK-11641 [DTC],SAT,-1323777.07,5292191.95,3945968.63,362.01,-1,10.0.3.12,6732.781727907616
64000,SAT_13,STARLINK-5118,SAT,-2145632.17,5331182.0,3842426.63,541.48,-1,10.0.3.13,6912.99365926196
64000,SAT_14,STARLINK-31758,SAT,-2306322.91,5840845.34,2756118.08,483.23,-1,10.0.3.14,6857.899570706287
64000,SAT_15,STARLINK-35678,SAT,-1317372.47,6087028.85,2775448.08,443.81,-1,10.0.3.15,6818.3944217258295
