time_ms,node_id,name,type,ecef_x,ecef_y,ecef_z,altitude_km,orbit_id,ip,radius_km
300000,SAT_01,STARLINK-31405,SAT,-3058472.9,4478486.18,4194107.41,485.66,-1,10.0.3.1,6855.773618717461
300000,SAT_02,STARLINK-31055,SAT,-2680477.36,6027827.01,1851325.96,475.22,-1,10.0.3.2,6851.792842032516
300000,SAT_03,STARLINK-11276 [DTC],SAT,-3322119.53,5632141.35,1619394.18,359.57,-1,10.0.3.3,6736.462860300287
300000,SAT_04,STARLINK-11707 [DTC],SAT,-3403567.15,5210650.51,2561724.08,355.32,-1,10.0.3.4,6730.347564871686
300000,SAT_05,STARLINK-35901,SAT,-3553808.66,5398139.62,2180294.43,444.85,-1,10.0.3.5,6820.788161964405
300000,SAT_06,STARLINK-5790,SAT,-3122703.04,5811240.99,2137750.78,558.73,-1,10.0.3.6,6934.823322715009
300000,SAT_07,STARLINK-3086,SAT,-1890161.63,4276192.2,5138146.61,580.46,-1,10.0.3.7,6946.875650587075
300000,SAT_08,STARLINK-5564,SAT,-2983735.0,4442499.26,4407030.33,563.09,-1,10.0.3.8,6932.560173187497
300000,SAT_09,STARLINK-32545,SAT,-2655022.53,4664391.9,4264820.06,485.41,-1,10.0.3.9,6855.245187137483
300000,SAT_10,STARLINK-34752,SAT,-3168996.85,5936581.52,1296754.01,475.89,-1,10.0.3.10,6853.255587045219
300000,SAT_11,STARLINK-32596,SAT,-2852087.48,3903189.2,4849060.59,479.71,-1,10.0.3.11,6847.092633378093
300000,SAT_12,STARLINK-11641 [DTC],SAT,-2663795.66,4315234.29,4428010.17,363.47,-1,10.0.3.12,6732.334540220804
300000,SAT_13,STARLINK-5118,SAT,-2932743.2,4092057.83,4735064.51,543.27,-1,10.0.3.13,6911.349786769014
300000,SAT_14,STARLINK-31758,SAT,-3612140.92,5583330.71,1681349.71,482.31,-1,10.0.3.14,6859.160348795225
300000,SAT_15,STARLINK-35678,SAT,-2656601.08,6045994.88,1702761.57,443.1,-1,10.0.3.15,6819.895919404654
300000,SAT_16,STARLINK-6047,SAT,-2729893.42,6091853.71,1937514.46,574.57,-1,10.0.3.16,6951.040353163629
300000,SAT_17,STARLINK-4153,SAT,-2700633.2,5883512.26,2432108.34,540.03,-1,10.0.3.17,6915.5106226518155
300000,SAT_18,STARLINK-35760,SAT,-2125987.41,4794648.21,4402746.17,478.55,-1,10.0.3.18,6847.820657887032
300000,SAT_19,STARLINK-3130,SAT,-2921586.86,4535577.89,4320794.58,542.29,-1,10.0.3.19,6912.047625656154
300000,SAT_20,STARLINK-3725,SAT,-2357954.74,6109996.96,2221741.32,539.87,-1,10.0.3.20,6915.789752450045
300000,SAT_21,STARLINK-35776,SAT,-2844004.44,3755571.19,4968313.34,479.81,-1,10.0.3.21,6846.664418701977
300000,SAT_22,STARLINK-30951,SAT,-3685250.4,5619061.68,1714862.32,558.28,-1,10.0.3.22,6935.104718091889
300000,SAT_23,STARLINK-31965,SAT,-3001517.88,4105156.0,4599220.39,488.2,-1,10.0.3.23,6856.693340385542
