time_ms,src,dst,direction,distance_km,delay_ms,jitter_ms,loss_pct,bw_mbps,max_queue_pkt,type,status
180000,SAT_47643,SAT_56557,BIDIR,266.343,0.89,0.089,0.0,100,14,SAT-SAT,UP
180000,SAT_47643,SAT_67324,BIDIR,315.737,1.05,0.105,0.0,100,17,SAT-SAT,UP
180000,SAT_47643,SAT_66408,BIDIR,319.442,1.06,0.106,0.0,100,17,SAT-SAT,UP
180000,SAT_47643,UAV_01,BIDIR,346.482,1.15,0.115,0.0,20,10,SAT-UAV,UP
180000,SAT_47643,GS_01,BIDIR,346.512,1.16,0.116,0.0,20,10,SAT-GS,UP
180000,SAT_47643,UAV_02,BIDIR,346.78,1.16,0.116,0.0,20,10,SAT-UAV,UP
180000,SAT_47643,UAV_03,BIDIR,347.276,1.16,0.116,0.0,20,10,SAT-UAV,UP
180000,SAT_47643,SAT_64610,BIDIR,354.751,1.18,0.118,0.0,100,19,SAT-SAT,UP
180000,SAT_47643,SAT_67354,BIDIR,362.009,1.21,0.121,0.0,100,20,SAT-SAT,UP
180000,SAT_47643,SAT_53996,BIDIR,385.936,1.29,0.129,0.0,100,21,SAT-SAT,UP
180000,SAT_47643,SAT_59303,BIDIR,429.921,1.43,0.143,0.0,100,23,SAT-SAT,UP
180000,SAT_47643,SAT_59304,BIDIR,455.501,1.52,0.152,0.0,100,25,SAT-SAT,UP
180000,SAT_47643,SAT_57921,BIDIR,459.261,1.53,0.153,0.0,100,25,SAT-SAT,UP
180000,SAT_47643,SAT_63579,BIDIR,499.151,1.66,0.166,0.0,100,27,SAT-SAT,UP
180000,SAT_47643,SAT_65690,BIDIR,500.202,1.67,0.167,0.0,100,27,SAT-SAT,UP
180000,SAT_47643,SAT_57665,BIDIR,528.945,1.76,0.176,0.0,100,29,SAT-SAT,UP
180000,SAT_47643,SAT_52336,BIDIR,530.856,1.77,0.177,0.0,100,29,SAT-SAT,UP
180000,SAT_47643,SAT_45096,BIDIR,554.718,1.85,0.185,0.0,100,30,SAT-SAT,UP
180000,SAT_47643,SAT_48386,BIDIR,564.812,1.88,0.188,0.0,100,31,SAT-SAT,UP
180000,SAT_67324,SAT_66408,BIDIR,104.822,0.35,0.035,0.0,100,10,SAT-SAT,UP
180000,SAT_67324,SAT_67354,BIDIR,124.077,0.41,0.041,0.0,100,10,SAT-SAT,UP
180000,SAT_67324,SAT_57921,BIDIR,180.345,0.6,0.06,0.0,100,10,SAT-SAT,UP
180000,SAT_67324,SAT_59304,BIDIR,184.649,0.62,0.062,0.0,100,10,SAT-SAT,UP
180000,SAT_67324,SAT_65690,BIDIR,232.375,0.77,0.077,0.0,100,12,SAT-SAT,UP
180000,SAT_67324,SAT_63579,BIDIR,325.893,1.09,0.109,0.0,100,18,SAT-SAT,UP
180000,SAT_67324,SAT_54054,BIDIR,345.212,1.15,0.115,0.0,100,19,SAT-SAT,UP
180000,SAT_67324,SAT_56557,BIDIR,369.96,1.23,0.123,0.0,100,20,SAT-SAT,UP
180000,SAT_67324,SAT_59303,BIDIR,391.041,1.3,0.13,0.0,100,21,SAT-SAT,UP
180000,SAT_67324,SAT_51792,BIDIR,483.753,1.61,0.161,0.0,100,26,SAT-SAT,UP
180000,SAT_67324,SAT_58151,BIDIR,509.254,1.7,0.17,0.0,100,28,SAT-SAT,UP
180000,SAT_67324,SAT_48386,BIDIR,521.58,1.74,0.174,0.0,100,28,SAT-SAT,UP
180000,SAT_67324,UAV_02,BIDIR,523.624,1.75,0.175,0.0,20,10,SAT-UAV,UP
180000,SAT_67324,GS_01,BIDIR,524.167,1.75,0.175,0.0,20,10,SAT-GS,UP
180000,SAT_67324,UAV_01,BIDIR,524.196,1.75,0.175,0.0,20,10,SAT-UAV,UP
180000,SAT_67324,UAV_03,BIDIR,524.724,1.75,0.175,0.0,20,10,SAT-UAV,UP
180000,SAT_67324,SAT_64610,BIDIR,527.222,1.76,0.176,0.0,100,29,SAT-SAT,UP
180000,SAT_67324,SAT_60116,BIDIR,533.523,1.78,0.178,0.0,100,29,SAT-SAT,UP
