time_ms,node_id,role,type,ecef_x,ecef_y,ecef_z,ip,heading_deg,battery_pct
360000,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
360000,UAV_01,RELAY,UAV,-1337260.8,5364544.7,3170610.9,10.0.0.2,177.5,64.0
360000,UAV_02,RELAY,UAV,-1337897.2,5364502.8,3170414.6,10.0.0.3,35.5,64.0
360000,UAV_03,RELAY,UAV,-1338065.4,5364369.2,3170568.7,10.0.0.4,8.3,64.0
360000,UAV_04,RELAY,UAV,-1336863.1,5364616.4,3170657.1,10.0.0.5,183.3,64.0
360000,UAV_05,RELAY,UAV,-1337234.4,5364880.0,3170058.4,10.0.0.6,119.4,64.0
360000,UAV_06,RELAY,UAV,-1336979.9,5364891.8,3170145.2,10.0.0.7,138.1,64.0
360000,UAV_07,RELAY,UAV,-1336749.0,5364378.5,3171104.7,10.0.0.8,217.2,64.0
360000,UAV_08,RELAY,UAV,-1338387.9,5364116.7,3170858.0,10.0.0.9,344.5,64.0
360000,UAV_09,RELAY,UAV,-1336717.2,5364944.2,3170167.2,10.0.0.10,148.9,64.0
360000,UAV_10,RELAY,UAV,-1338506.3,5364082.6,3170865.5,10.0.0.11,346.3,64.0
360000,UAV_11,RELAY,UAV,-1336468.7,5364447.7,3171105.8,10.0.0.12,208.5,64.0
360000,UAV_12,RELAY,UAV,-1337557.4,5365077.4,3169591.4,10.0.0.13,95.4,64.0
360000,UAV_13,CACHE,UAV,-1338731.5,5364182.1,3170604.0,10.0.0.14,1.6,64.0
360000,UAV_14,RELAY,UAV,-1337695.7,5363779.2,3171715.2,10.0.0.15,285.7,64.0
360000,UAV_15,RELAY,UAV,-1336475.6,5364236.6,3171457.7,10.0.0.16,224.9,64.0
360000,UAV_16,RELAY,UAV,-1336162.2,5364816.8,3170614.0,10.0.0.17,179.2,64.0
360000,UAV_17,RELAY,UAV,-1336448.9,5365148.5,3169936.3,10.0.0.18,145.9,64.0
360000,UAV_18,RELAY,UAV,-1336837.6,5365265.9,3169576.2,10.0.0.19,125.0,64.0
360000,UAV_19,RELAY,UAV,-1337073.8,5365296.5,3169425.8,10.0.0.20,115.0,64.0
360000,UAV_20,RELAY,UAV,-1337082.2,5365317.8,3169386.4,10.0.0.21,113.4,64.0
360000,UAV_21,RELAY,UAV,-1336858.1,5365336.8,3169448.5,10.0.0.22,122.7,64.0
360000,UAV_22,RELAY,UAV,-1336449.9,5365296.0,3169688.0,10.0.0.23,138.9,64.0
360000,UAV_23,RELAY,UAV,-1336011.5,5365095.2,3170209.2,10.0.0.24,163.4,64.0
360000,UAV_24,RELAY,UAV,-1335852.2,5364652.8,3171019.4,10.0.0.25,196.1,64.0
360000,UAV_25,RELAY,UAV,-1336346.1,5364030.5,3171858.3,10.0.0.26,234.3,64.0
360000,UAV_26,RELAY,UAV,-1337587.5,5363544.7,3172154.5,10.0.0.27,279.4,64.0
360000,UAV_27,RELAY,UAV,-1338952.7,5363657.8,3171392.4,10.0.0.28,331.3,64.0
360000,UAV_28,RELAY,UAV,-1339205.2,5364502.4,3169867.2,10.0.0.29,28.8,64.0
360000,UAV_29,RELAY,UAV,-1337711.2,5365395.5,3168992.3,10.0.0.30,91.8,64.0
360000,UAV_30,RELAY,UAV,-1335858.5,5365242.3,3170026.1,10.0.0.31,158.9,64.0
360000,UAV_31,RELAY,UAV,-1336148.4,5364023.2,3171953.4,10.0.0.32,231.4,64.0
360000,UAV_32,RELAY,UAV,-1338537.4,5363420.2,3171965.8,10.0.0.33,309.5,64.0
360000,UAV_33,RELAY,UAV,-1339319.2,5364553.4,3169733.7,10.0.0.34,30.4,64.0
360000,UAV_34,RELAY,UAV,-1336835.1,5365581.7,3169046.5,10.0.0.35,116.7,64.0
360000,UAV_35,RELAY,UAV,-1335602.7,5364461.0,3171446.4,10.0.0.36,207.2,64.0
360000,UAV_36,RELAY,UAV,-1338349.9,5363332.3,3172192.1,10.0.0.37,301.8,64.0
360000,UAV_37,RELAY,UAV,-1339291.3,5364718.3,3169468.3,10.0.0.38,39.1,64.0
360000,UAV_38,RELAY,UAV,-1336068.3,5365547.8,3169424.7,10.0.0.39,140.6,64.0
360000,UAV_39,RELAY,UAV,-1336366.6,5363733.6,3172348.7,10.0.0.40,244.8,64.0
360000,UAV_40,RELAY,UAV,-1339620.0,5363803.3,3170868.3,10.0.0.41,353.2,64.0
360000,UAV_41,RELAY,UAV,-1337248.1,5365663.1,3168736.5,10.0.0.42,104.2,64.0
360000,UAV_42,RELAY,UAV,-1335605.6,5364220.1,3171850.0,10.0.0.43,218.1,64.0
360000,UAV_43,RELAY,UAV,-1339431.8,5363498.6,3171459.3,10.0.0.44,336.1,64.0
360000,UAV_44,CACHE,UAV,-1337580.2,5365651.7,3168616.7,10.0.0.45,95.4,64.0
360000,UAV_45,RELAY,UAV,-1335536.2,5364213.0,3171891.0,10.0.0.46,218.9,64.0
360000,UAV_46,RELAY,UAV,-1339651.8,5363590.1,3171213.3,10.0.0.47,343.7,64.0
360000,UAV_47,RELAY,UAV,-1336926.3,5365774.3,3168684.7,10.0.0.48,111.3,64.0
360000,UAV_48,RELAY,UAV,-1336140.0,5363705.2,3172491.4,10.0.0.49,241.7,64.0
360000,UAV_49,RELAY,UAV,-1339900.2,5364200.0,3170084.2,10.0.0.50,14.8,64.0
360000,UAV_50,RELAY,UAV,-1335573.8,5365597.5,3169548.5,10.0.0.51,150.6,64.0
360100,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
360100,UAV_01,RELAY,UAV,-1337261.0,5364545.4,3170609.6,10.0.0.2,176.1,64.0
360100,UAV_02,RELAY,UAV,-1337897.9,5364502.0,3170415.7,10.0.0.3,34.1,64.0
360100,UAV_03,RELAY,UAV,-1338065.4,5364368.4,3170570.0,10.0.0.4,6.9,64.0
360100,UAV_04,RELAY,UAV,-1336863.2,5364617.1,3170655.8,10.0.0.5,183.3,64.0
360100,UAV_05,RELAY,UAV,-1337235.8,5364880.1,3170057.8,10.0.0.6,119.4,64.0
360100,UAV_06,RELAY,UAV,-1336981.0,5364892.1,3170144.2,10.0.0.7,138.1,64.0
360100,UAV_07,RELAY,UAV,-1336748.3,5364379.3,3171103.6,10.0.0.8,217.2,64.0
360100,UAV_08,RELAY,UAV,-1338387.3,5364116.1,3170859.2,10.0.0.9,344.5,64.0
360100,UAV_09,RELAY,UAV,-1336718.1,5364944.7,3170166.1,10.0.0.10,148.9,64.0
360100,UAV_10,RELAY,UAV,-1338505.7,5364082.0,3170866.8,10.0.0.11,346.3,64.0
