time_ms,node_id,role,type,ecef_x,ecef_y,ecef_z,ip,heading_deg,battery_pct
180000,GS_01,CLIENT,GS,-1335860.7,5365682.5,3169285.4,10.0.0.1,-1.0,-1.0
180000,UAV_01,RELAY,UAV,-1337379.5,5364560.6,3170534.5,10.0.0.2,147.0,82.0
180000,UAV_02,RELAY,UAV,-1337832.2,5364530.3,3170395.6,10.0.0.3,42.7,82.0
180000,UAV_03,RELAY,UAV,-1337617.3,5364185.1,3171065.9,10.0.0.4,288.9,82.0
180000,UAV_04,RELAY,UAV,-1337893.2,5364661.4,3170149.8,10.0.0.5,59.9,82.0
180000,UAV_05,RELAY,UAV,-1338064.1,5364132.0,3170967.9,10.0.0.6,328.5,82.0
180000,UAV_06,RELAY,UAV,-1338111.4,5364088.4,3171021.3,10.0.0.7,326.5,82.0
180000,UAV_07,RELAY,UAV,-1338309.6,5364502.4,3170242.5,10.0.0.8,30.5,82.0
180000,UAV_08,RELAY,UAV,-1336822.8,5364926.5,3170152.7,10.0.0.9,145.4,82.0
180000,UAV_09,RELAY,UAV,-1337897.5,5363921.1,3171392.1,10.0.0.10,300.2,82.0
180000,UAV_10,RELAY,UAV,-1336971.1,5365043.4,3169894.2,10.0.0.11,128.0,82.0
180000,UAV_11,RELAY,UAV,-1338534.3,5364058.6,3170894.1,10.0.0.12,344.6,82.0
180000,UAV_12,RELAY,UAV,-1336590.1,5364273.2,3171348.2,10.0.0.13,224.7,82.0
180000,UAV_13,RELAY,UAV,-1336937.6,5365134.8,3169754.5,10.0.0.14,125.4,82.0
180000,UAV_14,CACHE,UAV,-1338509.3,5364691.0,3169841.8,10.0.0.15,45.3,82.0
180000,UAV_15,RELAY,UAV,-1338680.7,5363950.5,3171014.6,10.0.0.16,340.4,82.0
180000,UAV_16,RELAY,UAV,-1337832.2,5363726.1,3171747.1,10.0.0.17,290.6,82.0
180000,UAV_17,RELAY,UAV,-1336971.5,5363899.1,3171817.1,10.0.0.18,254.5,82.0
180000,UAV_18,RELAY,UAV,-1336456.1,5364157.0,3171599.6,10.0.0.19,229.5,82.0
180000,UAV_19,RELAY,UAV,-1336221.9,5364333.2,3171401.7,10.0.0.20,216.8,82.0
180000,UAV_20,RELAY,UAV,-1336145.0,5364379.5,3171356.0,10.0.0.21,212.4,82.0
180000,UAV_21,RELAY,UAV,-1336186.3,5364290.0,3171489.2,10.0.0.22,219.0,82.0
180000,UAV_22,RELAY,UAV,-1336406.0,5364075.1,3171758.2,10.0.0.23,233.8,82.0
180000,UAV_23,RELAY,UAV,-1336916.7,5363787.1,3172028.3,10.0.0.24,255.5,82.0
180000,UAV_24,RELAY,UAV,-1337761.9,5363563.2,3172050.4,10.0.0.25,285.5,82.0
180000,UAV_25,CACHE,UAV,-1338730.3,5363624.3,3171541.9,10.0.0.26,322.3,82.0
180000,UAV_26,RELAY,UAV,-1339250.8,5364139.4,3170458.1,10.0.0.27,6.0,82.0
180000,UAV_27,RELAY,UAV,-1338674.1,5364957.7,3169324.6,10.0.0.28,56.6,82.0
180000,UAV_28,RELAY,UAV,-1337054.0,5365469.2,3169143.8,10.0.0.29,112.7,82.0
180000,UAV_29,RELAY,UAV,-1335729.9,5365033.6,3170430.7,10.0.0.30,172.9,82.0
180000,UAV_30,RELAY,UAV,-1336370.7,5363907.2,3172055.2,10.0.0.31,240.0,82.0
180000,UAV_31,RELAY,UAV,-1338570.3,5363449.9,3171902.0,10.0.0.32,311.2,82.0
180000,UAV_32,RELAY,UAV,-1339330.8,5364481.0,3169850.5,10.0.0.33,26.5,82.0
180000,UAV_33,RELAY,UAV,-1337153.5,5365547.4,3168970.7,10.0.0.34,107.4,82.0
180000,UAV_34,RELAY,UAV,-1335527.9,5364737.4,3171013.1,10.0.0.35,192.3,82.0
180000,UAV_35,RELAY,UAV,-1337672.4,5363387.0,3172384.0,10.0.0.36,281.4,82.0
180000,UAV_36,RELAY,UAV,-1339548.7,5364236.5,3170170.2,10.0.0.37,14.7,82.0
180000,UAV_37,RELAY,UAV,-1337002.1,5365621.2,3168910.2,10.0.0.38,112.0,82.0
180000,UAV_38,RELAY,UAV,-1335592.8,5364366.9,3171608.7,10.0.0.39,212.1,82.0
180000,UAV_39,CACHE,UAV,-1338839.0,5363349.7,3171957.9,10.0.0.40,314.9,82.0
180000,UAV_40,RELAY,UAV,-1338742.4,5365178.0,3168925.7,10.0.0.41,63.3,82.0
180000,UAV_41,RELAY,UAV,-1335386.7,5365145.7,3170386.2,10.0.0.42,173.0,82.0
180000,UAV_42,RELAY,UAV,-1337865.4,5363259.9,3172516.9,10.0.0.43,286.9,82.0
180000,UAV_43,RELAY,UAV,-1339343.2,5364817.0,3169280.7,10.0.0.44,42.1,82.0
180000,UAV_44,RELAY,UAV,-1335456.6,5365358.1,3169999.9,10.0.0.45,161.4,82.0
180000,UAV_45,RELAY,UAV,-1337781.8,5363227.3,3172606.6,10.0.0.46,283.5,82.0
180000,UAV_46,RELAY,UAV,-1339258.4,5364954.2,3169085.7,10.0.0.47,48.4,82.0
180000,UAV_47,RELAY,UAV,-1335207.5,5365138.5,3170473.3,10.0.0.48,176.0,82.0
180000,UAV_48,RELAY,UAV,-1338642.8,5363169.8,3172342.5,10.0.0.49,306.3,82.0
180000,UAV_49,RELAY,UAV,-1338312.6,5365508.7,3168550.1,10.0.0.50,78.0,82.0
180000,UAV_50,RELAY,UAV,-1335315.0,5364338.4,3171772.9,10.0.0.51,212.5,82.0
180100,GS_01,CLIENT,GS,-1335860.7,5365682.5,3169285.4,10.0.0.1,-1.0,-1.0
180100,UAV_01,RELAY,UAV,-1337380.5,5364561.0,3170533.4,10.0.0.2,145.6,82.0
180100,UAV_02,RELAY,UAV,-1337833.1,5364529.6,3170396.5,10.0.0.3,42.7,82.0
180100,UAV_03,RELAY,UAV,-1337615.9,5364185.2,3171066.3,10.0.0.4,288.9,82.0
180100,UAV_04,RELAY,UAV,-1337894.3,5364660.7,3170150.5,10.0.0.5,59.9,82.0
180100,UAV_05,RELAY,UAV,-1338063.2,5364131.5,3170969.0,10.0.0.6,328.5,82.0
180100,UAV_06,RELAY,UAV,-1338110.5,5364088.0,3171022.4,10.0.0.7,326.5,82.0
180100,UAV_07,RELAY,UAV,-1338310.2,5364501.6,3170243.6,10.0.0.8,30.5,82.0
180100,UAV_08,RELAY,UAV,-1336823.8,5364926.9,3170151.7,10.0.0.9,145.4,82.0
180100,UAV_09,RELAY,UAV,-1337896.2,5363921.0,3171392.8,10.0.0.10,300.2,82.0
180100,UAV_10,RELAY,UAV,-1336972.3,5365043.5,3169893.4,10.0.0.11,128.0,82.0
180100,UAV_11,RELAY,UAV,-1338533.8,5364058.0,3170895.4,10.0.0.12,344.6,82.0
180100,UAV_12,RELAY,UAV,-1336589.2,5364274.0,3171347.3,10.0.0.13,224.7,82.0
180100,UAV_13,RELAY,UAV,-1336938.9,5365135.0,3169753.8,10.0.0.14,125.4,82.0
180100,UAV_14,CACHE,UAV,-1338510.2,5364690.2,3169842.7,10.0.0.15,45.3,82.0
180100,UAV_15,RELAY,UAV,-1338680.0,5363949.9,3171015.8,10.0.0.16,340.4,82.0
180100,UAV_16,RELAY,UAV,-1337830.8,5363726.2,3171747.6,10.0.0.17,290.6,82.0
180100,UAV_17,RELAY,UAV,-1336970.1,5363899.6,3171816.8,10.0.0.18,254.5,82.0
180100,UAV_18,RELAY,UAV,-1336455.1,5364157.8,3171598.7,10.0.0.19,229.5,82.0
180100,UAV_19,RELAY,UAV,-1336221.1,5364334.0,3171400.7,10.0.0.20,216.8,82.0
180100,UAV_20,RELAY,UAV,-1336144.4,5364380.3,3171354.9,10.0.0.21,212.4,82.0
180100,UAV_21,RELAY,UAV,-1336185.5,5364290.8,3171488.2,10.0.0.22,219.0,82.0
180100,UAV_22,RELAY,UAV,-1336405.0,5364075.8,3171757.5,10.0.0.23,233.8,82.0
180100,UAV_23,RELAY,UAV,-1336915.3,5363787.6,3172028.0,10.0.0.24,255.5,82.0
180100,UAV_24,RELAY,UAV,-1337760.4,5363563.4,3172050.7,10.0.0.25,285.5,82.0
180100,UAV_25,CACHE,UAV,-1338729.3,5363624.0,3171543.0,10.0.0.26,322.3,82.0
180100,UAV_26,RELAY,UAV,-1339250.8,5364138.7,3170459.4,10.0.0.27,6.0,82.0
180100,UAV_27,RELAY,UAV,-1338675.3,5364957.0,3169325.3,10.0.0.28,56.6,82.0
180100,UAV_28,RELAY,UAV,-1337055.4,5365469.1,3169143.3,10.0.0.29,111.3,82.0
180100,UAV_29,RELAY,UAV,-1335730.3,5365034.3,3170429.4,10.0.0.30,172.9,82.0
180100,UAV_30,RELAY,UAV,-1336369.6,5363907.9,3172054.5,10.0.0.31,240.0,82.0
180100,UAV_31,RELAY,UAV,-1338569.1,5363449.7,3171902.9,10.0.0.32,311.2,82.0
180100,UAV_32,RELAY,UAV,-1339331.3,5364480.2,3169851.7,10.0.0.33,26.5,82.0
180100,UAV_33,RELAY,UAV,-1337154.9,5365547.3,3168970.3,10.0.0.34,107.4,82.0
180100,UAV_34,RELAY,UAV,-1335527.8,5364738.2,3171011.9,10.0.0.35,192.3,82.0
180100,UAV_35,RELAY,UAV,-1337671.0,5363387.2,3172384.3,10.0.0.36,281.4,82.0
180100,UAV_36,RELAY,UAV,-1339548.8,5364235.7,3170171.5,10.0.0.37,14.7,82.0
180100,UAV_37,RELAY,UAV,-1337003.5,5365621.1,3168909.7,10.0.0.38,112.0,82.0
180100,UAV_38,RELAY,UAV,-1335592.2,5364367.7,3171607.6,10.0.0.39,212.1,82.0
180100,UAV_39,CACHE,UAV,-1338837.8,5363349.5,3171958.8,10.0.0.40,314.9,82.0
180100,UAV_40,RELAY,UAV,-1338743.6,5365177.4,3168926.3,10.0.0.41,63.3,82.0
180100,UAV_41,RELAY,UAV,-1335387.1,5365146.3,3170384.9,10.0.0.42,173.0,82.0
180100,UAV_42,RELAY,UAV,-1337863.9,5363260.0,3172517.3,10.0.0.43,286.9,82.0
180100,UAV_43,RELAY,UAV,-1339344.0,5364816.2,3169281.7,10.0.0.44,42.1,82.0
180100,UAV_44,RELAY,UAV,-1335457.2,5365358.7,3169998.7,10.0.0.45,161.4,82.0
180100,UAV_45,RELAY,UAV,-1337780.3,5363227.5,3172606.9,10.0.0.46,283.5,82.0
180100,UAV_46,RELAY,UAV,-1339259.4,5364953.4,3169086.6,10.0.0.47,48.4,82.0
180100,UAV_47,RELAY,UAV,-1335207.8,5365139.2,3170472.0,10.0.0.48,176.0,82.0
180100,UAV_48,RELAY,UAV,-1338641.5,5363169.6,3172343.3,10.0.0.49,304.9,82.0
