time_ms,node_id,role,type,ecef_x,ecef_y,ecef_z,ip,heading_deg,battery_pct
420400,UAV_22,RELAY,UAV,-1337236.6,5365351.0,3169266.0,10.0.0.23,107.3,58.0
420400,UAV_23,RELAY,UAV,-1336563.3,5365348.9,3169551.6,10.0.0.24,133.1,58.0
420400,UAV_24,RELAY,UAV,-1335955.0,5365088.6,3170243.9,10.0.0.25,165.8,58.0
420400,UAV_25,RELAY,UAV,-1335875.8,5364503.6,3171260.2,10.0.0.26,205.4,58.0
420400,UAV_26,RELAY,UAV,-1336729.8,5363796.9,3172090.1,10.0.0.27,250.5,58.0
420400,UAV_27,RELAY,UAV,-1338280.0,5363487.7,3171960.3,10.0.0.28,302.5,58.0
420400,UAV_28,RELAY,UAV,-1339318.0,5364026.8,3170619.3,10.0.0.29,359.9,58.0
420400,UAV_29,RELAY,UAV,-1338537.3,5365088.7,3169161.7,10.0.0.30,64.3,58.0
420400,UAV_30,RELAY,UAV,-1336441.4,5365478.1,3169385.5,10.0.0.31,131.3,58.0
420400,UAV_31,RELAY,UAV,-1335691.8,5364499.4,3171344.4,10.0.0.32,205.3,58.0
420400,UAV_32,RELAY,UAV,-1337706.8,5363423.9,3172307.7,10.0.0.33,283.4,58.0
420400,UAV_33,RELAY,UAV,-1339487.0,5364071.6,3170473.2,10.0.0.34,5.6,58.0
420400,UAV_34,RELAY,UAV,-1337706.6,5365479.6,3168852.9,10.0.0.35,92.0,58.0
420400,UAV_35,RELAY,UAV,-1335486.0,5364938.0,3170693.6,10.0.0.36,182.4,58.0
420400,UAV_36,RELAY,UAV,-1337489.5,5363396.5,3172444.7,10.0.0.37,277.0,58.0
420400,UAV_37,RELAY,UAV,-1339588.1,5364230.8,3170163.2,10.0.0.38,14.4,58.0
420400,UAV_38,RELAY,UAV,-1336820.6,5365647.5,3168942.0,10.0.0.39,115.8,58.0
420400,UAV_39,RELAY,UAV,-1335733.1,5364169.4,3171881.8,10.0.0.40,221.4,58.0
420400,UAV_40,RELAY,UAV,-1339237.5,5363459.4,3171606.5,10.0.0.41,329.8,58.0
420400,UAV_41,RELAY,UAV,-1338125.4,5365465.9,3168700.4,10.0.0.42,80.9,58.0
420400,UAV_42,RELAY,UAV,-1335305.8,5364708.0,3171155.6,10.0.0.43,196.1,58.0
420400,UAV_43,RELAY,UAV,-1338833.9,5363270.9,3172092.5,10.0.0.44,312.7,58.0
420400,UAV_44,RELAY,UAV,-1338439.1,5365392.7,3168692.0,10.0.0.45,73.4,58.0
420400,UAV_45,RELAY,UAV,-1335231.9,5364701.1,3171198.2,10.0.0.46,196.9,58.0
420400,UAV_46,RELAY,UAV,-1339156.0,5363300.9,3171907.1,10.0.0.47,321.7,58.0
420400,UAV_47,RELAY,UAV,-1337805.1,5365643.0,3168537.0,10.0.0.48,90.7,58.0
420400,UAV_48,RELAY,UAV,-1335524.4,5364147.9,3172005.3,10.0.0.49,221.0,58.0
420400,UAV_49,RELAY,UAV,-1339858.5,5363747.6,3170862.1,10.0.0.50,354.1,58.0
420400,UAV_50,RELAY,UAV,-1336222.8,5365789.6,3168953.7,10.0.0.51,128.6,58.0
420500,GS_01,CLIENT,GS,-1335860.7,5365682.5,3169285.4,10.0.0.1,-1.0,-1.0
420500,UAV_01,RELAY,UAV,-1337772.1,5364370.9,3170688.7,10.0.0.2,347.6,57.9
420500,UAV_02,RELAY,UAV,-1337518.3,5364238.5,3171017.6,10.0.0.3,278.6,57.9
420500,UAV_03,RELAY,UAV,-1337500.1,5364179.8,3171123.9,10.0.0.4,276.1,57.9
