time_ms,node_id,role,type,ecef_x,ecef_y,ecef_z,ip,heading_deg,battery_pct
100,UAV_43,CACHE,UAV,-1337014.3,5365705.6,3168763.2,10.0.0.44,109.5,100.0
100,UAV_44,RELAY,UAV,-1335810.0,5364002.7,3172129.7,10.0.0.45,228.8,100.0
100,UAV_45,RELAY,UAV,-1339700.3,5363708.9,3170993.4,10.0.0.46,349.5,100.0
100,UAV_46,RELAY,UAV,-1336855.6,5365755.6,3168745.7,10.0.0.47,114.4,100.0
100,UAV_47,RELAY,UAV,-1336102.3,5363751.9,3172428.7,10.0.0.48,240.6,100.0
100,UAV_48,RELAY,UAV,-1339881.3,5364080.3,3170293.4,10.0.0.49,9.6,100.0
100,UAV_49,RELAY,UAV,-1335861.8,5365682.8,3169284.4,10.0.0.50,141.3,100.0
100,UAV_50,RELAY,UAV,-1337405.8,5363227.0,3172764.6,10.0.0.51,274.4,100.0
200,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
200,UAV_01,RELAY,UAV,-1337515.3,5364470.3,3170629.3,10.0.0.2,40.6,100.0
200,UAV_02,RELAY,UAV,-1337538.9,5364646.9,3170322.6,10.0.0.3,94.0,100.0
200,UAV_03,RELAY,UAV,-1337142.2,5364373.3,3170948.6,10.0.0.4,228.7,100.0
200,UAV_04,RELAY,UAV,-1337806.7,5364144.7,3171054.4,10.0.0.5,307.4,100.0
200,UAV_05,RELAY,UAV,-1336824.0,5364627.7,3170654.5,10.0.0.6,183.0,100.0
200,UAV_06,RELAY,UAV,-1336832.1,5364788.1,3170381.5,10.0.0.7,159.0,100.0
200,UAV_07,RELAY,UAV,-1336715.0,5364470.5,3170964.4,10.0.0.8,206.5,100.0
200,UAV_08,RELAY,UAV,-1337988.7,5363975.5,3171262.5,10.0.0.9,309.0,100.0
200,UAV_09,RELAY,UAV,-1337581.7,5364968.9,3169763.5,10.0.0.10,92.8,100.0
200,UAV_10,RELAY,UAV,-1337432.9,5363945.5,3171545.7,10.0.0.11,272.4,100.0
200,UAV_11,RELAY,UAV,-1337060.5,5365075.2,3169803.3,10.0.0.12,122.2,100.0
200,UAV_12,RELAY,UAV,-1338635.7,5364143.3,3170709.3,10.0.0.13,355.3,100.0
200,UAV_13,RELAY,UAV,-1336984.6,5364006.8,3171630.6,10.0.0.14,251.9,100.0
200,UAV_14,RELAY,UAV,-1336354.9,5364925.7,3170350.2,10.0.0.15,166.3,100.0
200,UAV_15,RELAY,UAV,-1337521.4,5365146.3,3169490.6,10.0.0.16,97.3,100.0
200,UAV_16,RELAY,UAV,-1338596.0,5364683.6,3169817.9,10.0.0.17,43.4,100.0
200,UAV_17,RELAY,UAV,-1338892.2,5364166.5,3170562.8,10.0.0.18,3.2,100.0
200,UAV_18,RELAY,UAV,-1338724.6,5363855.9,3171155.1,10.0.0.19,335.4,100.0
200,UAV_19,RELAY,UAV,-1338489.5,5363719.4,3171483.0,10.0.0.20,318.6,100.0
200,UAV_20,RELAY,UAV,-1338389.7,5363669.2,3171609.2,10.0.0.21,312.8,100.0
200,UAV_21,RELAY,UAV,-1338484.5,5363663.8,3171578.6,10.0.0.22,316.6,100.0
200,UAV_22,RELAY,UAV,-1338745.8,5363724.3,3171367.4,10.0.0.23,328.7,100.0
200,UAV_23,RELAY,UAV,-1339050.2,5363918.8,3170913.0,10.0.0.24,349.0,100.0
200,UAV_24,RELAY,UAV,-1339148.4,5364312.7,3170209.9,10.0.0.25,16.2,100.0
200,UAV_25,RELAY,UAV,-1338719.2,5364871.0,3169451.4,10.0.0.26,51.7,100.0
200,UAV_26,RELAY,UAV,-1337621.1,5365353.7,3169100.3,10.0.0.27,94.0,100.0
200,UAV_27,RELAY,UAV,-1336276.4,5365356.1,3169659.7,10.0.0.28,141.9,100.0
200,UAV_28,RELAY,UAV,-1335737.0,5364657.6,3171059.7,10.0.0.29,196.6,100.0
200,UAV_29,RELAY,UAV,-1336837.3,5363707.0,3172196.2,10.0.0.30,255.4,100.0
200,UAV_30,RELAY,UAV,-1338790.4,5363528.1,3171678.4,10.0.0.31,321.1,100.0
200,UAV_31,RELAY,UAV,-1339250.8,5364544.5,3169777.3,10.0.0.32,31.0,100.0
200,UAV_32,RELAY,UAV,-1337237.3,5365518.5,3168984.2,10.0.0.33,104.9,100.0
200,UAV_33,RELAY,UAV,-1335559.1,5364873.3,3170771.7,10.0.0.34,184.4,100.0
200,UAV_34,RELAY,UAV,-1337216.3,5363499.3,3172386.5,10.0.0.35,269.4,100.0
200,UAV_35,RELAY,UAV,-1339493.8,5363911.5,3170739.4,10.0.0.36,357.1,100.0
200,UAV_36,RELAY,UAV,-1337825.3,5365471.0,3168817.7,10.0.0.37,88.9,100.0
200,UAV_37,RELAY,UAV,-1335441.8,5364911.4,3170756.9,10.0.0.38,183.5,100.0
200,UAV_38,RELAY,UAV,-1337741.8,5363336.3,3172440.2,10.0.0.39,283.6,100.0
200,UAV_39,RELAY,UAV,-1339526.7,5364465.1,3169795.1,10.0.0.40,26.4,100.0
200,UAV_40,RELAY,UAV,-1336265.7,5365622.7,3169216.2,10.0.0.41,132.0,100.0
200,UAV_41,RELAY,UAV,-1336250.4,5363770.6,3172335.3,10.0.0.42,241.8,100.0
200,UAV_42,RELAY,UAV,-1339672.1,5363818.9,3170820.2,10.0.0.43,354.2,100.0
200,UAV_43,CACHE,UAV,-1337015.8,5365705.5,3168762.8,10.0.0.44,109.5,100.0
200,UAV_44,RELAY,UAV,-1335809.1,5364003.4,3172128.9,10.0.0.45,228.8,100.0
200,UAV_45,RELAY,UAV,-1339699.8,5363708.2,3170994.7,10.0.0.46,349.5,100.0
200,UAV_46,RELAY,UAV,-1336857.0,5365755.5,3168745.2,10.0.0.47,114.4,100.0
200,UAV_47,RELAY,UAV,-1336101.1,5363752.6,3172428.0,10.0.0.48,240.6,100.0
200,UAV_48,RELAY,UAV,-1339881.4,5364079.5,3170294.6,10.0.0.49,9.6,100.0
200,UAV_49,RELAY,UAV,-1335862.8,5365683.1,3169283.4,10.0.0.50,141.3,100.0
200,UAV_50,RELAY,UAV,-1337404.3,5363227.3,3172764.7,10.0.0.51,274.4,100.0
300,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
300,UAV_01,RELAY,UAV,-1337515.9,5364469.4,3170630.5,10.0.0.2,18.8,100.0
300,UAV_02,RELAY,UAV,-1337540.3,5364646.6,3170322.6,10.0.0.3,94.0,100.0
300,UAV_03,RELAY,UAV,-1337141.2,5364374.1,3170947.8,10.0.0.4,228.7,100.0
300,UAV_04,RELAY,UAV,-1337805.5,5364144.5,3171055.2,10.0.0.5,307.4,100.0
300,UAV_05,RELAY,UAV,-1336824.1,5364628.4,3170653.2,10.0.0.6,183.0,100.0
300,UAV_06,RELAY,UAV,-1336832.8,5364788.7,3170380.2,10.0.0.7,159.0,100.0
300,UAV_07,RELAY,UAV,-1336714.5,5364471.3,3170963.2,10.0.0.8,206.5,100.0
300,UAV_08,RELAY,UAV,-1337987.5,5363975.3,3171263.3,10.0.0.9,309.0,100.0
300,UAV_09,RELAY,UAV,-1337583.1,5364968.6,3169763.5,10.0.0.10,92.8,100.0
300,UAV_10,RELAY,UAV,-1337431.4,5363945.9,3171545.8,10.0.0.11,272.4,100.0
300,UAV_11,RELAY,UAV,-1337061.9,5365075.3,3169802.6,10.0.0.12,122.2,100.0
300,UAV_12,RELAY,UAV,-1338635.4,5364142.6,3170710.6,10.0.0.13,355.3,100.0
300,UAV_13,RELAY,UAV,-1336983.3,5364007.4,3171630.2,10.0.0.14,250.5,100.0
300,UAV_14,RELAY,UAV,-1336355.4,5364926.3,3170348.9,10.0.0.15,165.0,100.0
300,UAV_15,RELAY,UAV,-1337522.9,5365146.1,3169490.4,10.0.0.16,97.3,100.0
300,UAV_16,RELAY,UAV,-1338596.9,5364682.9,3169818.8,10.0.0.17,43.4,100.0
300,UAV_17,RELAY,UAV,-1338892.1,5364165.8,3170564.1,10.0.0.18,3.2,100.0
300,UAV_18,RELAY,UAV,-1338723.9,5363855.4,3171156.2,10.0.0.19,335.4,100.0
300,UAV_19,RELAY,UAV,-1338488.4,5363719.1,3171484.0,10.0.0.20,318.6,100.0
300,UAV_20,RELAY,UAV,-1338388.5,5363669.0,3171610.0,10.0.0.21,312.8,100.0
300,UAV_21,RELAY,UAV,-1338483.4,5363663.5,3171579.5,10.0.0.22,316.6,100.0
300,UAV_22,RELAY,UAV,-1338744.9,5363723.9,3171368.5,10.0.0.23,328.7,100.0
300,UAV_23,RELAY,UAV,-1339049.7,5363918.2,3170914.2,10.0.0.24,349.0,100.0
300,UAV_24,RELAY,UAV,-1339148.6,5364311.9,3170211.1,10.0.0.25,16.2,100.0
300,UAV_25,RELAY,UAV,-1338720.2,5364870.3,3169452.2,10.0.0.26,51.7,100.0
300,UAV_26,RELAY,UAV,-1337622.5,5365353.4,3169100.2,10.0.0.27,94.0,100.0
300,UAV_27,RELAY,UAV,-1336277.5,5365356.4,3169658.7,10.0.0.28,141.9,100.0
300,UAV_28,RELAY,UAV,-1335736.8,5364658.4,3171058.4,10.0.0.29,196.6,100.0
300,UAV_29,RELAY,UAV,-1336835.9,5363707.5,3172195.9,10.0.0.30,255.4,100.0
300,UAV_30,RELAY,UAV,-1338789.4,5363527.8,3171679.4,10.0.0.31,321.1,100.0
300,UAV_31,RELAY,UAV,-1339251.4,5364543.7,3169778.4,10.0.0.32,31.0,100.0
300,UAV_32,RELAY,UAV,-1337238.8,5365518.3,3168983.9,10.0.0.33,104.9,100.0
300,UAV_33,RELAY,UAV,-1335559.1,5364874.1,3170770.4,10.0.0.34,184.4,100.0
300,UAV_34,RELAY,UAV,-1337214.8,5363499.6,3172386.5,10.0.0.35,268.0,100.0
300,UAV_35,RELAY,UAV,-1339493.5,5363910.8,3170740.7,10.0.0.36,357.1,100.0
300,UAV_36,RELAY,UAV,-1337826.8,5365470.6,3168817.7,10.0.0.37,88.9,100.0
300,UAV_37,RELAY,UAV,-1335441.8,5364912.1,3170755.6,10.0.0.38,183.5,100.0
300,UAV_38,RELAY,UAV,-1337740.4,5363336.5,3172440.5,10.0.0.39,283.6,100.0
300,UAV_39,RELAY,UAV,-1339527.2,5364464.3,3169796.3,10.0.0.40,26.4,100.0
300,UAV_40,RELAY,UAV,-1336266.9,5365622.9,3169215.3,10.0.0.41,132.0,100.0
300,UAV_41,RELAY,UAV,-1336249.2,5363771.2,3172334.7,10.0.0.42,241.8,100.0
300,UAV_42,RELAY,UAV,-1339671.7,5363818.3,3170821.5,10.0.0.43,354.2,100.0
300,UAV_43,CACHE,UAV,-1337017.2,5365705.4,3168762.3,10.0.0.44,109.5,100.0
300,UAV_44,RELAY,UAV,-1335808.1,5364004.2,3172128.0,10.0.0.45,228.8,100.0
300,UAV_45,RELAY,UAV,-1339699.4,5363707.6,3170996.0,10.0.0.46,349.5,100.0
300,UAV_46,RELAY,UAV,-1336858.4,5365755.5,3168744.7,10.0.0.47,113.0,100.0
300,UAV_47,RELAY,UAV,-1336099.9,5363753.3,3172427.4,10.0.0.48,240.6,100.0
300,UAV_48,RELAY,UAV,-1339881.4,5364078.7,3170295.9,10.0.0.49,9.6,100.0
300,UAV_49,RELAY,UAV,-1335863.9,5365683.5,3169282.4,10.0.0.50,141.3,100.0
300,UAV_50,RELAY,UAV,-1337402.9,5363227.6,3172764.8,10.0.0.51,274.4,100.0
400,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
400,UAV_01,RELAY,UAV,-1337516.0,5364468.7,3170631.7,10.0.0.2,0.7,100.0
400,UAV_02,RELAY,UAV,-1337541.8,5364646.3,3170322.5,10.0.0.3,94.0,100.0
400,UAV_03,RELAY,UAV,-1337140.2,5364374.8,3170946.9,10.0.0.4,228.7,100.0
400,UAV_04,RELAY,UAV,-1337804.2,5364144.3,3171056.0,10.0.0.5,307.4,100.0
400,UAV_05,RELAY,UAV,-1336824.2,5364629.2,3170651.9,10.0.0.6,183.0,100.0
400,UAV_06,RELAY,UAV,-1336833.5,5364789.2,3170379.0,10.0.0.7,159.0,100.0
400,UAV_07,RELAY,UAV,-1336714.0,5364472.1,3170962.0,10.0.0.8,206.5,100.0
400,UAV_08,RELAY,UAV,-1337986.2,5363975.1,3171264.2,10.0.0.9,309.0,100.0
400,UAV_09,RELAY,UAV,-1337584.6,5364968.2,3169763.4,10.0.0.10,92.8,100.0
400,UAV_10,RELAY,UAV,-1337429.9,5363946.2,3171545.8,10.0.0.11,272.4,100.0
400,UAV_11,RELAY,UAV,-1337063.2,5365075.3,3169801.9,10.0.0.12,122.2,100.0
400,UAV_12,RELAY,UAV,-1338635.1,5364141.9,3170711.9,10.0.0.13,355.3,100.0
400,UAV_13,RELAY,UAV,-1336982.0,5364008.0,3171629.7,10.0.0.14,250.5,100.0
400,UAV_14,RELAY,UAV,-1336355.9,5364926.9,3170347.7,10.0.0.15,165.0,100.0
400,UAV_15,RELAY,UAV,-1337524.3,5365145.8,3169490.3,10.0.0.16,97.3,100.0
400,UAV_16,RELAY,UAV,-1338597.7,5364682.1,3169819.8,10.0.0.17,43.4,100.0
400,UAV_17,RELAY,UAV,-1338892.0,5364165.1,3170565.4,10.0.0.18,3.2,100.0
400,UAV_18,RELAY,UAV,-1338723.1,5363854.9,3171157.4,10.0.0.19,335.4,100.0
400,UAV_19,RELAY,UAV,-1338487.3,5363718.8,3171484.9,10.0.0.20,318.6,100.0
400,UAV_20,RELAY,UAV,-1338387.3,5363668.8,3171610.9,10.0.0.21,312.8,100.0
400,UAV_21,RELAY,UAV,-1338482.3,5363663.2,3171580.5,10.0.0.22,316.6,100.0
400,UAV_22,RELAY,UAV,-1338744.0,5363723.5,3171369.6,10.0.0.23,328.7,100.0
400,UAV_23,RELAY,UAV,-1339049.3,5363917.5,3170915.5,10.0.0.24,349.0,100.0
400,UAV_24,RELAY,UAV,-1339148.8,5364311.1,3170212.4,10.0.0.25,16.2,100.0
400,UAV_25,RELAY,UAV,-1338721.2,5364869.5,3169453.0,10.0.0.26,51.7,100.0
400,UAV_26,RELAY,UAV,-1337624.0,5365353.1,3169100.1,10.0.0.27,94.0,100.0
400,UAV_27,RELAY,UAV,-1336278.5,5365356.8,3169657.7,10.0.0.28,141.9,100.0
400,UAV_28,RELAY,UAV,-1335736.5,5364659.2,3171057.2,10.0.0.29,195.2,100.0
400,UAV_29,RELAY,UAV,-1336834.6,5363708.1,3172195.5,10.0.0.30,255.4,100.0
400,UAV_30,RELAY,UAV,-1338788.3,5363527.5,3171680.4,10.0.0.31,321.1,100.0
400,UAV_31,RELAY,UAV,-1339252.0,5364542.9,3169779.6,10.0.0.32,31.0,100.0
400,UAV_32,RELAY,UAV,-1337240.2,5365518.1,3168983.6,10.0.0.33,104.9,100.0
400,UAV_33,RELAY,UAV,-1335559.2,5364874.8,3170769.1,10.0.0.34,184.4,100.0
400,UAV_34,RELAY,UAV,-1337213.4,5363500.0,3172386.5,10.0.0.35,268.0,100.0
400,UAV_35,RELAY,UAV,-1339493.3,5363910.1,3170742.0,10.0.0.36,357.1,100.0
400,UAV_36,RELAY,UAV,-1337828.2,5365470.2,3168817.7,10.0.0.37,88.9,100.0
400,UAV_37,RELAY,UAV,-1335441.9,5364912.9,3170754.3,10.0.0.38,183.5,100.0
400,UAV_38,RELAY,UAV,-1337738.9,5363336.6,3172440.8,10.0.0.39,283.6,100.0
400,UAV_39,RELAY,UAV,-1339527.7,5364463.5,3169797.5,10.0.0.40,26.4,100.0
400,UAV_40,RELAY,UAV,-1336268.1,5365623.1,3169214.4,10.0.0.41,132.0,100.0
400,UAV_41,RELAY,UAV,-1336248.0,5363771.9,3172334.0,10.0.0.42,241.8,100.0
400,UAV_42,RELAY,UAV,-1339671.4,5363817.6,3170822.8,10.0.0.43,354.2,100.0
400,UAV_43,CACHE,UAV,-1337018.6,5365705.3,3168761.9,10.0.0.44,109.5,100.0
400,UAV_44,RELAY,UAV,-1335807.1,5364004.9,3172127.2,10.0.0.45,228.8,100.0
400,UAV_45,RELAY,UAV,-1339699.0,5363706.9,3170997.2,10.0.0.46,349.5,100.0
400,UAV_46,RELAY,UAV,-1336859.8,5365755.4,3168744.1,10.0.0.47,113.0,100.0
400,UAV_47,RELAY,UAV,-1336098.7,5363754.0,3172426.7,10.0.0.48,240.6,100.0
400,UAV_48,RELAY,UAV,-1339881.5,5364077.9,3170297.2,10.0.0.49,9.6,100.0
400,UAV_49,RELAY,UAV,-1335865.0,5365683.8,3169281.4,10.0.0.50,141.3,100.0
400,UAV_50,RELAY,UAV,-1337401.4,5363227.9,3172764.9,10.0.0.51,274.4,100.0
500,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
500,UAV_01,RELAY,UAV,-1337515.6,5364468.0,3170633.0,10.0.0.2,346.0,100.0
500,UAV_02,RELAY,UAV,-1337543.3,5364645.9,3170322.4,10.0.0.3,92.6,100.0
500,UAV_03,RELAY,UAV,-1337139.2,5364375.6,3170946.0,10.0.0.4,227.3,100.0
500,UAV_04,RELAY,UAV,-1337802.9,5364144.2,3171056.8,10.0.0.5,306.1,100.0
500,UAV_05,RELAY,UAV,-1336824.3,5364629.9,3170650.6,10.0.0.6,183.0,100.0
500,UAV_06,RELAY,UAV,-1336834.1,5364789.8,3170377.8,10.0.0.7,159.0,100.0
500,UAV_07,RELAY,UAV,-1336713.5,5364472.9,3170960.9,10.0.0.8,206.5,100.0
500,UAV_08,CACHE,UAV,-1337985.0,5363974.9,3171265.0,10.0.0.9,309.0,100.0
500,UAV_09,RELAY,UAV,-1337586.1,5364967.9,3169763.4,10.0.0.10,92.8,100.0
500,UAV_10,RELAY,UAV,-1337428.5,5363946.5,3171545.9,10.0.0.11,272.4,100.0
500,UAV_11,RELAY,UAV,-1337064.5,5365075.4,3169801.2,10.0.0.12,122.2,100.0
