time_ms,node_id,name,type,ecef_x,ecef_y,ecef_z,altitude_km,orbit_id,ip,norad_id,distance_km,radius_km
0,SAT_63188,STARLINK-11642 [DTC],SAT,-1424950.12,5555769.32,3522800.84,358.8,-1,10.0.3.203,63188,410.25,6731.060937166294
0,SAT_63578,STARLINK-33719,SAT,-1318438.27,5739202.2,3512226.72,484.06,-1,10.0.3.83,63578,507.47,6856.563125718846
0,SAT_57919,STARLINK-30496,SAT,-1344075.15,5874462.64,3335853.65,514.84,-1,10.0.3.34,57919,536.18,6887.943734658524
0,SAT_67311,STARLINK-36495,SAT,-1264715.39,5896193.89,3264951.16,484.17,-1,10.0.3.246,67311,544.95,6857.442196866228
0,SAT_56547,STARLINK-6291,SAT,-1444669.29,5784002.58,3514633.69,547.98,-1,10.0.3.192,56547,553.07,6920.578384629335
0,SAT_59757,STARLINK-11114 [DTC],SAT,-1374101.16,5885143.75,2971866.18,360.66,-1,10.0.3.87,59757,558.55,6734.616510827117
0,SAT_56555,STARLINK-6252,SAT,-1334366.29,5770313.29,3565873.61,540.78,-1,10.0.3.200,56555,566.56,6913.212239121075
0,SAT_60444,STARLINK-32249,SAT,-1650679.8,5595208.85,3588142.62,476.54,-1,10.0.3.9,60444,570.68,6848.786267559152
0,SAT_56770,STARLINK-6342,SAT,-1475245.48,5889120.12,3381516.12,576.24,-1,10.0.3.160,56770,582.03,6949.2975388789555
0,SAT_57924,STARLINK-30487,SAT,-1610826.07,5751097.11,3520068.49,559.98,-1,10.0.3.39,57924,588.51,6932.586874373294
0,SAT_57663,STARLINK-30267,SAT,-1133043.09,5946414.55,3204921.62,476.03,-1,10.0.3.33,57663,617.81,6849.463864755538
0,SAT_51809,STARLINK-3607,SAT,-1137365.79,5890202.54,3436873.33,540.93,-1,10.0.3.44,51809,622.41,6913.767799756517
0,SAT_64905,STARLINK-34273,SAT,-1849838.47,5665897.65,3374092.96,476.07,-1,10.0.3.135,64905,628.31,6849.000061913347
0,SAT_60936,STARLINK-11241 [DTC],SAT,-1805335.58,5375943.04,3630153.18,361.45,-1,10.0.3.246,60936,655.89,6733.350743575036
0,SAT_56544,STARLINK-6226,SAT,-1125514.24,5753866.95,3671310.46,545.44,-1,10.0.3.189,56544,668.81,6917.534797632065
0,SAT_59944,STARLINK-31966,SAT,-1829359.09,5825409.14,3119558.93,482.95,-1,10.0.3.19,59944,676.04,6856.645991029718
0,SAT_67334,STARLINK-35343,SAT,-1228273.49,5556144.74,3824041.03,484.39,-1,10.0.3.14,67334,689.69,6855.85078142676
0,SAT_47739,STARLINK-2150,SAT,-1575160.63,5460304.07,3822240.28,477.31,-1,10.0.3.54,47739,700.22,6848.764290382247
0,SAT_49451,STARLINK-3125,SAT,-1782924.31,5584534.54,3664208.9,541.09,-1,10.0.3.236,49451,700.35,6913.195497487482
0,SAT_64921,STARLINK-34699,SAT,-1475220.35,6011421.93,2933016.5,475.33,-1,10.0.3.151,64921,702.86,6849.529508718922
0,SAT_55452,STARLINK-5683,SAT,-1074946.2,6084337.59,3145910.99,559.64,-1,10.0.3.117,55452,766.69,6933.356272324698
0,SAT_67514,STARLINK-36530,SAT,-814700.06,5757480.03,3633013.17,484.35,-1,10.0.3.194,67514,801.02,6856.463897447887
0,SAT_54003,STARLINK-5114,SAT,-1960674.93,5868015.08,3086891.29,540.38,-1,10.0.3.198,54003,805.57,6914.242185266277
0,SAT_62448,STARLINK-32719,SAT,-783801.13,5928084.36,3338842.39,475.64,-1,10.0.3.228,62448,807.83,6848.678478066174
0,SAT_67500,STARLINK-36557,SAT,-1494944.31,5388600.21,3966895.48,485.29,-1,10.0.3.180,67500,812.07,6856.247549677437
0,SAT_63284,STARLINK-33673,SAT,-1706922.39,5374959.18,3897507.02,484.04,-1,10.0.3.44,63284,815.46,6855.241148427885
0,SAT_65752,STARLINK-34893,SAT,-767075.62,5787468.67,3580615.56,476.38,-1,10.0.3.217,65752,820.04,6848.649969267233
0,SAT_59801,STARLINK-31815,SAT,-1025382.22,6097194.55,2967902.82,484.14,-1,10.0.3.131,59801,821.86,6858.253219778764
0,SAT_65756,STARLINK-35275,SAT,-1214076.82,5435291.8,3984490.44,476.94,-1,10.0.3.221,65756,826.24,6847.813048153399
0,SAT_54088,STARLINK-5153,SAT,-1212707.15,5526196.15,3971974.75,541.69,-1,10.0.3.28,54088,827.01,6912.748073998757
0,SAT_66326,STARLINK-35479,SAT,-1683607.38,6037140.11,2785570.41,484.05,-1,10.0.3.26,66326,848.87,6858.643964139621
0,SAT_59074,STARLINK-31265,SAT,-880660.68,5605627.97,3848522.04,484.99,-1,10.0.3.169,59074,852.32,6856.365660006046
0,SAT_63699,STARLINK-33919,SAT,-2138697.69,5519138.03,3446187.3,476.46,-1,10.0.3.204,63699,861.28,6849.169242330409
0,SAT_55372,STARLINK-5568,SAT,-1340595.11,5481813.23,4025533.92,561.08,-1,10.0.3.37,55372,862.96,6931.983473626399
0,SAT_59533,STARLINK-31509,SAT,-712747.7,5940657.44,3348260.27,483.38,-1,10.0.3.118,59533,868.29,6856.4033529936905
0,SAT_49453,STARLINK-3129,SAT,-1281518.55,5467314.32,4031162.34,541.76,-1,10.0.3.238,49453,868.49,6912.603379270754
0,SAT_66405,STARLINK-35683,SAT,-1090667.87,5443695.9,4008849.95,477.15,-1,10.0.3.105,66405,877.42,6847.93833032557
0,SAT_62528,STARLINK-32786,SAT,-725216.19,5717990.93,3713905.51,484.87,-1,10.0.3.53,62528,891.67,6856.708607999084
0,SAT_57477,STARLINK-30176,SAT,-2189563.98,5683131.39,3157204.6,486.45,-1,10.0.3.102,57477,909.81,6860.037441937028
0,SAT_66406,STARLINK-34840,SAT,-2195400.71,5668603.26,3154909.69,475.23,-1,10.0.3.106,66406,910.36,6848.817587642923
