time_ms,node_id,name,type,ecef_x,ecef_y,ecef_z,altitude_km,orbit_id,ip,norad_id,distance_km,radius_km
300000,SAT_62474,STARLINK-11502 [DTC],SAT,-1605553.22,5585776.16,3391799.6,356.58,-1,10.0.3.254,62474,412.04,6729.264519874135
300000,SAT_58748,STARLINK-31165,SAT,-1379561.03,5842053.95,3347698.74,500.08,-1,10.0.3.98,58748,511.13,6873.1266425116055
300000,SAT_60445,STARLINK-32228,SAT,-1679558.58,5661255.62,3469728.27,476.44,-1,10.0.3.10,60445,542.76,6849.069023325023
300000,SAT_57931,STARLINK-30488,SAT,-1550251.41,5744677.07,3557145.87,559.89,-1,10.0.3.46,57931,582.47,6932.379159657155
300000,SAT_60935,STARLINK-11253 [DTC],SAT,-1135633.46,5904379.17,3032571.38,360.3,-1,10.0.3.245,60935,592.75,6734.080925664361
300000,SAT_64911,STARLINK-34718,SAT,-1452023.85,5955091.07,3057409.51,475.9,-1,10.0.3.141,64911,612.22,6849.761734892755
300000,SAT_64928,STARLINK-34248,SAT,-1819476.46,5612680.88,3478642.99,476.75,-1,10.0.3.158,64928,623.55,6849.353130120234
300000,SAT_53996,STARLINK-5131,SAT,-1733373.42,5891596.45,3176150.45,540.39,-1,10.0.3.191,53996,659.28,6914.002012138144
300000,SAT_59943,STARLINK-31973,SAT,-1527398.46,5977883.85,2992472.72,483.28,-1,10.0.3.18,59943,666.42,6857.32705648822
300000,SAT_57671,STARLINK-30296,SAT,-1149168.29,6014735.95,3069434.25,475.92,-1,10.0.3.41,57671,684.55,6849.749113802417
300000,SAT_44768,STARLINK-1063,SAT,-1905459.31,5575485.41,3494986.62,478.12,-1,10.0.3.143,44768,687.27,6850.674726854835
300000,SAT_57925,STARLINK-30452,SAT,-1074612.88,5997059.6,3251410.99,532.5,-1,10.0.3.40,57925,689.83,6905.880835469638
300000,SAT_49449,STARLINK-3137,SAT,-1007019.44,6002700.85,3071225.17,443.76,-1,10.0.3.234,49449,725.59,6817.545723496847
300000,SAT_49444,STARLINK-3126,SAT,-1424221.84,6064806.9,2999754.26,540.29,-1,10.0.3.229,49444,726.11,6914.391962002786
300000,SAT_66404,STARLINK-35691,SAT,-1175566.9,5528159.11,3867050.33,476.81,-1,10.0.3.104,66404,733.53,6848.107690202069
300000,SAT_62898,STARLINK-32902,SAT,-971147.36,6003484.63,3168258.69,483.76,-1,10.0.3.168,62898,736.62,6857.318573920984
300000,SAT_66345,STARLINK-35440,SAT,-1344233.47,6056736.03,2918311.83,481.96,-1,10.0.3.45,66345,736.88,6856.205867393886
300000,SAT_67499,STARLINK-36558,SAT,-1149588.37,5548303.33,3859121.77,484.17,-1,10.0.3.179,67499,737.01,6855.511950089233
300000,SAT_55287,STARLINK-5341,SAT,-1256170.9,6099160.52,3085771.95,575.89,-1,10.0.3.207,55287,744.07,6949.799486757893
300000,SAT_54080,STARLINK-5160,SAT,-931970.01,5981959.96,3339289.97,540.86,-1,10.0.3.20,54080,757.8,6913.990929002237
300000,SAT_55636,STARLINK-5218,SAT,-1101633.36,6085295.39,3170540.36,575.92,-1,10.0.3.46,55636,758.47,6949.585758720375
300000,SAT_55455,STARLINK-5680,SAT,-1015611.09,6069778.79,3192869.62,559.53,-1,10.0.3.120,55455,775.65,6933.1159557578285
300000,SAT_48386,STARLINK-2606,SAT,-1941917.68,5473114.94,3666837.06,496.15,-1,10.0.3.191,48386,789.54,6868.167546510294
300000,SAT_48370,STARLINK-2621,SAT,-1441347.27,6079670.53,2806146.51,474.87,-1,10.0.3.175,48370,809.43,6849.403911412445
300000,SAT_56557,STARLINK-6265,SAT,-1996480.15,5834105.26,3140138.09,546.05,-1,10.0.3.202,56557,809.8,6919.767654941352
300000,SAT_62447,STARLINK-32730,SAT,-766186.33,5835081.48,3502653.78,476.11,-1,10.0.3.227,62447,811.28,6848.634964214851
300000,SAT_54084,STARLINK-5183,SAT,-1007487.19,5620683.62,3896328.21,541.6,-1,10.0.3.24,54084,837.41,6912.921836256519
300000,SAT_65741,STARLINK-35284,SAT,-779283.09,5706668.93,3705593.91,476.85,-1,10.0.3.206,65741,845.55,6848.706347684677
300000,SAT_57352,STARLINK-6297,SAT,-1578341.87,5432416.98,4007021.73,561.46,-1,10.0.3.232,57352,873.05,6932.426735846519
300000,SAT_47745,STARLINK-2159,SAT,-688004.57,5976148.96,3238757.71,458.76,-1,10.0.3.60,47745,894.81,6832.075686388025
300000,SAT_55369,STARLINK-5644,SAT,-1299512.46,5467832.64,4059112.82,561.92,-1,10.0.3.34,55369,895.31,6932.699567861929
300000,SAT_67339,STARLINK-36451,SAT,-881635.42,5555674.53,3918148.61,484.14,-1,10.0.3.19,67339,896.22,6855.2672469521
300000,SAT_45096,STARLINK-1152,SAT,-1511684.79,6093134.98,2677522.62,450.17,-1,10.0.3.216,45096,896.93,6824.999060031336
300000,SAT_67421,STARLINK-36431,SAT,-1547031.81,5295402.09,4065876.64,482.58,-1,10.0.3.101,67421,922.05,6853.170329681434
300000,SAT_60446,STARLINK-32247,SAT,-624232.78,5853546.78,3502705.94,477.48,-1,10.0.3.11,60446,926.44,6850.009151189959
300000,SAT_65746,STARLINK-34704,SAT,-1226942.39,5350556.64,4093502.09,477.2,-1,10.0.3.211,65746,929.6,6847.671381357415
300000,SAT_47734,STARLINK-2144,SAT,-656444.91,6010015.65,3219440.93,476.13,-1,10.0.3.49,47734,939.68,6849.5261102407
300000,SAT_59756,STARLINK-11131 [DTC],SAT,-528905.66,5671023.58,3591694.68,361.5,-1,10.0.3.86,59756,961.85,6733.536984114393
300000,SAT_59303,STARLINK-31504,SAT,-2255465.81,5478272.0,3451166.74,483.62,-1,10.0.3.143,59303,966.61,6856.321316372591
300000,SAT_55365,STARLINK-5639,SAT,-705808.14,5764123.35,3786518.23,560.87,-1,10.0.3.30,55365,968.58,6932.604375747098
301000,SAT_62474,STARLINK-11502 [DTC],SAT,-1611982.34,5586076.33,3388262.9,356.57,-1,10.0.3.254,62474,412.04,6729.269002542144
301000,SAT_58748,STARLINK-31165,SAT,-1385810.22,5842663.52,3344062.32,500.07,-1,10.0.3.98,58748,511.13,6873.13172970219
301000,SAT_60445,STARLINK-32228,SAT,-1685024.79,5662535.91,3465001.4,476.43,-1,10.0.3.10,60445,542.76,6849.077031028052
301000,SAT_57931,STARLINK-30488,SAT,-1555540.16,5741131.67,3560550.0,559.9,-1,10.0.3.46,57931,582.47,6932.374365551085
301000,SAT_60935,STARLINK-11253 [DTC],SAT,-1139791.0,5900952.49,3037658.58,360.3,-1,10.0.3.245,60935,592.75,6734.072576202741
301000,SAT_64911,STARLINK-34718,SAT,-1455954.97,5951518.23,3062474.25,475.91,-1,10.0.3.141,64911,612.22,6849.753473564075
301000,SAT_64928,STARLINK-34248,SAT,-1823258.43,5608518.22,3483357.24,476.76,-1,10.0.3.158,64928,623.55,6849.344902112789
301000,SAT_53996,STARLINK-5131,SAT,-1738584.28,5892754.41,3171168.1,540.39,-1,10.0.3.191,53996,659.28,6914.010193346201
301000,SAT_59943,STARLINK-31973,SAT,-1532487.14,5974573.64,2996467.11,483.28,-1,10.0.3.18,59943,666.42,6857.321791731811
301000,SAT_57671,STARLINK-30296,SAT,-1154233.13,6016355.3,3064374.76,475.92,-1,10.0.3.41,57671,684.55,6849.75750548534
301000,SAT_44768,STARLINK-1063,SAT,-1910991.69,5576549.55,3490282.45,478.12,-1,10.0.3.143,44768,687.27,6850.683593892821
301000,SAT_57925,STARLINK-30452,SAT,-1080023.05,5994049.14,3255157.07,532.51,-1,10.0.3.40,57925,689.83,6905.875935146607
301000,SAT_49449,STARLINK-3137,SAT,-1012064.21,6004450.74,3066160.55,443.76,-1,10.0.3.234,49449,725.59,6817.554046182969
301000,SAT_49444,STARLINK-3126,SAT,-1429257.05,6066158.4,2994641.46,540.29,-1,10.0.3.229,49444,726.11,6914.400257637404
301000,SAT_66404,STARLINK-35691,SAT,-1181204.0,5529990.99,3862724.06,476.8,-1,10.0.3.104,66404,733.53,6848.115098536244
301000,SAT_62898,STARLINK-32902,SAT,-976599.0,6000575.41,3172081.13,483.77,-1,10.0.3.168,62898,736.62,6857.31358136696
301000,SAT_66345,STARLINK-35440,SAT,-1350225.98,6057366.18,2914247.38,481.95,-1,10.0.3.45,66345,736.88,6856.211273546901
301000,SAT_67499,STARLINK-36558,SAT,-1155388.14,5545053.0,3862051.19,484.18,-1,10.0.3.179,67499,737.01,6855.506831813536
301000,SAT_55287,STARLINK-5341,SAT,-1257927.89,6095613.81,3092040.46,575.9,-1,10.0.3.207,55287,744.07,6949.791687768748
301000,SAT_54080,STARLINK-5160,SAT,-936251.85,5978572.76,3344137.8,540.87,-1,10.0.3.20,54080,757.8,6913.982745034245
301000,SAT_55636,STARLINK-5218,SAT,-1104622.31,6087999.76,3164318.48,575.91,-1,10.0.3.46,55636,758.47,6949.593007391102
301000,SAT_55455,STARLINK-5680,SAT,-1021004.15,6066860.7,3196682.41,559.54,-1,10.0.3.120,55455,775.65,6933.110893237258
301000,SAT_48386,STARLINK-2606,SAT,-1945653.81,5468736.39,3671370.43,496.15,-1,10.0.3.191,48386,789.54,6868.158944430169
301000,SAT_48370,STARLINK-2621,SAT,-1445238.31,6076315.13,2811389.94,474.88,-1,10.0.3.175,48370,809.43,6849.396522796134
301000,SAT_56557,STARLINK-6265,SAT,-2002588.46,5834096.92,3136272.36,546.04,-1,10.0.3.202,56557,809.8,6919.772519973371
301000,SAT_62447,STARLINK-32730,SAT,-770674.85,5831660.96,3507346.08,476.12,-1,10.0.3.227,62447,811.28,6848.626563165933
301000,SAT_54084,STARLINK-5183,SAT,-1011975.43,5616872.99,3900643.92,541.61,-1,10.0.3.24,54084,837.41,6912.913962096462
301000,SAT_65741,STARLINK-35284,SAT,-783864.55,5703110.22,3710087.96,476.86,-1,10.0.3.206,65741,845.55,6848.6978678543055
301000,SAT_57352,STARLINK-6297,SAT,-1585016.96,5432502.26,4004276.81,561.45,-1,10.0.3.232,57352,873.05,6932.430478518809
301000,SAT_47745,STARLINK-2159,SAT,-693040.99,5978243.71,3233831.81,458.76,-1,10.0.3.60,47745,894.81,6832.084004558391
301000,SAT_55369,STARLINK-5644,SAT,-1305327.36,5464475.83,4061760.31,561.92,-1,10.0.3.34,55369,895.31,6932.695899093661
301000,SAT_67339,STARLINK-36451,SAT,-888256.2,5556624.02,3915311.79,484.13,-1,10.0.3.19,67339,896.22,6855.270672219471
301000,SAT_45096,STARLINK-1152,SAT,-1516638.01,6094247.54,2672198.92,450.16,-1,10.0.3.216,45096,896.93,6825.004835179385
301000,SAT_67421,STARLINK-36431,SAT,-1553829.78,5295384.5,4063312.17,482.58,-1,10.0.3.101,67421,922.05,6853.1737012077265
301000,SAT_60446,STARLINK-32247,SAT,-629396.17,5855811.54,3498009.73,477.48,-1,10.0.3.11,60446,926.44,6850.017547567489
301000,SAT_65746,STARLINK-34704,SAT,-1231437.66,5346409.71,4097556.43,477.21,-1,10.0.3.211,65746,929.6,6847.664141492551
301000,SAT_47734,STARLINK-2144,SAT,-661445.71,6012121.72,3214498.86,476.12,-1,10.0.3.49,47734,939.68,6849.534358211108
301000,SAT_59756,STARLINK-11131 [DTC],SAT,-534193.24,5673442.46,3587104.01,361.5,-1,10.0.3.86,59756,961.85,6733.544901695586
301000,SAT_59303,STARLINK-31504,SAT,-2261815.23,5477870.38,3447656.42,483.61,-1,10.0.3.143,59303,966.61,6856.326044253476
301000,SAT_55365,STARLINK-5639,SAT,-711715.31,5761358.18,3789611.67,560.87,-1,10.0.3.30,55365,968.58,6932.600044005242
302000,SAT_62474,STARLINK-11502 [DTC],SAT,-1618409.33,5586370.15,3384721.77,356.57,-1,10.0.3.254,62474,412.04,6729.273487721688
302000,SAT_58748,STARLINK-31165,SAT,-1392057.63,5843266.86,3340421.78,500.07,-1,10.0.3.98,58748,511.13,6873.13681740105
302000,SAT_60445,STARLINK-32228,SAT,-1690488.73,5663809.99,3460270.22,476.42,-1,10.0.3.10,60445,542.76,6849.085029732049
302000,SAT_57931,STARLINK-30488,SAT,-1560827.57,5737580.21,3563949.86,559.9,-1,10.0.3.46,57931,582.47,6932.369578582044
