time_ms,req_id,node_id,content_id,file_size_MB,algo,path,server_node,latency_ms,throughput_mbps,http_code,cache_status,download_time
100,1,GS_01,telemetry_UAV_05,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_05']",UAV_05,5.4374121724789415,20.0,200,HIT,45.43741217247894
100,2,GS_01,telemetry_UAV_10,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_10']",UAV_10,5.843483157909532,20.0,200,HIT,45.84348315790953
100,3,GS_01,telemetry_UAV_01,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_01']",UAV_01,5.668959822333996,20.0,200,HIT,45.668959822333996
100,4,GS_01,low_res_img_UAV_05,5.0,Optimized,"['GS_01', 'SAT_63188', 'UAV_05']",UAV_05,5.187721679718773,20.0,200,HIT,2005.1877216797188
100,5,GS_01,low_res_img_UAV_01,5.0,Optimized,"['GS_01', 'SAT_63188', 'UAV_01']",UAV_01,5.138079059612261,20.0,200,HIT,2005.1380790596122
100,6,GS_01,low_res_img_UAV_10,5.0,Optimized,"['GS_01', 'SAT_63188', 'UAV_10']",UAV_10,5.309838513201541,20.0,200,HIT,2005.3098385132016
1100,7,GS_01,telemetry_UAV_05,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_05']",UAV_05,5.596255578123305,20.0,200,HIT,45.596255578123305
1100,8,GS_01,telemetry_UAV_01,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_01']",UAV_01,5.180713509813112,20.0,200,HIT,45.18071350981311
1100,9,GS_01,telemetry_UAV_10,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_10']",UAV_10,5.382726004908757,20.0,200,HIT,45.382726004908754
2100,10,GS_01,telemetry_UAV_10,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_10']",UAV_10,5.625213935099669,20.0,200,HIT,45.625213935099666
2100,11,GS_01,low_res_img_UAV_05,5.0,Optimized,"['GS_01', 'SAT_63188', 'UAV_05']",UAV_05,5.135507262411997,20.0,200,HIT,2005.135507262412
2100,12,GS_01,low_res_img_UAV_10,5.0,Optimized,"['GS_01', 'SAT_63188', 'UAV_10']",UAV_10,5.889744500454241,20.0,200,HIT,2005.8897445004543
2100,13,GS_01,telemetry_UAV_05,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_05']",UAV_05,5.534958730595797,20.0,200,HIT,45.5349587305958
2100,14,GS_01,low_res_img_UAV_01,5.0,Optimized,"['GS_01', 'SAT_63188', 'UAV_01']",UAV_01,5.522884048101722,20.0,200,HIT,2005.5228840481018
2100,15,GS_01,telemetry_UAV_01,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_01']",UAV_01,5.710820976955613,20.0,200,HIT,45.71082097695562
3100,16,GS_01,telemetry_UAV_05,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_05']",UAV_05,5.440902329355759,20.0,200,HIT,45.44090232935576
3100,17,GS_01,telemetry_UAV_10,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_10']",UAV_10,5.45435579654686,20.0,200,HIT,45.454355796546864
3100,18,GS_01,telemetry_UAV_01,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_01']",UAV_01,5.507272276108515,20.0,200,HIT,45.507272276108516
4100,19,GS_01,telemetry_UAV_01,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_01']",UAV_01,5.4569607439786445,20.0,200,HIT,45.45696074397864
4100,20,GS_01,low_res_img_UAV_01,5.0,Optimized,"['GS_01', 'SAT_63188', 'UAV_01']",UAV_01,5.468746159526249,20.0,200,HIT,2005.4687461595263
4100,21,GS_01,telemetry_UAV_05,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_05']",UAV_05,5.52708050485681,20.0,200,HIT,45.52708050485681
4100,22,GS_01,telemetry_UAV_10,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_10']",UAV_10,5.144714444130473,20.0,200,HIT,45.14471444413047
4100,23,GS_01,low_res_img_UAV_05,5.0,Optimized,"['GS_01', 'SAT_63188', 'UAV_05']",UAV_05,5.692345116053942,20.0,200,HIT,2005.692345116054
4100,24,GS_01,low_res_img_UAV_10,5.0,Optimized,"['GS_01', 'SAT_63188', 'UAV_10']",UAV_10,5.859519824274855,20.0,200,HIT,2005.859519824275
5100,25,GS_01,telemetry_UAV_10,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_10']",UAV_10,5.0046246532110334,20.0,200,HIT,45.00462465321103
5100,26,GS_01,telemetry_UAV_05,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_05']",UAV_05,5.54118787221438,20.0,200,HIT,45.54118787221438
