time_ms,src,dst,direction,distance_km,delay_ms,jitter_ms,loss_pct,bw_mbps,max_queue_pkt,type,status
480000,UAV_01,UAV_03,BIDIR,1.004,0.003,0.0,0.0,10,10,UAV-UAV,UP
480000,UAV_01,UAV_02,BIDIR,1.133,0.004,0.0,0.0,10,10,UAV-UAV,UP
480000,UAV_01,UAV_04,BIDIR,1.311,0.004,0.0,0.0,10,10,UAV-UAV,UP
480000,UAV_01,UAV_06,BIDIR,1.615,0.005,0.001,0.0,10,10,UAV-UAV,UP
480000,UAV_01,UAV_07,BIDIR,1.659,0.006,0.001,0.0,10,10,UAV-UAV,UP
480000,UAV_01,UAV_05,BIDIR,1.758,0.006,0.001,0.0,10,10,UAV-UAV,UP
480000,UAV_01,UAV_08,BIDIR,2.083,0.007,0.001,0.0,10,10,UAV-UAV,UP
480000,UAV_01,UAV_09,BIDIR,2.395,0.008,0.001,0.0,10,10,UAV-UAV,UP
480000,UAV_01,UAV_10,BIDIR,2.591,0.009,0.001,0.0,10,10,UAV-UAV,UP
480000,UAV_02,UAV_05,BIDIR,1.138,0.004,0.0,0.0,10,10,UAV-UAV,UP
480000,UAV_02,UAV_03,BIDIR,1.593,0.005,0.001,0.0,10,10,UAV-UAV,UP
480000,UAV_02,UAV_04,BIDIR,1.643,0.005,0.001,0.0,10,10,UAV-UAV,UP
480000,UAV_02,UAV_09,BIDIR,1.737,0.006,0.001,0.0,10,10,UAV-UAV,UP
480000,UAV_02,UAV_10,BIDIR,2.318,0.008,0.001,0.0,10,10,UAV-UAV,UP
480000,UAV_02,UAV_06,BIDIR,2.578,0.009,0.001,0.0,10,10,UAV-UAV,UP
480000,UAV_02,UAV_08,BIDIR,2.671,0.009,0.001,0.0,10,10,UAV-UAV,UP
480000,UAV_02,UAV_07,BIDIR,2.783,0.009,0.001,0.0,10,10,UAV-UAV,UP
480000,UAV_03,UAV_04,BIDIR,0.39,0.001,0.0,0.0,10,10,UAV-UAV,UP
480000,UAV_03,UAV_05,BIDIR,1.471,0.005,0.0,0.0,10,10,UAV-UAV,UP
480000,UAV_03,UAV_07,BIDIR,1.698,0.006,0.001,0.0,10,10,UAV-UAV,UP
480000,UAV_03,UAV_09,BIDIR,1.975,0.007,0.001,0.0,10,10,UAV-UAV,UP
480000,UAV_03,UAV_06,BIDIR,2.339,0.008,0.001,0.0,10,10,UAV-UAV,UP
480000,UAV_03,UAV_08,BIDIR,3.024,0.01,0.001,0.0,10,10,UAV-UAV,UP
480000,UAV_03,UAV_10,BIDIR,3.55,0.012,0.001,0.0,10,10,UAV-UAV,UP
480000,UAV_04,UAV_05,BIDIR,1.239,0.004,0.0,0.0,10,10,UAV-UAV,UP
480000,UAV_04,UAV_09,BIDIR,1.664,0.006,0.001,0.0,10,10,UAV-UAV,UP
480000,UAV_04,UAV_07,BIDIR,2.056,0.007,0.001,0.0,10,10,UAV-UAV,UP
480000,UAV_04,UAV_06,BIDIR,2.724,0.009,0.001,0.0,10,10,UAV-UAV,UP
480000,UAV_04,UAV_08,BIDIR,3.374,0.011,0.001,0.0,10,10,UAV-UAV,UP
480000,UAV_04,UAV_10,BIDIR,3.764,0.013,0.001,0.0,10,10,UAV-UAV,UP
480000,UAV_05,UAV_09,BIDIR,0.647,0.002,0.0,0.0,10,10,UAV-UAV,UP
480000,UAV_05,UAV_07,BIDIR,3.116,0.01,0.001,0.0,10,10,UAV-UAV,UP
480000,UAV_05,UAV_06,BIDIR,3.372,0.011,0.001,0.0,10,10,UAV-UAV,UP
480000,UAV_05,UAV_10,BIDIR,3.44,0.011,0.001,0.0,10,10,UAV-UAV,UP
480000,UAV_05,UAV_08,BIDIR,3.694,0.012,0.001,0.0,10,10,UAV-UAV,UP
480000,UAV_06,UAV_08,BIDIR,1.065,0.004,0.0,0.0,10,10,UAV-UAV,UP
480000,UAV_06,UAV_07,BIDIR,1.388,0.005,0.0,0.0,10,10,UAV-UAV,UP
480000,UAV_06,UAV_10,BIDIR,2.686,0.009,0.001,0.0,10,10,UAV-UAV,UP
480000,UAV_06,UAV_09,BIDIR,4.01,0.013,0.001,0.0,10,10,UAV-UAV,UP
480000,UAV_07,UAV_08,BIDIR,2.436,0.008,0.001,0.0,10,10,UAV-UAV,UP
480000,UAV_07,UAV_09,BIDIR,3.665,0.012,0.001,0.0,10,10,UAV-UAV,UP
480000,UAV_07,UAV_10,BIDIR,3.803,0.013,0.001,0.0,10,10,UAV-UAV,UP
480000,UAV_08,UAV_10,BIDIR,1.856,0.006,0.001,0.0,10,10,UAV-UAV,UP
480000,UAV_08,UAV_09,BIDIR,4.338,0.014,0.001,0.0,10,10,UAV-UAV,UP
480000,UAV_09,UAV_10,BIDIR,3.982,0.013,0.001,0.0,10,10,UAV-UAV,UP
480100,UAV_01,UAV_03,BIDIR,1.004,0.003,0.0,0.0,10,10,UAV-UAV,UP
480100,UAV_01,UAV_02,BIDIR,1.133,0.004,0.0,0.0,10,10,UAV-UAV,UP
480100,UAV_01,UAV_04,BIDIR,1.311,0.004,0.0,0.0,10,10,UAV-UAV,UP
480100,UAV_01,UAV_06,BIDIR,1.615,0.005,0.001,0.0,10,10,UAV-UAV,UP
480100,UAV_01,UAV_07,BIDIR,1.659,0.006,0.001,0.0,10,10,UAV-UAV,UP
480100,UAV_01,UAV_05,BIDIR,1.758,0.006,0.001,0.0,10,10,UAV-UAV,UP
480100,UAV_01,UAV_08,BIDIR,2.083,0.007,0.001,0.0,10,10,UAV-UAV,UP
480100,UAV_01,UAV_09,BIDIR,2.395,0.008,0.001,0.0,10,10,UAV-UAV,UP
480100,UAV_01,UAV_10,BIDIR,2.591,0.009,0.001,0.0,10,10,UAV-UAV,UP
480100,UAV_02,UAV_05,BIDIR,1.138,0.004,0.0,0.0,10,10,UAV-UAV,UP
480100,UAV_02,UAV_03,BIDIR,1.593,0.005,0.001,0.0,10,10,UAV-UAV,UP
480100,UAV_02,UAV_04,BIDIR,1.643,0.005,0.001,0.0,10,10,UAV-UAV,UP
480100,UAV_02,UAV_09,BIDIR,1.737,0.006,0.001,0.0,10,10,UAV-UAV,UP
480100,UAV_02,UAV_10,BIDIR,2.318,0.008,0.001,0.0,10,10,UAV-UAV,UP
480100,UAV_02,UAV_06,BIDIR,2.578,0.009,0.001,0.0,10,10,UAV-UAV,UP
480100,UAV_02,UAV_08,BIDIR,2.671,0.009,0.001,0.0,10,10,UAV-UAV,UP
480100,UAV_02,UAV_07,BIDIR,2.783,0.009,0.001,0.0,10,10,UAV-UAV,UP
480100,UAV_03,UAV_04,BIDIR,0.39,0.001,0.0,0.0,10,10,UAV-UAV,UP
480100,UAV_03,UAV_05,BIDIR,1.471,0.005,0.0,0.0,10,10,UAV-UAV,UP
480100,UAV_03,UAV_07,BIDIR,1.698,0.006,0.001,0.0,10,10,UAV-UAV,UP
480100,UAV_03,UAV_09,BIDIR,1.975,0.007,0.001,0.0,10,10,UAV-UAV,UP
480100,UAV_03,UAV_06,BIDIR,2.339,0.008,0.001,0.0,10,10,UAV-UAV,UP
480100,UAV_03,UAV_08,BIDIR,3.024,0.01,0.001,0.0,10,10,UAV-UAV,UP
480100,UAV_03,UAV_10,BIDIR,3.55,0.012,0.001,0.0,10,10,UAV-UAV,UP
480100,UAV_04,UAV_05,BIDIR,1.239,0.004,0.0,0.0,10,10,UAV-UAV,UP
480100,UAV_04,UAV_09,BIDIR,1.664,0.006,0.001,0.0,10,10,UAV-UAV,UP
480100,UAV_04,UAV_07,BIDIR,2.056,0.007,0.001,0.0,10,10,UAV-UAV,UP
480100,UAV_04,UAV_06,BIDIR,2.724,0.009,0.001,0.0,10,10,UAV-UAV,UP
480100,UAV_04,UAV_08,BIDIR,3.374,0.011,0.001,0.0,10,10,UAV-UAV,UP
480100,UAV_04,UAV_10,BIDIR,3.764,0.013,0.001,0.0,10,10,UAV-UAV,UP
480100,UAV_05,UAV_09,BIDIR,0.647,0.002,0.0,0.0,10,10,UAV-UAV,UP
480100,UAV_05,UAV_07,BIDIR,3.116,0.01,0.001,0.0,10,10,UAV-UAV,UP
480100,UAV_05,UAV_06,BIDIR,3.372,0.011,0.001,0.0,10,10,UAV-UAV,UP
480100,UAV_05,UAV_10,BIDIR,3.44,0.011,0.001,0.0,10,10,UAV-UAV,UP
480100,UAV_05,UAV_08,BIDIR,3.694,0.012,0.001,0.0,10,10,UAV-UAV,UP
480100,UAV_06,UAV_08,BIDIR,1.065,0.004,0.0,0.0,10,10,UAV-UAV,UP
480100,UAV_06,UAV_07,BIDIR,1.388,0.005,0.0,0.0,10,10,UAV-UAV,UP
480100,UAV_06,UAV_10,BIDIR,2.686,0.009,0.001,0.0,10,10,UAV-UAV,UP
480100,UAV_06,UAV_09,BIDIR,4.01,0.013,0.001,0.0,10,10,UAV-UAV,UP
480100,UAV_07,UAV_08,BIDIR,2.436,0.008,0.001,0.0,10,10,UAV-UAV,UP
480100,UAV_07,UAV_09,BIDIR,3.665,0.012,0.001,0.0,10,10,UAV-UAV,UP
480100,UAV_07,UAV_10,BIDIR,3.803,0.013,0.001,0.0,10,10,UAV-UAV,UP
480100,UAV_08,UAV_10,BIDIR,1.856,0.006,0.001,0.0,10,10,UAV-UAV,UP
480100,UAV_08,UAV_09,BIDIR,4.338,0.014,0.001,0.0,10,10,UAV-UAV,UP
480100,UAV_09,UAV_10,BIDIR,3.982,0.013,0.001,0.0,10,10,UAV-UAV,UP
480200,UAV_01,UAV_03,BIDIR,1.004,0.003,0.0,0.0,10,10,UAV-UAV,UP
480200,UAV_01,UAV_02,BIDIR,1.133,0.004,0.0,0.0,10,10,UAV-UAV,UP
