time_ms,src,dst,direction,distance_km,delay_ms,jitter_ms,loss_pct,bw_mbps,max_queue_pkt,type,status
60000,UAV_01,UAV_02,BIDIR,0.712,0.002,0.0,0.0,10,10,UAV-UAV,UP
60000,UAV_01,UAV_03,BIDIR,1.062,0.004,0.0,0.0,10,10,UAV-UAV,UP
60000,UAV_01,UAV_04,BIDIR,1.434,0.005,0.0,0.0,10,10,UAV-UAV,UP
60000,UAV_01,UAV_05,BIDIR,1.682,0.006,0.001,0.0,10,10,UAV-UAV,UP
60000,UAV_01,UAV_06,BIDIR,1.727,0.006,0.001,0.0,10,10,UAV-UAV,UP
60000,UAV_01,UAV_07,BIDIR,2.002,0.007,0.001,0.0,10,10,UAV-UAV,UP
60000,UAV_01,UAV_08,BIDIR,2.051,0.007,0.001,0.0,10,10,UAV-UAV,UP
60000,UAV_01,UAV_09,BIDIR,2.242,0.007,0.001,0.0,10,10,UAV-UAV,UP
60000,UAV_01,UAV_10,BIDIR,2.289,0.008,0.001,0.0,10,10,UAV-UAV,UP
60000,UAV_02,UAV_03,BIDIR,0.445,0.001,0.0,0.0,10,10,UAV-UAV,UP
60000,UAV_02,UAV_06,BIDIR,1.148,0.004,0.0,0.0,10,10,UAV-UAV,UP
60000,UAV_02,UAV_08,BIDIR,1.463,0.005,0.0,0.0,10,10,UAV-UAV,UP
60000,UAV_02,UAV_04,BIDIR,1.57,0.005,0.001,0.0,10,10,UAV-UAV,UP
60000,UAV_02,UAV_10,BIDIR,1.577,0.005,0.001,0.0,10,10,UAV-UAV,UP
60000,UAV_02,UAV_07,BIDIR,2.099,0.007,0.001,0.0,10,10,UAV-UAV,UP
60000,UAV_02,UAV_05,BIDIR,2.375,0.008,0.001,0.0,10,10,UAV-UAV,UP
60000,UAV_02,UAV_09,BIDIR,2.772,0.009,0.001,0.0,10,10,UAV-UAV,UP
60000,UAV_03,UAV_06,BIDIR,0.704,0.002,0.0,0.0,10,10,UAV-UAV,UP
60000,UAV_03,UAV_08,BIDIR,1.022,0.003,0.0,0.0,10,10,UAV-UAV,UP
60000,UAV_03,UAV_10,BIDIR,1.333,0.004,0.0,0.0,10,10,UAV-UAV,UP
60000,UAV_03,UAV_04,BIDIR,1.448,0.005,0.0,0.0,10,10,UAV-UAV,UP
60000,UAV_03,UAV_07,BIDIR,1.912,0.006,0.001,0.0,10,10,UAV-UAV,UP
60000,UAV_03,UAV_05,BIDIR,2.63,0.009,0.001,0.0,10,10,UAV-UAV,UP
60000,UAV_03,UAV_09,BIDIR,3.209,0.011,0.001,0.0,10,10,UAV-UAV,UP
60000,UAV_04,UAV_07,BIDIR,0.568,0.002,0.0,0.0,10,10,UAV-UAV,UP
60000,UAV_04,UAV_06,BIDIR,1.583,0.005,0.001,0.0,10,10,UAV-UAV,UP
60000,UAV_04,UAV_08,BIDIR,1.799,0.006,0.001,0.0,10,10,UAV-UAV,UP
60000,UAV_04,UAV_05,BIDIR,1.948,0.006,0.001,0.0,10,10,UAV-UAV,UP
