time_ms,src,dst,direction,distance_km,delay_ms,jitter_ms,loss_pct,bw_mbps,max_queue_pkt,type,status
540000,UAV_01,UAV_02,BIDIR,0.708,0.002,0.0,0.0,10,10,UAV-UAV,UP
540000,UAV_01,UAV_03,BIDIR,1.082,0.004,0.0,0.0,10,10,UAV-UAV,UP
540000,UAV_01,UAV_04,BIDIR,1.284,0.004,0.0,0.0,10,10,UAV-UAV,UP
540000,UAV_01,UAV_05,BIDIR,1.311,0.004,0.0,0.0,10,10,UAV-UAV,UP
540000,UAV_01,UAV_09,BIDIR,1.98,0.007,0.001,0.0,10,10,UAV-UAV,UP
540000,UAV_01,UAV_06,BIDIR,2.118,0.007,0.001,0.0,10,10,UAV-UAV,UP
540000,UAV_01,UAV_07,BIDIR,2.235,0.007,0.001,0.0,10,10,UAV-UAV,UP
540000,UAV_01,UAV_08,BIDIR,2.371,0.008,0.001,0.0,10,10,UAV-UAV,UP
540000,UAV_01,UAV_10,BIDIR,2.407,0.008,0.001,0.0,10,10,UAV-UAV,UP
540000,UAV_02,UAV_05,BIDIR,1.561,0.005,0.001,0.0,10,10,UAV-UAV,UP
540000,UAV_02,UAV_03,BIDIR,1.756,0.006,0.001,0.0,10,10,UAV-UAV,UP
540000,UAV_02,UAV_10,BIDIR,1.772,0.006,0.001,0.0,10,10,UAV-UAV,UP
540000,UAV_02,UAV_04,BIDIR,1.922,0.006,0.001,0.0,10,10,UAV-UAV,UP
540000,UAV_02,UAV_08,BIDIR,2.237,0.007,0.001,0.0,10,10,UAV-UAV,UP
540000,UAV_02,UAV_09,BIDIR,2.284,0.008,0.001,0.0,10,10,UAV-UAV,UP
540000,UAV_02,UAV_06,BIDIR,2.357,0.008,0.001,0.0,10,10,UAV-UAV,UP
540000,UAV_02,UAV_07,BIDIR,2.788,0.009,0.001,0.0,10,10,UAV-UAV,UP
540000,UAV_03,UAV_04,BIDIR,0.278,0.001,0.0,0.0,10,10,UAV-UAV,UP
540000,UAV_03,UAV_05,BIDIR,1.228,0.004,0.0,0.0,10,10,UAV-UAV,UP
