time_ms,src,dst,direction,distance_km,delay_ms,jitter_ms,loss_pct,bw_mbps,max_queue_pkt,type,status
120000,SAT_62528,SAT_57921,BIDIR,132.469,0.442,0.044,0.0,100,10,SAT-SAT,UP
120000,SAT_62528,SAT_54054,BIDIR,184.944,0.616,0.062,0.0,100,10,SAT-SAT,UP
120000,SAT_62528,SAT_67324,BIDIR,220.372,0.735,0.073,0.0,100,12,SAT-SAT,UP
120000,SAT_62528,SAT_65690,BIDIR,247.583,0.825,0.083,0.0,100,13,SAT-SAT,UP
120000,SAT_62528,SAT_63579,BIDIR,322.095,1.074,0.107,0.0,100,17,SAT-SAT,UP
120000,SAT_62528,SAT_59304,BIDIR,362.651,1.209,0.121,0.0,100,20,SAT-SAT,UP
120000,SAT_62528,SAT_66405,BIDIR,379.112,1.264,0.126,0.0,100,21,SAT-SAT,UP
120000,SAT_62528,SAT_55452,BIDIR,381.291,1.271,0.127,0.0,100,21,SAT-SAT,UP
120000,SAT_62528,SAT_56544,BIDIR,398.771,1.329,0.133,0.0,100,22,SAT-SAT,UP
120000,SAT_62528,SAT_65348,BIDIR,400.728,1.336,0.134,0.0,100,22,SAT-SAT,UP
120000,SAT_62528,SAT_48371,BIDIR,440.674,1.469,0.147,0.0,100,24,SAT-SAT,UP
120000,SAT_62528,SAT_47643,BIDIR,464.463,1.548,0.155,0.0,100,25,SAT-SAT,UP
120000,SAT_62528,UAV_10,BIDIR,498.952,1.663,0.166,0.0,20,10,SAT-UAV,UP
120000,SAT_62528,UAV_08,BIDIR,499.125,1.664,0.166,0.0,20,10,SAT-UAV,UP
120000,SAT_62528,UAV_06,BIDIR,499.211,1.664,0.166,0.0,20,10,SAT-UAV,UP
120000,SAT_62528,UAV_03,BIDIR,499.357,1.665,0.166,0.0,20,10,SAT-UAV,UP
120000,SAT_62528,UAV_02,BIDIR,499.416,1.665,0.166,0.0,20,10,SAT-UAV,UP
120000,SAT_62528,UAV_01,BIDIR,499.525,1.665,0.167,0.0,20,10,SAT-UAV,UP
120000,SAT_62528,GS_01,BIDIR,499.611,1.665,0.167,0.0,20,10,SAT-GS,UP
120000,SAT_47643,SAT_66342,BIDIR,223.127,0.744,0.074,0.0,100,12,SAT-SAT,UP
120000,SAT_47643,SAT_67324,BIDIR,280.128,0.934,0.093,0.0,100,15,SAT-SAT,UP
120000,SAT_47643,SAT_65348,BIDIR,335.468,1.118,0.112,0.0,100,18,SAT-SAT,UP
120000,SAT_47643,SAT_52336,BIDIR,340.209,1.134,0.113,0.0,100,18,SAT-SAT,UP
120000,SAT_47643,SAT_64610,BIDIR,371.614,1.239,0.124,0.0,100,20,SAT-SAT,UP
120000,SAT_47643,SAT_57921,BIDIR,443.328,1.478,0.148,0.0,100,24,SAT-SAT,UP
120000,SAT_47643,UAV_09,BIDIR,508.889,1.696,0.17,0.0,20,10,SAT-UAV,UP
120000,SAT_47643,UAV_10,BIDIR,510.164,1.701,0.17,0.0,20,10,SAT-UAV,UP
120000,SAT_47643,UAV_01,BIDIR,510.255,1.701,0.17,0.0,20,10,SAT-UAV,UP
120000,SAT_47643,GS_01,BIDIR,510.334,1.701,0.17,0.0,20,10,SAT-GS,UP
120000,SAT_47643,UAV_05,BIDIR,510.428,1.701,0.17,0.0,20,10,SAT-UAV,UP
120000,SAT_47643,UAV_02,BIDIR,510.698,1.702,0.17,0.0,20,10,SAT-UAV,UP
120000,SAT_47643,UAV_03,BIDIR,510.855,1.703,0.17,0.0,20,10,SAT-UAV,UP
120000,SAT_47643,UAV_06,BIDIR,511.053,1.704,0.17,0.0,20,10,SAT-UAV,UP
120000,SAT_47643,UAV_08,BIDIR,511.089,1.704,0.17,0.0,20,10,SAT-UAV,UP
120000,SAT_47643,UAV_04,BIDIR,511.436,1.705,0.17,0.0,20,10,SAT-UAV,UP
120000,SAT_47643,UAV_07,BIDIR,511.913,1.706,0.171,0.0,20,10,SAT-UAV,UP
120000,SAT_47643,SAT_63579,BIDIR,520.568,1.735,0.174,0.0,100,28,SAT-SAT,UP
120000,SAT_63579,SAT_59304,BIDIR,40.831,0.136,0.014,0.0,100,10,SAT-SAT,UP
120000,SAT_63579,SAT_57921,BIDIR,210.433,0.701,0.07,0.0,100,11,SAT-SAT,UP
120000,SAT_63579,SAT_59533,BIDIR,224.556,0.749,0.075,0.0,100,12,SAT-SAT,UP
120000,SAT_63579,SAT_67354,BIDIR,290.244,0.967,0.097,0.0,100,16,SAT-SAT,UP
120000,SAT_63579,SAT_54054,BIDIR,297.123,0.99,0.099,0.0,100,16,SAT-SAT,UP
120000,SAT_63579,SAT_67324,BIDIR,334.327,1.114,0.111,0.0,100,18,SAT-SAT,UP
120000,SAT_63579,SAT_55452,BIDIR,349.341,1.164,0.116,0.0,100,19,SAT-SAT,UP
120000,SAT_63579,SAT_66408,BIDIR,367.341,1.224,0.122,0.0,100,20,SAT-SAT,UP
120000,SAT_63579,SAT_62448,BIDIR,385.63,1.285,0.129,0.0,100,21,SAT-SAT,UP
120000,SAT_63579,SAT_66405,BIDIR,421.007,1.403,0.14,0.0,100,23,SAT-SAT,UP
120000,SAT_63579,SAT_58151,BIDIR,453.685,1.512,0.151,0.0,100,25,SAT-SAT,UP
120000,SAT_63579,SAT_52336,BIDIR,469.06,1.564,0.156,0.0,100,26,SAT-SAT,UP
120000,SAT_63579,UAV_05,BIDIR,517.933,1.726,0.173,0.0,20,10,SAT-UAV,UP
120000,SAT_63579,UAV_09,BIDIR,518.065,1.727,0.173,0.0,20,10,SAT-UAV,UP
120000,SAT_63579,UAV_04,BIDIR,518.397,1.728,0.173,0.0,20,10,SAT-UAV,UP
120000,SAT_63579,UAV_07,BIDIR,518.462,1.728,0.173,0.0,20,10,SAT-UAV,UP
120000,SAT_63579,GS_01,BIDIR,518.566,1.729,0.173,0.0,20,10,SAT-GS,UP
120000,SAT_63579,UAV_01,BIDIR,518.573,1.729,0.173,0.0,20,10,SAT-UAV,UP
120000,SAT_57921,SAT_67324,BIDIR,184.161,0.614,0.061,0.0,100,10,SAT-SAT,UP
120000,SAT_57921,SAT_54054,BIDIR,204.739,0.682,0.068,0.0,100,11,SAT-SAT,UP
120000,SAT_57921,SAT_59304,BIDIR,250.721,0.836,0.084,0.0,100,13,SAT-SAT,UP
120000,SAT_57921,SAT_65690,BIDIR,368.808,1.229,0.123,0.0,100,20,SAT-SAT,UP
120000,SAT_57921,SAT_55452,BIDIR,369.381,1.231,0.123,0.0,100,20,SAT-SAT,UP
120000,SAT_57921,SAT_66405,BIDIR,407.856,1.36,0.136,0.0,100,22,SAT-SAT,UP
120000,SAT_57921,SAT_59533,BIDIR,427.11,1.424,0.142,0.0,100,23,SAT-SAT,UP
120000,SAT_57921,SAT_65348,BIDIR,447.95,1.493,0.149,0.0,100,24,SAT-SAT,UP
120000,SAT_57921,SAT_52336,BIDIR,468.797,1.563,0.156,0.0,100,26,SAT-SAT,UP
120000,SAT_57921,SAT_67354,BIDIR,496.292,1.654,0.165,0.0,100,27,SAT-SAT,UP
120000,SAT_57921,SAT_56544,BIDIR,497.816,1.659,0.166,0.0,100,27,SAT-SAT,UP
120000,SAT_57921,SAT_66342,BIDIR,520.552,1.735,0.174,0.0,100,28,SAT-SAT,UP
120000,SAT_57921,UAV_09,BIDIR,523.459,1.745,0.174,0.0,20,10,SAT-UAV,UP
120000,SAT_57921,UAV_10,BIDIR,523.562,1.745,0.175,0.0,20,10,SAT-UAV,UP
120000,SAT_57921,UAV_01,BIDIR,523.586,1.745,0.175,0.0,20,10,SAT-UAV,UP
120000,SAT_57921,UAV_05,BIDIR,523.621,1.745,0.175,0.0,20,10,SAT-UAV,UP
120000,SAT_67324,SAT_65348,BIDIR,299.301,0.998,0.1,0.0,100,16,SAT-SAT,UP
120000,SAT_67324,SAT_66342,BIDIR,342.739,1.142,0.114,0.0,100,19,SAT-SAT,UP
120000,SAT_67324,SAT_65690,BIDIR,355.491,1.185,0.118,0.0,100,19,SAT-SAT,UP
120000,SAT_67324,SAT_52336,BIDIR,361.998,1.207,0.121,0.0,100,20,SAT-SAT,UP
120000,SAT_67324,SAT_59304,BIDIR,369.454,1.232,0.123,0.0,100,20,SAT-SAT,UP
120000,SAT_67324,SAT_54054,BIDIR,374.581,1.249,0.125,0.0,100,20,SAT-SAT,UP
120000,SAT_67324,SAT_64610,BIDIR,449.392,1.498,0.15,0.0,100,24,SAT-SAT,UP
120000,SAT_67324,UAV_09,BIDIR,528.726,1.762,0.176,0.0,20,10,SAT-UAV,UP
120000,SAT_67324,UAV_10,BIDIR,529.096,1.764,0.176,0.0,20,10,SAT-UAV,UP
120000,SAT_67324,UAV_01,BIDIR,529.301,1.764,0.176,0.0,20,10,SAT-UAV,UP
120000,SAT_67324,GS_01,BIDIR,529.382,1.765,0.176,0.0,20,10,SAT-GS,UP
120000,SAT_67324,UAV_02,BIDIR,529.489,1.765,0.176,0.0,20,10,SAT-UAV,UP
120000,SAT_67324,UAV_05,BIDIR,529.515,1.765,0.177,0.0,20,10,SAT-UAV,UP
120000,SAT_67324,UAV_03,BIDIR,529.55,1.765,0.177,0.0,20,10,SAT-UAV,UP
120000,SAT_67324,UAV_08,BIDIR,529.6,1.765,0.177,0.0,20,10,SAT-UAV,UP
120000,SAT_59304,SAT_59533,BIDIR,188.322,0.628,0.063,0.0,100,10,SAT-SAT,UP
120000,SAT_59304,SAT_67354,BIDIR,249.962,0.833,0.083,0.0,100,13,SAT-SAT,UP
120000,SAT_59304,SAT_66408,BIDIR,326.56,1.089,0.109,0.0,100,18,SAT-SAT,UP
120000,SAT_59304,SAT_54054,BIDIR,329.236,1.097,0.11,0.0,100,18,SAT-SAT,UP
120000,SAT_59304,SAT_62448,BIDIR,345.528,1.152,0.115,0.0,100,19,SAT-SAT,UP
120000,SAT_59304,SAT_55452,BIDIR,361.782,1.206,0.121,0.0,100,20,SAT-SAT,UP
120000,SAT_59304,SAT_66405,BIDIR,438.872,1.463,0.146,0.0,100,24,SAT-SAT,UP
120000,SAT_59304,SAT_58151,BIDIR,447.342,1.491,0.149,0.0,100,24,SAT-SAT,UP
120000,SAT_59304,SAT_52336,BIDIR,476.346,1.588,0.159,0.0,100,26,SAT-SAT,UP
120000,SAT_59304,SAT_64610,BIDIR,522.1,1.74,0.174,0.0,100,29,SAT-SAT,UP
120000,SAT_59304,UAV_05,BIDIR,532.986,1.777,0.178,0.0,20,10,SAT-UAV,UP
120000,SAT_59304,UAV_09,BIDIR,533.16,1.777,0.178,0.0,20,10,SAT-UAV,UP
120000,SAT_59304,UAV_04,BIDIR,533.517,1.778,0.178,0.0,20,10,SAT-UAV,UP
120000,SAT_59304,UAV_07,BIDIR,533.587,1.779,0.178,0.0,20,10,SAT-UAV,UP
120000,SAT_59304,GS_01,BIDIR,533.721,1.779,0.178,0.0,20,10,SAT-GS,UP
120000,SAT_54054,SAT_55452,BIDIR,200.766,0.669,0.067,0.0,100,11,SAT-SAT,UP
120000,SAT_54054,SAT_66405,BIDIR,219.072,0.73,0.073,0.0,100,12,SAT-SAT,UP
120000,SAT_54054,SAT_56544,BIDIR,329.521,1.098,0.11,0.0,100,18,SAT-SAT,UP
120000,SAT_54054,SAT_48371,BIDIR,348.586,1.162,0.116,0.0,100,19,SAT-SAT,UP
120000,SAT_54054,SAT_49453,BIDIR,381.132,1.27,0.127,0.0,100,21,SAT-SAT,UP
120000,SAT_54054,SAT_65690,BIDIR,381.976,1.273,0.127,0.0,100,21,SAT-SAT,UP
120000,SAT_54054,SAT_64921,BIDIR,408.94,1.363,0.136,0.0,100,22,SAT-SAT,UP
120000,SAT_54054,SAT_58151,BIDIR,414.064,1.38,0.138,0.0,100,23,SAT-SAT,UP
120000,SAT_54054,SAT_67334,BIDIR,441.589,1.472,0.147,0.0,100,24,SAT-SAT,UP
120000,SAT_54054,SAT_59533,BIDIR,442.403,1.475,0.147,0.0,100,24,SAT-SAT,UP
120000,SAT_54054,SAT_64128,BIDIR,555.005,1.85,0.185,0.0,100,30,SAT-SAT,UP
120000,SAT_54054,UAV_07,BIDIR,562.234,1.874,0.187,0.0,20,10,SAT-UAV,UP
120000,SAT_54054,UAV_08,BIDIR,562.259,1.874,0.187,0.0,20,10,SAT-UAV,UP
120000,SAT_54054,UAV_06,BIDIR,562.314,1.874,0.187,0.0,20,10,SAT-UAV,UP
120000,SAT_66405,SAT_55452,BIDIR,131.119,0.437,0.044,0.0,100,10,SAT-SAT,UP
120000,SAT_66405,SAT_49453,BIDIR,191.989,0.64,0.064,0.0,100,10,SAT-SAT,UP
120000,SAT_66405,SAT_64921,BIDIR,194.173,0.647,0.065,0.0,100,10,SAT-SAT,UP
120000,SAT_66405,SAT_67334,BIDIR,249.139,0.83,0.083,0.0,100,13,SAT-SAT,UP
120000,SAT_66405,SAT_48371,BIDIR,258.056,0.86,0.086,0.0,100,14,SAT-SAT,UP
120000,SAT_66405,SAT_58151,BIDIR,264.635,0.882,0.088,0.0,100,14,SAT-SAT,UP
120000,SAT_66405,SAT_56544,BIDIR,309.531,1.032,0.103,0.0,100,17,SAT-SAT,UP
120000,SAT_66405,SAT_59533,BIDIR,472.061,1.574,0.157,0.0,100,26,SAT-SAT,UP
120000,SAT_66405,SAT_64128,BIDIR,497.421,1.658,0.166,0.0,100,27,SAT-SAT,UP
120000,SAT_66405,SAT_65690,BIDIR,531.125,1.77,0.177,0.0,100,29,SAT-SAT,UP
120000,SAT_66405,SAT_67324,BIDIR,575.918,1.92,0.192,0.0,100,31,SAT-SAT,UP
120000,SAT_66405,UAV_07,BIDIR,587.674,1.959,0.196,0.0,20,10,SAT-UAV,UP
120000,SAT_66405,UAV_04,BIDIR,588.046,1.96,0.196,0.0,20,10,SAT-UAV,UP
120000,SAT_66405,UAV_08,BIDIR,588.065,1.96,0.196,0.0,20,10,SAT-UAV,UP
120000,SAT_65690,SAT_65348,BIDIR,312.809,1.043,0.104,0.0,100,17,SAT-SAT,UP
120000,SAT_65690,SAT_56544,BIDIR,387.633,1.292,0.129,0.0,100,21,SAT-SAT,UP
120000,SAT_65690,SAT_48371,BIDIR,460.81,1.536,0.154,0.0,100,25,SAT-SAT,UP
120000,SAT_65690,SAT_64128,BIDIR,487.013,1.623,0.162,0.0,100,27,SAT-SAT,UP
120000,SAT_65690,SAT_47643,BIDIR,528.095,1.76,0.176,0.0,100,29,SAT-SAT,UP
120000,SAT_65690,SAT_63579,BIDIR,567.999,1.893,0.189,0.0,100,31,SAT-SAT,UP
120000,SAT_65690,SAT_55452,BIDIR,571.962,1.907,0.191,0.0,100,31,SAT-SAT,UP
120000,SAT_65690,SAT_66342,BIDIR,596.104,1.987,0.199,0.0,100,33,SAT-SAT,UP
120000,SAT_65690,UAV_10,BIDIR,596.493,1.988,0.199,0.0,20,10,SAT-UAV,UP
120000,SAT_65690,UAV_08,BIDIR,596.958,1.99,0.199,0.0,20,10,SAT-UAV,UP
120000,SAT_65690,UAV_06,BIDIR,597.163,1.991,0.199,0.0,20,10,SAT-UAV,UP
120000,SAT_65690,UAV_03,BIDIR,597.505,1.992,0.199,0.0,20,10,SAT-UAV,UP
120000,SAT_65690,UAV_02,BIDIR,597.638,1.992,0.199,0.0,20,10,SAT-UAV,UP
120000,SAT_65690,UAV_01,BIDIR,597.875,1.993,0.199,0.0,20,10,SAT-UAV,UP
120000,SAT_59533,SAT_67354,BIDIR,161.388,0.538,0.054,0.0,100,10,SAT-SAT,UP
120000,SAT_59533,SAT_62448,BIDIR,178.673,0.596,0.06,0.0,100,10,SAT-SAT,UP
120000,SAT_59533,SAT_66408,BIDIR,191.699,0.639,0.064,0.0,100,10,SAT-SAT,UP
120000,SAT_59533,SAT_58151,BIDIR,367.765,1.226,0.123,0.0,100,20,SAT-SAT,UP
120000,SAT_59533,SAT_55452,BIDIR,382.127,1.274,0.127,0.0,100,21,SAT-SAT,UP
