time_ms,req_id,node_id,content_id,file_size_MB,algo,path,server_node,latency_ms,throughput_mbps,http_code,cache_status,download_time
0,1,GS_01,telemetry_UAV_10,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_10']",UAV_10,5.070791902786426,20.0,200,HIT,45.070791902786425
100,2,GS_01,telemetry_UAV_01,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_01']",UAV_01,5.546705646102641,20.0,200,HIT,45.54670564610264
100,3,GS_01,low_res_img_UAV_06,5.0,Optimized,"['GS_01', 'SAT_63188', 'UAV_06']",UAV_06,5.207284412193783,20.0,200,HIT,2005.2072844121938
100,4,GS_01,telemetry_UAV_07,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_07']",UAV_07,5.474033167084269,20.0,200,HIT,45.47403316708427
100,5,GS_01,low_res_img_UAV_01,5.0,Optimized,"['GS_01', 'SAT_63188', 'UAV_01']",UAV_01,5.797788499600113,20.0,200,HIT,2005.7977884996
100,6,GS_01,telemetry_UAV_05,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_05']",UAV_05,5.1591186191724905,20.0,200,HIT,45.15911861917249
100,7,GS_01,telemetry_UAV_04,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_04']",UAV_04,5.05034277135195,20.0,200,HIT,45.05034277135195
100,8,GS_01,telemetry_UAV_09,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_09']",UAV_09,5.728793068086092,20.0,200,HIT,45.72879306808609
100,9,GS_01,low_res_img_UAV_05,5.0,Optimized,"['GS_01', 'SAT_63188', 'UAV_05']",UAV_05,5.159512291667433,20.0,200,HIT,2005.1595122916674
100,10,GS_01,telemetry_UAV_02,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_02']",UAV_02,5.677688869879063,20.0,200,HIT,45.67768886987906
100,11,GS_01,telemetry_UAV_03,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_03']",UAV_03,5.158423619634732,20.0,200,HIT,45.15842361963473
100,12,GS_01,low_res_img_UAV_08,5.0,Optimized,"['GS_01', 'SAT_63188', 'UAV_08']",UAV_08,5.544534900857148,20.0,200,HIT,2005.5445349008571
100,13,GS_01,telemetry_UAV_06,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_06']",UAV_06,5.270837995342639,20.0,200,HIT,45.27083799534264
100,14,GS_01,telemetry_UAV_08,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_08']",UAV_08,5.978711667291932,20.0,200,HIT,45.97871166729193
100,15,GS_01,low_res_img_UAV_04,5.0,Optimized,"['GS_01', 'SAT_63188', 'UAV_04']",UAV_04,5.264745424674834,20.0,200,HIT,2005.2647454246749
100,16,GS_01,low_res_img_UAV_10,5.0,Optimized,"['GS_01', 'SAT_63188', 'UAV_10']",UAV_10,5.8362340410867155,20.0,200,HIT,2005.8362340410868
100,17,GS_01,low_res_img_UAV_03,5.0,Optimized,"['GS_01', 'SAT_63188', 'UAV_03']",UAV_03,5.457260618134082,20.0,200,HIT,2005.4572606181341
100,18,GS_01,low_res_img_UAV_02,5.0,Optimized,"['GS_01', 'SAT_63188', 'UAV_02']",UAV_02,4.965132091491614,20.0,200,HIT,2004.9651320914916
100,19,GS_01,low_res_img_UAV_07,5.0,Optimized,"['GS_01', 'SAT_63188', 'UAV_07']",UAV_07,5.44271970769757,20.0,200,HIT,2005.4427197076975
100,20,GS_01,low_res_img_UAV_09,5.0,Optimized,"['GS_01', 'SAT_63188', 'UAV_09']",UAV_09,5.613292218709541,20.0,200,HIT,2005.6132922187096
1100,21,GS_01,telemetry_UAV_01,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_01']",UAV_01,5.749604215373415,20.0,200,HIT,45.74960421537342
1100,22,GS_01,telemetry_UAV_07,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_07']",UAV_07,5.9541680243585215,20.0,200,HIT,45.95416802435852
1100,23,GS_01,telemetry_UAV_08,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_08']",UAV_08,5.136300673979156,20.0,200,HIT,45.13630067397916
1100,24,GS_01,telemetry_UAV_04,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_04']",UAV_04,5.803847628853693,20.0,200,HIT,45.803847628853696
1100,25,GS_01,telemetry_UAV_09,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_09']",UAV_09,5.176813357397659,20.0,200,HIT,45.17681335739766
1100,26,GS_01,telemetry_UAV_05,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_05']",UAV_05,5.519793286687629,20.0,200,HIT,45.51979328668763
1100,27,GS_01,telemetry_UAV_10,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_10']",UAV_10,5.084725207870708,20.0,200,HIT,45.084725207870704
1100,28,GS_01,telemetry_UAV_03,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_03']",UAV_03,5.291809969443875,20.0,200,HIT,45.291809969443875
1100,29,GS_01,telemetry_UAV_06,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_06']",UAV_06,5.650792115408931,20.0,200,HIT,45.65079211540893
1100,30,GS_01,telemetry_UAV_02,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_02']",UAV_02,5.407913411315636,20.0,200,HIT,45.40791341131563
