time_ms,req_id,node_id,content_id,file_size_MB,algo,path,server_node,latency_ms,throughput_mbps,http_code,cache_status,download_time
100,1,GS_01,telemetry_UAV_09,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_09']",UAV_09,5.27659548608443,20.0,200,HIT,45.27659548608443
100,2,GS_01,telemetry_UAV_04,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_04']",UAV_04,5.359007799537983,20.0,200,HIT,45.359007799537984
100,3,GS_01,telemetry_UAV_05,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_05']",UAV_05,5.5645258982881,20.0,200,HIT,45.564525898288096
100,4,GS_01,low_res_img_UAV_02,5.0,Optimized,"['GS_01', 'SAT_63188', 'UAV_02']",UAV_02,5.37385412210698,20.0,200,HIT,2005.3738541221069
100,5,GS_01,telemetry_UAV_08,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_08']",UAV_08,5.903584941201477,20.0,200,HIT,45.90358494120148
100,6,GS_01,telemetry_UAV_03,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_03']",UAV_03,5.488135173436296,20.0,200,HIT,45.4881351734363
100,7,GS_01,telemetry_UAV_07,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_07']",UAV_07,5.595213032538398,20.0,200,HIT,45.595213032538396
100,8,GS_01,low_res_img_UAV_08,5.0,Optimized,"['GS_01', 'SAT_63188', 'UAV_08']",UAV_08,5.59701017105076,20.0,200,HIT,2005.5970101710507
100,9,GS_01,telemetry_UAV_01,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_01']",UAV_01,5.509106142131019,20.0,200,HIT,45.50910614213102
100,10,GS_01,telemetry_UAV_02,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_02']",UAV_02,5.051782816960783,20.0,200,HIT,45.05178281696078
100,11,GS_01,telemetry_UAV_10,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_10']",UAV_10,5.621446668630763,20.0,200,HIT,45.62144666863076
100,12,GS_01,low_res_img_UAV_03,5.0,Optimized,"['GS_01', 'SAT_63188', 'UAV_03']",UAV_03,5.537106155398877,20.0,200,HIT,2005.537106155399
100,13,GS_01,low_res_img_UAV_04,5.0,Optimized,"['GS_01', 'SAT_63188', 'UAV_04']",UAV_04,5.61030681916508,20.0,200,HIT,2005.610306819165
100,14,GS_01,telemetry_UAV_06,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_06']",UAV_06,5.50438879153193,20.0,200,HIT,45.50438879153193
100,15,GS_01,low_res_img_UAV_09,5.0,Optimized,"['GS_01', 'SAT_63188', 'UAV_09']",UAV_09,5.7568708534740125,20.0,200,HIT,2005.756870853474
100,16,GS_01,low_res_img_UAV_10,5.0,Optimized,"['GS_01', 'SAT_63188', 'UAV_10']",UAV_10,5.47784528538074,20.0,200,HIT,2005.4778452853807
100,17,GS_01,low_res_img_UAV_05,5.0,Optimized,"['GS_01', 'SAT_63188', 'UAV_05']",UAV_05,5.826836853059142,20.0,200,HIT,2005.8268368530591
100,18,GS_01,low_res_img_UAV_01,5.0,Optimized,"['GS_01', 'SAT_63188', 'UAV_01']",UAV_01,5.30115693700598,20.0,200,HIT,2005.301156937006
100,19,GS_01,low_res_img_UAV_07,5.0,Optimized,"['GS_01', 'SAT_63188', 'UAV_07']",UAV_07,4.98377094993875,20.0,200,HIT,2004.9837709499388
100,20,GS_01,low_res_img_UAV_06,5.0,Optimized,"['GS_01', 'SAT_63188', 'UAV_06']",UAV_06,5.526128190801895,20.0,200,HIT,2005.526128190802
200,21,UAV_04,emergency_assistance,0.1,Optimized,"['UAV_04', 'SAT_63188', 'GS_01']",GS_01,5.53109261121398,20.0,200,HIT,45.53109261121398
1100,22,GS_01,telemetry_UAV_07,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_07']",UAV_07,5.184023599676356,20.0,200,HIT,45.18402359967636
1100,23,GS_01,telemetry_UAV_02,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_02']",UAV_02,4.977580323388986,20.0,200,HIT,44.977580323388985
1100,24,GS_01,telemetry_UAV_05,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_05']",UAV_05,5.59831360925485,20.0,200,HIT,45.59831360925485
1100,25,GS_01,telemetry_UAV_06,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_06']",UAV_06,5.485191381820888,20.0,200,HIT,45.48519138182089
1100,26,GS_01,telemetry_UAV_01,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_01']",UAV_01,5.612605354036098,20.0,200,HIT,45.6126053540361
1100,27,GS_01,telemetry_UAV_09,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_09']",UAV_09,5.144246694532703,20.0,200,HIT,45.144246694532704
1100,28,GS_01,telemetry_UAV_08,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_08']",UAV_08,5.856399064198152,20.0,200,HIT,45.85639906419815
1100,29,GS_01,telemetry_UAV_04,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_04']",UAV_04,5.352400972374939,20.0,200,HIT,45.35240097237494
1100,30,GS_01,telemetry_UAV_03,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_03']",UAV_03,5.666036767759434,20.0,200,HIT,45.66603676775944
1100,31,GS_01,telemetry_UAV_10,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_10']",UAV_10,5.6398842346301805,20.0,200,HIT,45.63988423463018
2000,32,GS_01,telemetry_UAV_09,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_09']",UAV_09,5.31839155712615,20.0,200,HIT,45.31839155712615
2100,33,GS_01,low_res_img_UAV_04,5.0,Optimized,"['GS_01', 'SAT_63188', 'UAV_04']",UAV_04,5.220931425031869,20.0,200,HIT,2005.220931425032
2100,34,GS_01,telemetry_UAV_03,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_03']",UAV_03,5.647107658289127,20.0,200,HIT,45.64710765828913
2100,35,GS_01,low_res_img_UAV_03,5.0,Optimized,"['GS_01', 'SAT_63188', 'UAV_03']",UAV_03,5.435308469005738,20.0,200,HIT,2005.4353084690058
2100,36,GS_01,telemetry_UAV_04,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_04']",UAV_04,5.63475534101034,20.0,200,HIT,45.63475534101034
2100,37,GS_01,telemetry_UAV_05,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_05']",UAV_05,5.667184135557772,20.0,200,HIT,45.667184135557775
2100,38,GS_01,telemetry_UAV_10,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_10']",UAV_10,5.481619149559999,20.0,200,HIT,45.48161914956
2100,39,GS_01,telemetry_UAV_08,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_08']",UAV_08,5.6185534924311265,20.0,200,HIT,45.618553492431126
2100,40,GS_01,telemetry_UAV_06,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_06']",UAV_06,5.531849536491116,20.0,200,HIT,45.531849536491116
2100,41,GS_01,low_res_img_UAV_07,5.0,Optimized,"['GS_01', 'SAT_63188', 'UAV_07']",UAV_07,5.663071209413094,20.0,200,HIT,2005.6630712094131
2100,42,GS_01,telemetry_UAV_07,0.1,Optimized,"['GS_01', 'SAT_63188', 'UAV_07']",UAV_07,5.471229792917461,20.0,200,HIT,45.47122979291746
